#m_1	m_2	CGcoefficient
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	0.0
-6	2	0.0
-6	3	0.0
-6	4	0.1482498633
-6	5	0.3476767477
-6	6	0.4916891719
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	0.0
-5	2	0.0
-5	3	-0.2344036155
-5	4	-0.3851644433
-5	5	-0.2458445859
-5	6	0.3476767477
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	0.0
-4	2	0.2998501124
-4	3	0.3498251311
-4	4	0.0446990156
-4	5	-0.3851644433
-4	6	0.1482498633
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.0
-3	1	-0.3462370862
-3	2	-0.2737244507
-3	3	0.1117475391
-3	4	0.3498251311
-3	5	-0.2344036155
-3	6	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	0.0
-2	0	0.373978796
-2	1	0.1731185431
-2	2	-0.2234950781
-2	3	-0.2737244507
-2	4	0.2998501124
-2	5	0.0
-2	6	0.0
-1	-6	0.0
-1	-5	0.0
-1	-4	0.0
-1	-3	0.0
-1	-2	0.0
-1	-1	-0.383214231
-1	0	-0.0591312396
-1	1	0.2905436016
-1	2	0.1731185431
-1	3	-0.3462370862
-1	4	0.0
-1	5	0.0
-1	6	0.0
0	-6	0.0
0	-5	0.0
0	-4	0.0
0	-3	0.0
0	-2	0.373978796
0	-1	-0.0591312396
0	0	-0.3128931094
0	1	-0.0591312396
0	2	0.373978796
0	3	0.0
0	4	0.0
0	5	0.0
0	6	0.0
1	-6	0.0
1	-5	0.0
1	-4	0.0
1	-3	-0.3462370862
1	-2	0.1731185431
1	-1	0.2905436016
1	0	-0.0591312396
1	1	-0.383214231
1	2	0.0
1	3	0.0
1	4	0.0
1	5	0.0
1	6	0.0
2	-6	0.0
2	-5	0.0
2	-4	0.2998501124
2	-3	-0.2737244507
2	-2	-0.2234950781
2	-1	0.1731185431
2	0	0.373978796
2	1	0.0
2	2	0.0
2	3	0.0
2	4	0.0
2	5	0.0
2	6	0.0
3	-6	0.0
3	-5	-0.2344036155
3	-4	0.3498251311
3	-3	0.1117475391
3	-2	-0.2737244507
3	-1	-0.3462370862
3	0	0.0
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
4	-6	0.1482498633
4	-5	-0.3851644433
4	-4	0.0446990156
4	-3	0.3498251311
4	-2	0.2998501124
4	-1	0.0
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
5	-6	0.3476767477
5	-5	-0.2458445859
5	-4	-0.3851644433
5	-3	-0.2344036155
5	-2	0.0
5	-1	0.0
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
6	-6	0.4916891719
6	-5	0.3476767477
6	-4	0.1482498633
6	-3	0.0
6	-2	0.0
6	-1	0.0
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
