#m_1	m_2	CGcoefficient
-6	-4	1.0
-6	-3	0.632455532
-6	-2	0.383885948
-6	-1	0.2216366554
-6	0	0.1201993528
-6	1	0.0600996764
-6	2	0.0268773924
-6	3	0.0101586994
-6	4	0.0028175163
-5	-4	0.7745966692
-5	-3	0.7108186533
-5	-2	0.542896714
-5	-1	0.3724240733
-5	0	0.2327650458
-5	1	0.1316717939
-5	2	0.0658358969
-5	3	0.027605909
-5	4	0.0084525489
-4	-4	0.5893796918
-4	-3	0.6805570474
-4	-2	0.6175954571
-4	-1	0.4882520792
-4	0	0.3452463562
-4	1	0.2183529679
-4	2	0.1211204341
-4	3	0.0560678662
-4	4	0.0189004738
-3	-4	0.4392976851
-3	-3	0.6027114516
-3	-2	0.6303307239
-3	-1	0.5637849388
-3	0	0.4457111292
-3	1	0.3127316162
-3	2	0.1915082215
-3	3	0.0976016272
-3	4	0.036191652
-2	-4	0.3196360159
-2	-3	0.5053889162
-2	-2	0.59798423
-2	-1	0.59798423
-2	0	0.5244668643
-2	1	0.4062502862
-2	2	0.2738938871
-2	3	0.1535481753
-2	4	0.0626857801
-1	-4	0.2260167944
-1	-3	0.404311133
-1	-2	0.5348533551
-1	-1	0.593366522
-1	0	0.5745246645
-1	1	0.4899562802
-1	2	0.3633613024
-1	3	0.2242714648
-1	4	0.1010777832
0	-4	0.1543988643
0	-3	0.3087977285
0	-2	0.453191167
0	-1	0.5550435576
0	0	0.5916784204
0	1	0.5550435576
0	2	0.453191167
0	3	0.3087977285
0	4	0.1543988643
1	-4	0.1010777832
1	-3	0.2242714648
1	-2	0.3633613024
1	-1	0.4899562802
1	0	0.5745246645
1	1	0.593366522
1	2	0.5348533551
1	3	0.404311133
1	4	0.2260167944
2	-4	0.0626857801
2	-3	0.1535481753
2	-2	0.2738938871
2	-1	0.4062502862
2	0	0.5244668643
2	1	0.59798423
2	2	0.59798423
2	3	0.5053889162
2	4	0.3196360159
3	-4	0.036191652
3	-3	0.0976016272
3	-2	0.1915082215
3	-1	0.3127316162
3	0	0.4457111292
3	1	0.5637849388
3	2	0.6303307239
3	3	0.6027114516
3	4	0.4392976851
4	-4	0.0189004738
4	-3	0.0560678662
4	-2	0.1211204341
4	-1	0.2183529679
4	0	0.3452463562
4	1	0.4882520792
4	2	0.6175954571
4	3	0.6805570474
4	4	0.5893796918
5	-4	0.0084525489
5	-3	0.027605909
5	-2	0.0658358969
5	-1	0.1316717939
5	0	0.2327650458
5	1	0.3724240733
5	2	0.542896714
5	3	0.7108186533
5	4	0.7745966692
6	-4	0.0028175163
6	-3	0.0101586994
6	-2	0.0268773924
6	-1	0.0600996764
6	0	0.1201993528
6	1	0.2216366554
6	2	0.383885948
6	3	0.632455532
6	4	1.0
