#m_1	m_2	CGcoefficient
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	-0.2344036155
-3	-1	-0.3922322703
-3	0	-0.5063696835
-3	1	-0.5661385171
-3	2	-0.5661385171
-3	3	-0.5063696835
-3	4	-0.3922322703
-3	5	-0.2344036155
-2	-5	0.0
-2	-4	0.0
-2	-3	0.4688072309
-2	-2	0.5447047794
-2	-1	0.4529108137
-2	0	0.2531848418
-2	1	0.0
-2	2	-0.2531848418
-2	3	-0.4529108137
-2	4	-0.5447047794
-2	5	-0.4688072309
-1	-5	0.0
-1	-4	-0.628970902
-1	-3	-0.3750457848
-1	-2	-0.0270665981
-1	-1	0.2631174058
-1	0	0.4236592729
-1	1	0.4236592729
-1	2	0.2631174058
-1	3	-0.0270665981
-1	4	-0.3750457848
-1	5	-0.628970902
0	-5	0.5741692518
0	-4	-0.1148338504
0	-3	-0.4210574513
0	-2	-0.4401964264
0	-1	-0.2679456508
0	0	0.0
0	1	0.2679456508
0	2	0.4401964264
0	3	0.4210574513
0	4	0.1148338504
0	5	-0.5741692518
1	-5	0.628970902
1	-4	0.3750457848
1	-3	0.0270665981
1	-2	-0.2631174058
1	-1	-0.4236592729
1	0	-0.4236592729
1	1	-0.2631174058
1	2	0.0270665981
1	3	0.3750457848
1	4	0.628970902
1	5	0.0
2	-5	0.4688072309
2	-4	0.5447047794
2	-3	0.4529108137
2	-2	0.2531848418
2	-1	0.0
2	0	-0.2531848418
2	1	-0.4529108137
2	2	-0.5447047794
2	3	-0.4688072309
2	4	0.0
2	5	0.0
3	-5	0.2344036155
3	-4	0.3922322703
3	-3	0.5063696835
3	-2	0.5661385171
3	-1	0.5661385171
3	0	0.5063696835
3	1	0.3922322703
3	2	0.2344036155
3	3	0.0
3	4	0.0
3	5	0.0
