#m_1	m_2	CGcoefficient
-1	-8	1.0
-1	-7	0.9428090416
-1	-6	0.8856148855
-1	-5	0.8284168696
-1	-4	0.7712141349
-1	-3	0.7140055473
-1	-2	0.6567895774
-1	-1	0.5995641118
-1	0	0.5423261445
-1	1	0.4850712501
-1	2	0.4277926319
-1	3	0.3704792868
-1	4	0.3131121455
-1	5	0.2556549963
-1	6	0.1980295086
-1	7	0.1400280084
-1	8	0.0808452083
0	-8	0.3333333333
0	-7	0.4573295604
0	-6	0.5423261445
0	-5	0.604990142
0	-4	0.6517949074
0	-3	0.6859943406
0	-2	0.7094138241
0	-1	0.7231015261
0	0	0.7276068751
0	1	0.7231015261
0	2	0.7094138241
0	3	0.6859943406
0	4	0.6517949074
0	5	0.604990142
0	6	0.5423261445
0	7	0.4573295604
0	8	0.3333333333
1	-8	0.0808452083
1	-7	0.1400280084
1	-6	0.1980295086
1	-5	0.2556549963
1	-4	0.3131121455
1	-3	0.3704792868
1	-2	0.4277926319
1	-1	0.4850712501
1	0	0.5423261445
1	1	0.5995641118
1	2	0.6567895774
1	3	0.7140055473
1	4	0.7712141349
1	5	0.8284168696
1	6	0.8856148855
1	7	0.9428090416
1	8	1.0
