#m_1	m_2	CGcoefficient
-3	-4	1.0
-3	-3	0.755928946
-3	-2	0.5547001962
-3	-1	0.3922322703
-3	0	0.2644429427
-3	1	0.167248402
-3	2	0.0965609099
-3	3	0.048280455
-3	4	0.0182482967
-2	-4	0.6546536707
-2	-3	0.7262730392
-2	-2	0.6793662205
-2	-1	0.5793654595
-2	0	0.4580286124
-2	1	0.334496804
-2	2	0.2212488394
-2	3	0.1264279082
-2	4	0.0547448901
-1	-4	0.4059989715
-1	-3	0.5741692518
-1	-2	0.6477502756
-1	-1	0.6477502756
-1	0	0.591312396
-1	1	0.4947274449
-1	2	0.373978796
-1	3	0.2448265916
-1	4	0.1224132958
0	-4	0.2344036155
0	-3	0.3998001499
0	-2	0.5288858853
0	-1	0.6107048166
0	0	0.638690385
0	1	0.6107048166
0	2	0.5288858853
0	3	0.3998001499
0	4	0.2344036155
1	-4	0.1224132958
1	-3	0.2448265916
1	-2	0.373978796
1	-1	0.4947274449
1	0	0.591312396
1	1	0.6477502756
1	2	0.6477502756
1	3	0.5741692518
1	4	0.4059989715
2	-4	0.0547448901
2	-3	0.1264279082
2	-2	0.2212488394
2	-1	0.334496804
2	0	0.4580286124
2	1	0.5793654595
2	2	0.6793662205
2	3	0.7262730392
2	4	0.6546536707
3	-4	0.0182482967
3	-3	0.048280455
3	-2	0.0965609099
3	-1	0.167248402
3	0	0.2644429427
3	1	0.3922322703
3	2	0.5547001962
3	3	0.755928946
3	4	1.0
