# mass number (A) = 208
# number of protons (Z) = 82
#units k = 1/fm , units n_1(k) = fm^3
# k (1/fm)	tot
0.0	0.0
0.01	5.08798856799e-23
0.02	2.08027642324e-19
0.03	2.69096330799e-17
0.04	8.45942576988e-16
0.05	1.22435104624e-14
0.06	1.08443237354e-13
0.07	6.84167062971e-13
0.08	3.36620365727e-12
0.09	1.36937427873e-11
0.1	4.79336179788e-11
0.11	1.48544726266e-10
0.12	4.16199373571e-10
0.13	1.07128444546e-09
0.14	2.56481325647e-09
0.15	5.76800765952e-09
0.16	1.22817020679e-08
0.17	2.4921289896e-08
0.18	4.84501208295e-08
0.19	9.06537983336e-08
0.2	1.63869217895e-07
0.21	2.87104670103e-07
0.22	4.88909892958e-07
0.23	8.11176332609e-07
0.24	1.3140665817e-06
0.25	2.08228635875e-06
0.26	3.23292071109e-06
0.27	4.92505657551e-06
0.28	7.37140468089e-06
0.29	1.08521134439e-05
0.3	1.57309346669e-05
0.31	2.24738545267e-05
0.32	3.16702430209e-05
0.33	4.40565007306e-05
0.34	6.05420940735e-05
0.35	8.22377704185e-05
0.36	0.000110485634434
0.37	0.000146890649438
0.38	0.000193353005514
0.39	0.000252100673516
0.4	0.000325721345055
0.41	0.000417192847716
0.42	0.000529911026809
0.43	0.000667714004834
0.44	0.000834901672028
0.45	0.00103624923034
0.46	0.00127701361259
0.47	0.00156293163167
0.48	0.00190020878362
0.49	0.00229549773419
0.5	0.0027558656623
0.51	0.0032887498127
0.52	0.003901900824
0.53	0.00460331364196
0.54	0.0054011460978
0.55	0.00630362552081
0.56	0.00731894405799
0.57	0.00845514368268
0.58	0.00971999218079
0.59	0.0111208517002
0.6	0.0126645417267
0.61	0.0143571985989
0.62	0.0162041338921
0.63	0.0182096941705
0.64	0.0203771247336
0.65	0.0227084400518
0.66	0.0252043035956
0.67	0.027863919719
0.68	0.0306849401421
0.69	0.0336633874115
0.7	0.0367935974872
0.71	0.0400681833185
0.72	0.0434780209447
0.73	0.0470122592748
0.74	0.0506583542981
0.75	0.0544021280381
0.76	0.0582278521141
0.77	0.0621183553183
0.78	0.0660551541658
0.79	0.0700186049364
0.8	0.073988075316
0.81	0.0779421333689
0.82	0.081858751235
0.83	0.0857155206611
0.84	0.0894898772457
0.85	0.0931593301094
0.86	0.0967016935952
0.87	0.100095317568
0.88	0.103319312907
0.89	0.106353768875
0.9	0.109179959212
0.91	0.111780533992
0.92	0.114139694574
0.93	0.116243349256
0.94	0.118079247617
0.95	0.119637091893
0.96	0.120908624137
0.97	0.121887688335
0.98	0.122570267056
0.99	0.122954492642
1.0	0.123040633335
1.01	0.122831055133
1.02	0.122330160513
1.03	0.121544305489
1.04	0.120481696764
1.05	0.119152270978
1.06	0.117567558245
1.07	0.115740532352
1.08	0.113685450065
1.09	0.111417682096
1.1	0.10895353824
1.11	0.106310089225
1.12	0.103504987701
1.13	0.100556290708
1.14	0.0974822858211
1.15	0.0943013230016
1.16	0.0910316539844
1.17	0.0876912808273
1.18	0.0842978150159
1.19	0.080868348289
1.2	0.0774193361036
1.21	0.0739664944267
1.22	0.0705247103018
1.23	0.0671079664186
1.24	0.0637292796948
1.25	0.0604006536882
1.26	0.057133044469
1.27	0.0539363394274
1.28	0.0508193483455
1.29	0.0477898059453
1.3	0.0448543850265
1.31	0.0420187192311
1.32	0.039287434416
1.33	0.0366641875821
1.34	0.034151712291
1.35	0.0317518695034
1.36	0.0294657027903
1.37	0.0272934969041
1.38	0.025234838737
1.39	0.0232886797539
1.4	0.0214533990492
1.41	0.0197268662478
1.42	0.0181065035482
1.43	0.0165893462817
1.44	0.0151721014439
1.45	0.0138512037365
1.46	0.0126228687315
1.47	0.0114831428531
1.48	0.0104279499396
1.49	0.00945313422023
1.5	0.00855449960453
1.51	0.00772784523916
1.52	0.00696899734146
1.53	0.00627383736418
1.54	0.00563832658695
1.55	0.00505852726452
1.56	0.0045306204902
1.57	0.00405092095638
1.58	0.00361588881116
1.59	0.00322213882355
1.6	0.00286644707721
1.61	0.00254575541738
1.62	0.00225717387568
1.63	0.00199798129479
1.64	0.00176562436961
1.65	0.00155771531321
1.66	0.00137202834674
1.67	0.00120649520057
1.68	0.00105919980189
1.69	0.000928372310918
1.7	0.000812382653944
1.71	0.000709733687763
1.72	0.000619054116349
1.73	0.000539091266896
1.74	0.000468703819366
1.75	0.000406854571056
1.76	0.000352603305862
1.77	0.000305099826712
1.78	0.000263577199404
1.79	0.000227345246537
1.8	0.000195784321679
1.81	0.000168339386157
1.82	0.000144514403959
1.83	0.00012386706423
1.84	0.000106003835525
1.85	9.05753515147e-05
1.86	7.72721239969e-05
1.87	6.58205759152e-05
1.88	5.59793844951e-05
1.89	4.75361225822e-05
1.9	4.03041846982e-05
1.91	3.4119983201e-05
1.92	2.88403991736e-05
1.93	2.43404722331e-05
1.94	2.05113132897e-05
1.95	1.7258224362e-05
1.96	1.44990098233e-05
1.97	1.21624638779e-05
1.98	1.01870196169e-05
1.99	8.51954564805e-06
2.0	7.11427701033e-06
2.01	5.93186784326e-06
2.02	4.93855407558e-06
2.03	4.10541519786e-06
2.04	3.40772498594e-06
2.05	2.82438183086e-06
2.06	2.33741009745e-06
2.07	1.93152467275e-06
2.08	1.59375156956e-06
2.09	1.31309811761e-06
2.1	1.08026690151e-06
2.11	8.87408189731e-07
2.12	7.2790614202e-07
2.13	5.96194583581e-07
2.14	4.87598594758e-07
2.15	3.98198585086e-07
2.16	3.24713903037e-07
2.17	2.64403378972e-07
2.18	2.14980511017e-07
2.19	1.74541284086e-07
