# mass number (A) = 48
# number of protons (Z) = 20
#units k = 1/fm , units n_1(k) = fm^3
# k (1/fm)	tot
0.0	1.47841361754
0.01	1.47782922472
0.02	1.47607743191
0.03	1.47316239056
0.04	1.46909100152
0.05	1.46387288786
0.06	1.45752035691
0.07	1.45004835197
0.08	1.44147439367
0.09	1.43181851156
0.1	1.42110316614
0.11	1.40935316183
0.12	1.39659555129
0.13	1.38285953172
0.14	1.36817633354
0.15	1.35257910221
0.16	1.3361027736
0.17	1.3187839439
0.18	1.3006607343
0.19	1.28177265163
0.2	1.26216044518
0.21	1.24186596091
0.22	1.2209319933
0.23	1.19940213601
0.24	1.17732063173
0.25	1.15473222211
0.26	1.13168199851
0.27	1.10821525405
0.28	1.08437733791
0.29	1.06021351229
0.3	1.03576881274
0.31	1.01108791244
0.32	0.986214990982
0.33	0.961193608159
0.34	0.936066583193
0.35	0.910875879901
0.36	0.885662498139
0.37	0.860466371895
0.38	0.835326274297
0.39	0.810279729826
0.4	0.785362933911
0.41	0.760610680076
0.42	0.736056294759
0.43	0.711731579856
0.44	0.687666763035
0.45	0.663890455779
0.46	0.640429619114
0.47	0.617309536919
0.48	0.594553796674
0.49	0.57218427748
0.5	0.550221145137
0.51	0.528682854057
0.52	0.507586155724
0.53	0.486946113431
0.54	0.466776122971
0.55	0.447087938945
0.56	0.427891706345
0.57	0.40919599704
0.58	0.391007850792
0.59	0.373332820419
0.6	0.356175020708
0.61	0.339537180693
0.62	0.323420698903
0.63	0.307825701173
0.64	0.292751100655
0.65	0.27819465963
0.66	0.264153052748
0.67	0.250621931345
0.68	0.237595988476
0.69	0.225069024333
0.7	0.213034011723
0.71	0.201483161301
0.72	0.190407986271
0.73	0.179799366289
0.74	0.169647610308
0.75	0.159942518135
0.76	0.150673440502
0.77	0.141829337432
0.78	0.133398834762
0.79	0.125370278634
0.8	0.11773178785
0.81	0.110471303972
0.82	0.103576639054
0.83	0.0970355209574
0.84	0.090835636172
0.85	0.0849646701098
0.86	0.0794103448433
0.87	0.0741604542795
0.88	0.0692028967738
0.89	0.0645257052017
0.9	0.0601170745182
0.91	0.0559653868464
0.92	0.0520592341486
0.93	0.0483874385393
0.94	0.0449390703119
0.95	0.0417034637548
0.96	0.0386702308408
0.97	0.0358292728795
0.98	0.0331707902251
0.99	0.030685290137
1.0	0.0283635928932
1.01	0.0261968362578
1.02	0.0241764784061
1.03	0.0222942994101
1.04	0.0205424013874
1.05	0.0189132074167
1.06	0.0173994593197
1.07	0.0159942144102
1.08	0.0146908413044
1.09	0.0134830148901
1.1	0.0123647105417
1.11	0.0113301976725
1.12	0.0103740327049
1.13	0.00949105154051
1.14	0.00867636160597
