# Mass = 0.0479598 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 59.5746 MeV 
# RSO = 6.86114 fm 
# aSO = 0.662 fm 
# VSO = 27.9312 MeV fm^2
# n = 1 
# l = 1 
# two_j = 1 
# two_t = 1 
# Energy = -36.1518 MeV
# r          u            Phi          u/r          
0.1          0.00181285   5.91314e-06  0.0181285    
0.10238      0.00190016   6.05306e-06  0.0185599    
0.10476      0.00198952   6.19295e-06  0.0189912    
0.10714      0.00208091   6.33279e-06  0.0194224    
0.10952      0.00217435   6.47259e-06  0.0198534    
0.1119       0.00226982   6.61235e-06  0.0202844    
0.11428      0.00236734   6.75206e-06  0.0207153    
0.11666      0.00246689   6.89172e-06  0.021146     
0.11904      0.00256848   7.03134e-06  0.0215766    
0.12142      0.00267211   7.1709e-06   0.0220072    
0.1238       0.00277778   7.31042e-06  0.0224376    
0.12618      0.00288548   7.44988e-06  0.0228679    
0.12856      0.00299521   7.58929e-06  0.0232982    
0.13094      0.00310698   7.72864e-06  0.0237283    
0.13332      0.00322078   7.86794e-06  0.0241583    
0.1357       0.00333662   8.00717e-06  0.0245882    
0.13808      0.00345448   8.14635e-06  0.025018     
0.14046      0.00357438   8.28547e-06  0.0254477    
0.14284      0.00369631   8.42453e-06  0.0258772    
0.14522      0.00382026   8.56353e-06  0.0263067    
0.1476       0.00394624   8.70246e-06  0.0267361    
0.14998      0.00407425   8.84132e-06  0.0271653    
0.15236      0.00420429   8.98012e-06  0.0275944    
0.15474      0.00433635   9.11886e-06  0.0280235    
0.15712      0.00447044   9.25752e-06  0.0284524    
0.1595       0.00460654   9.39612e-06  0.0288812    
0.16188      0.00474467   9.53464e-06  0.0293098    
0.16426      0.00488483   9.6731e-06   0.0297384    
0.16664      0.005027     9.81148e-06  0.0301668    
0.16902      0.00517119   9.94978e-06  0.0305951    
0.1714       0.0053174    1.0088e-05   0.0310233    
0.17378      0.00546562   1.02262e-05  0.0314514    
0.17616      0.00561586   1.03642e-05  0.0318793    
0.17854      0.00576812   1.05022e-05  0.0323071    
0.18092      0.00592238   1.06402e-05  0.0327348    
0.1833       0.00607866   1.0778e-05   0.0331624    
0.18568      0.00623695   1.09158e-05  0.0335898    
0.18806      0.00639725   1.10534e-05  0.0340171    
0.19044      0.00655956   1.1191e-05   0.0344443    
0.19282      0.00672388   1.13285e-05  0.0348713    
0.1952       0.0068902    1.1466e-05   0.0352982    
0.19758      0.00705853   1.16033e-05  0.0357249    
0.19996      0.00722886   1.17405e-05  0.0361515    
0.20234      0.00740119   1.18777e-05  0.036578     
0.20472      0.00757553   1.20148e-05  0.0370043    
0.2071       0.00775186   1.21517e-05  0.0374305    
0.20948      0.00793019   1.22886e-05  0.0378566    
0.21186      0.00811052   1.24254e-05  0.0382825    
0.21424      0.00829285   1.25621e-05  0.0387082    
0.21662      0.00847716   1.26987e-05  0.0391338    
0.219        0.00866347   1.28352e-05  0.0395592    
0.22138      0.00885178   1.29716e-05  0.0399845    
0.22376      0.00904207   1.31079e-05  0.0404097    
0.22614      0.00923435   1.32441e-05  0.0408347    
0.22852      0.00942862   1.33802e-05  0.0412595    
0.2309       0.00962487   1.35162e-05  0.0416841    
0.23328      0.0098231    1.36521e-05  0.0421086    
0.23566      0.0100233    1.37879e-05  0.042533     
0.23804      0.0102255    1.39236e-05  0.0429572    
0.24042      0.0104297    1.40592e-05  0.0433812    
0.2428       0.0106359    1.41947e-05  0.043805     
0.24518      0.010844     1.433e-05    0.0442287    
0.24756      0.0110541    1.44653e-05  0.0446522    
0.24994      0.0112662    1.46004e-05  0.0450756    
0.25232      0.0114802    1.47355e-05  0.0454987    
