# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1811 MeV 
# RSO = 6.86114 fm 
# aSO = 0.662 fm 
# VSO = 27.8547 MeV fm^2
# l = 5 
# two_j = 11 
# two_t = -1 
# Energy = -15.9094 MeV
# r 	 V_eff [2m/hbar/hbar]
0.1 	62421.4
0.10238 	59550.9
0.10476 	56873.8
0.10714 	54373.1
0.10952 	52033.6
0.1119 	49841.9
0.11428 	47785.6
0.11666 	45853.9
0.11904 	44036.9
0.12142 	42325.7
0.1238 	40712.2
0.12618 	39189.2
0.12856 	37750
0.13094 	36388.5
0.13332 	35099.3
0.1357 	33877.3
0.13808 	32718
0.14046 	31617.1
0.14284 	30570.8
0.14522 	29575.5
0.1476 	28627.9
0.14998 	27725.2
0.15236 	26864.3
0.15474 	26042.9
0.15712 	25258.6
0.1595 	24509.1
0.16188 	23792.4
0.16426 	23106.6
0.16664 	22450
0.16902 	21820.9
0.1714 	21217.9
0.17378 	20639.5
0.17616 	20084.3
0.17854 	19551.2
0.18092 	19039
0.1833 	18546.7
0.18568 	18073.1
0.18806 	17617.4
0.19044 	17178.7
0.19282 	16756.1
0.1952 	16348.9
0.19758 	15956.4
0.19996 	15577.7
0.20234 	15212.3
0.20472 	14859.7
0.2071 	14519
0.20948 	14190
0.21186 	13871.9
0.21424 	13564.5
0.21662 	13267
0.219 	12979.3
0.22138 	12700.7
0.22376 	12431
0.22614 	12169.8
0.22852 	11916.7
0.2309 	11671.4
0.23328 	11433.5
0.23566 	11202.8
0.23804 	10979
0.24042 	10761.8
0.2428 	10551
0.24518 	10346.3
0.24756 	10147.5
0.24994 	9954.26
0.25232 	9766.51
0.2547 	9584
0.25708 	9406.54
0.25946 	9233.93
0.26184 	9066.02
0.26422 	8902.61
0.2666 	8743.57
0.26898 	8588.73
0.27136 	8437.94
0.27374 	8291.07
0.27612 	8147.98
0.2785 	8008.55
0.28088 	7872.64
0.28326 	7740.14
0.28564 	7610.95
0.28802 	7484.94
0.2904 	7362.02
0.29278 	7242.08
0.29516 	7125.03
0.29754 	7010.79
0.29992 	6899.24
0.3023 	6790.33
0.30468 	6683.95
0.30706 	6580.04
0.30944 	6478.52
0.31182 	6379.32
0.3142 	6282.36
0.31658 	6187.58
0.31896 	6094.91
0.32134 	6004.29
0.32372 	5915.67
0.3261 	5828.98
0.32848 	5744.16
0.33086 	5661.17
0.33324 	5579.95
0.33562 	5500.46
0.338 	5422.63
0.34038 	5346.43
0.34276 	5271.82
0.34514 	5198.74
0.34752 	5127.16
0.3499 	5057.04
0.35228 	4988.33
0.35466 	4921
0.35704 	4855.01
0.35942 	4790.33
0.3618 	4726.92
0.36418 	4664.75
0.36656 	4603.79
0.36894 	4544
0.37132 	4485.36
0.3737 	4427.84
0.37608 	4371.4
0.37846 	4316.03
0.38084 	4261.69
0.38322 	4208.36
0.3856 	4156.01
0.38798 	4104.63
0.39036 	4054.18
0.39274 	4004.65
0.39512 	3956
0.3975 	3908.23
0.39988 	3861.31
0.40226 	3815.22
0.40464 	3769.95
0.40702 	3725.46
0.4094 	3681.75
0.41178 	3638.79
0.41416 	3596.57
0.41654 	3555.07
0.41892 	3514.28
0.4213 	3474.18
0.42368 	3434.75
0.42606 	3395.98
0.42844 	3357.85
0.43082 	3320.36
0.4332 	3283.48
0.43558 	3247.2
0.43796 	3211.52
0.44034 	3176.41
0.44272 	3141.86
0.4451 	3107.87
0.44748 	3074.42
0.44986 	3041.5
0.45224 	3009.1
0.45462 	2977.2
0.457 	2945.8
0.45938 	2914.89
0.46176 	2884.45
0.46414 	2854.49
0.46652 	2824.98
0.4689 	2795.91
0.47128 	2767.29
0.47366 	2739.1
0.47604 	2711.33
0.47842 	2683.97
0.4808 	2657.02
0.48318 	2630.46
0.48556 	2604.3
0.48794 	2578.51
0.49032 	2553.1
0.4927 	2528.06
0.49508 	2503.38
0.49746 	2479.05
0.49984 	2455.07
0.50222 	2431.43
0.5046 	2408.12
0.50698 	2385.14
0.50936 	2362.49
0.51174 	2340.14
0.51412 	2318.11
0.5165 	2296.38
0.51888 	2274.95
0.52126 	2253.81
0.52364 	2232.96
0.52602 	2212.39
0.5284 	2192.1
0.53078 	2172.08
0.53316 	2152.33
0.53554 	2132.84
0.53792 	2113.61
0.5403 	2094.63
0.54268 	2075.9
0.54506 	2057.42
0.54744 	2039.18
0.54982 	2021.17
0.5522 	2003.4
0.55458 	1985.85
0.55696 	1968.53
0.55934 	1951.43
0.56172 	1934.55
0.5641 	1917.88
0.56648 	1901.42
0.56886 	1885.16
0.57124 	1869.11
0.57362 	1853.26
0.576 	1837.6
0.57838 	1822.14
0.58076 	1806.87
0.58314 	1791.78
0.58552 	1776.88
0.5879 	1762.15
0.59028 	1747.61
0.59266 	1733.24
0.59504 	1719.04
0.59742 	1705.01
0.5998 	1691.15
0.60218 	1677.45
0.60456 	1663.91
0.60694 	1650.54
0.60932 	1637.32
0.6117 	1624.25
0.61408 	1611.33
0.61646 	1598.57
0.61884 	1585.95
0.62122 	1573.47
0.6236 	1561.14
0.62598 	1548.95
0.62836 	1536.9
0.63074 	1524.98
0.63312 	1513.2
0.6355 	1501.55
0.63788 	1490.03
0.64026 	1478.63
0.64264 	1467.37
0.64502 	1456.23
0.6474 	1445.21
0.64978 	1434.31
0.65216 	1423.53
0.65454 	1412.87
0.65692 	1402.32
0.6593 	1391.89
0.66168 	1381.57
0.66406 	1371.36
0.66644 	1361.26
0.66882 	1351.27
0.6712 	1341.39
0.67358 	1331.6
0.67596 	1321.93
0.67834 	1312.35
0.68072 	1302.87
0.6831 	1293.5
0.68548 	1284.22
0.68786 	1275.03
0.69024 	1265.94
0.69262 	1256.95
0.695 	1248.05
0.69738 	1239.23
0.69976 	1230.51
0.70214 	1221.88
0.70452 	1213.33
0.7069 	1204.87
0.70928 	1196.5
0.71166 	1188.2
0.71404 	1180
0.71642 	1171.87
0.7188 	1163.82
0.72118 	1155.86
0.72356 	1147.97
0.72594 	1140.16
0.72832 	1132.42
0.7307 	1124.76
0.73308 	1117.18
0.73546 	1109.67
0.73784 	1102.23
0.74022 	1094.86
0.7426 	1087.57
0.74498 	1080.34
0.74736 	1073.18
0.74974 	1066.1
0.75212 	1059.07
0.7545 	1052.12
0.75688 	1045.23
0.75926 	1038.4
0.76164 	1031.64
0.76402 	1024.94
0.7664 	1018.31
0.76878 	1011.73
0.77116 	1005.22
0.77354 	998.764
0.77592 	992.37
0.7783 	986.034
0.78068 	979.756
0.78306 	973.535
0.78544 	967.37
0.78782 	961.262
0.7902 	955.208
0.79258 	949.209
0.79496 	943.264
0.79734 	937.372
0.79972 	931.532
0.8021 	925.744
0.80448 	920.008
0.80686 	914.322
0.80924 	908.687
0.81162 	903.1
0.814 	897.563
0.81638 	892.074
0.81876 	886.633
0.82114 	881.24
0.82352 	875.892
0.8259 	870.591
0.82828 	865.336
0.83066 	860.126
0.83304 	854.96
0.83542 	849.839
0.8378 	844.761
0.84018 	839.726
0.84256 	834.734
0.84494 	829.784
0.84732 	824.875
0.8497 	820.008
0.85208 	815.181
0.85446 	810.395
0.85684 	805.649
0.85922 	800.942
0.8616 	796.273
0.86398 	791.644
0.86636 	787.052
0.86874 	782.499
0.87112 	777.982
0.8735 	773.502
0.87588 	769.059
0.87826 	764.652
0.88064 	760.281
0.88302 	755.945
0.8854 	751.643
0.88778 	747.377
0.89016 	743.144
0.89254 	738.945
0.89492 	734.78
0.8973 	730.648
0.89968 	726.549
0.90206 	722.482
0.90444 	718.447
0.90682 	714.444
0.9092 	710.472
0.91158 	706.531
0.91396 	702.621
0.91634 	698.742
0.91872 	694.892
0.9211 	691.073
0.92348 	687.282
0.92586 	683.522
0.92824 	679.789
0.93062 	676.086
0.933 	672.411
0.93538 	668.764
0.93776 	665.144
0.94014 	661.552
0.94252 	657.988
0.9449 	654.45
0.94728 	650.939
0.94966 	647.454
0.95204 	643.995
0.95442 	640.562
0.9568 	637.155
0.95918 	633.773
0.96156 	630.416
0.96394 	627.084
0.96632 	623.776
0.9687 	620.493
0.97108 	617.234
0.97346 	613.999
0.97584 	610.787
0.97822 	607.599
0.9806 	604.434
0.98298 	601.292
0.98536 	598.173
0.98774 	595.076
0.99012 	592.002
0.9925 	588.95
0.99488 	585.919
0.99726 	582.91
0.99964 	579.923
1.00202 	576.957
1.0044 	574.012
1.00678 	571.088
1.00916 	568.184
1.01154 	565.301
1.01392 	562.439
1.0163 	559.596
1.01868 	556.773
1.02106 	553.97
1.02344 	551.187
1.02582 	548.423
1.0282 	545.678
1.03058 	542.952
1.03296 	540.245
1.03534 	537.556
1.03772 	534.886
1.0401 	532.235
1.04248 	529.601
1.04486 	526.985
1.04724 	524.388
1.04962 	521.808
1.052 	519.245
1.05438 	516.7
1.05676 	514.172
1.05914 	511.66
1.06152 	509.166
1.0639 	506.689
1.06628 	504.228
1.06866 	501.783
1.07104 	499.355
1.07342 	496.943
1.0758 	494.547
1.07818 	492.167
1.08056 	489.802
1.08294 	487.453
1.08532 	485.12
1.0877 	482.801
1.09008 	480.498
1.09246 	478.21
1.09484 	475.937
1.09722 	473.679
1.0996 	471.435
1.10198 	469.206
1.10436 	466.991
1.10674 	464.791
1.10912 	462.604
1.1115 	460.432
1.11388 	458.273
1.11626 	456.129
1.11864 	453.998
1.12102 	451.88
1.1234 	449.777
1.12578 	447.686
1.12816 	445.608
1.13054 	443.544
1.13292 	441.493
1.1353 	439.454
1.13768 	437.429
1.14006 	435.416
1.14244 	433.415
1.14482 	431.428
1.1472 	429.452
1.14958 	427.489
1.15196 	425.537
1.15434 	423.598
1.15672 	421.671
1.1591 	419.756
1.16148 	417.852
1.16386 	415.961
1.16624 	414.08
1.16862 	412.211
1.171 	410.354
1.17338 	408.508
1.17576 	406.673
1.17814 	404.849
1.18052 	403.036
1.1829 	401.234
1.18528 	399.443
1.18766 	397.663
1.19004 	395.893
1.19242 	394.134
1.1948 	392.386
1.19718 	390.648
1.19956 	388.92
1.20194 	387.202
1.20432 	385.495
1.2067 	383.798
1.20908 	382.111
1.21146 	380.433
1.21384 	378.766
1.21622 	377.108
1.2186 	375.46
1.22098 	373.822
1.22336 	372.193
1.22574 	370.574
1.22812 	368.964
1.2305 	367.363
1.23288 	365.772
1.23526 	364.19
1.23764 	362.617
1.24002 	361.053
1.2424 	359.498
1.24478 	357.952
1.24716 	356.415
1.24954 	354.886
1.25192 	353.366
1.2543 	351.855
1.25668 	350.353
1.25906 	348.859
1.26144 	347.373
1.26382 	345.896
1.2662 	344.427
1.26858 	342.967
1.27096 	341.514
1.27334 	340.07
1.27572 	338.634
1.2781 	337.206
1.28048 	335.785
1.28286 	334.373
1.28524 	332.969
1.28762 	331.572
1.29 	330.183
1.29238 	328.802
1.29476 	327.428
1.29714 	326.062
1.29952 	324.703
1.3019 	323.352
1.30428 	322.008
1.30666 	320.672
1.30904 	319.342
1.31142 	318.02
1.3138 	316.706
1.31618 	315.398
1.31856 	314.097
1.32094 	312.804
1.32332 	311.517
1.3257 	310.238
1.32808 	308.965
1.33046 	307.699
1.33284 	306.44
1.33522 	305.187
1.3376 	303.941
1.33998 	302.702
1.34236 	301.47
1.34474 	300.244
1.34712 	299.024
1.3495 	297.811
1.35188 	296.604
1.35426 	295.404
1.35664 	294.21
1.35902 	293.022
1.3614 	291.841
1.36378 	290.665
1.36616 	289.496
1.36854 	288.333
1.37092 	287.176
1.3733 	286.025
1.37568 	284.88
1.37806 	283.741
1.38044 	282.607
1.38282 	281.48
1.3852 	280.358
1.38758 	279.242
1.38996 	278.132
1.39234 	277.028
1.39472 	275.929
1.3971 	274.836
1.39948 	273.748
1.40186 	272.666
1.40424 	271.59
1.40662 	270.519
1.409 	269.453
1.41138 	268.393
1.41376 	267.338
1.41614 	266.288
1.41852 	265.244
1.4209 	264.204
1.42328 	263.171
1.42566 	262.142
1.42804 	261.118
1.43042 	260.1
1.4328 	259.086
1.43518 	258.078
1.43756 	257.075
1.43994 	256.076
1.44232 	255.083
1.4447 	254.094
1.44708 	253.11
1.44946 	252.132
1.45184 	251.158
1.45422 	250.188
1.4566 	249.224
1.45898 	248.264
1.46136 	247.309
1.46374 	246.358
1.46612 	245.413
1.4685 	244.471
1.47088 	243.535
1.47326 	242.602
1.47564 	241.675
1.47802 	240.752
1.4804 	239.833
1.48278 	238.919
1.48516 	238.009
1.48754 	237.103
1.48992 	236.202
1.4923 	235.305
1.49468 	234.413
1.49706 	233.524
1.49944 	232.64
1.50182 	231.76
1.5042 	230.884
1.50658 	230.013
1.50896 	229.145
1.51134 	228.282
1.51372 	227.423
1.5161 	226.567
1.51848 	225.716
1.52086 	224.869
1.52324 	224.026
1.52562 	223.186
1.528 	222.351
1.53038 	221.519
1.53276 	220.692
1.53514 	219.868
1.53752 	219.048
1.5399 	218.231
1.54228 	217.419
1.54466 	216.61
1.54704 	215.805
1.54942 	215.004
1.5518 	214.207
1.55418 	213.413
1.55656 	212.622
1.55894 	211.836
1.56132 	211.053
1.5637 	210.273
1.56608 	209.497
1.56846 	208.725
1.57084 	207.956
1.57322 	207.191
1.5756 	206.429
1.57798 	205.67
1.58036 	204.915
1.58274 	204.164
1.58512 	203.415
1.5875 	202.67
1.58988 	201.929
1.59226 	201.191
1.59464 	200.456
1.59702 	199.724
1.5994 	198.996
1.60178 	198.27
1.60416 	197.548
1.60654 	196.83
1.60892 	196.114
1.6113 	195.402
1.61368 	194.693
1.61606 	193.987
1.61844 	193.284
1.62082 	192.584
1.6232 	191.887
1.62558 	191.193
1.62796 	190.502
1.63034 	189.815
1.63272 	189.13
1.6351 	188.448
1.63748 	187.77
1.63986 	187.094
1.64224 	186.421
1.64462 	185.751
1.647 	185.084
1.64938 	184.42
1.65176 	183.759
1.65414 	183.1
1.65652 	182.445
1.6589 	181.792
1.66128 	181.142
1.66366 	180.495
1.66604 	179.851
1.66842 	179.209
1.6708 	178.57
1.67318 	177.934
1.67556 	177.3
1.67794 	176.67
1.68032 	176.041
1.6827 	175.416
1.68508 	174.793
1.68746 	174.173
1.68984 	173.556
1.69222 	172.941
1.6946 	172.328
1.69698 	171.719
1.69936 	171.111
1.70174 	170.507
1.70412 	169.905
1.7065 	169.305
1.70888 	168.708
1.71126 	168.113
1.71364 	167.521
1.71602 	166.931
1.7184 	166.344
1.72078 	165.759
1.72316 	165.177
1.72554 	164.597
1.72792 	164.02
1.7303 	163.444
1.73268 	162.872
1.73506 	162.301
1.73744 	161.733
1.73982 	161.167
1.7422 	160.604
1.74458 	160.042
1.74696 	159.484
1.74934 	158.927
1.75172 	158.373
1.7541 	157.821
1.75648 	157.271
1.75886 	156.723
1.76124 	156.178
