# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.4655 fm 
# a = 0.662 fm 
# V0 = 45.181 MeV 
# RSO = 6.861 fm 
# aSO = 0.662 fm 
# VSO = 27.855 MeV fm^2
# n = 1 
# l = 3 
# two_j = 5 
# two_t = -1 
# Energy = -8.42206 MeV
# r          u            Phi          u/r          
0.1          1.28135e-06  9.45973e-07  1.28135e-05  
0.10238      1.40775e-06  1.01503e-06  1.37502e-05  
0.10476      1.54327e-06  1.08737e-06  1.47314e-05  
0.10714      1.68833e-06  1.16307e-06  1.57581e-05  
0.10952      1.84337e-06  1.24219e-06  1.68314e-05  
0.1119       2.00884e-06  1.32482e-06  1.79521e-05  
0.11428      2.1852e-06   1.41104e-06  1.91215e-05  
0.11666      2.37291e-06  1.50091e-06  2.03404e-05  
0.11904      2.57245e-06  1.59451e-06  2.16099e-05  
0.12142      2.7843e-06   1.69192e-06  2.29311e-05  
0.1238       3.00896e-06  1.7932e-06   2.4305e-05   
0.12618      3.24694e-06  1.89845e-06  2.57326e-05  
0.12856      3.49875e-06  2.00772e-06  2.72149e-05  
0.13094      3.76491e-06  2.1211e-06   2.8753e-05   
0.13332      4.04597e-06  2.23866e-06  3.03478e-05  
0.1357       4.34245e-06  2.36048e-06  3.20004e-05  
0.13808      4.65492e-06  2.48662e-06  3.37118e-05  
0.14046      4.98395e-06  2.61717e-06  3.5483e-05   
0.14284      5.33009e-06  2.7522e-06   3.73151e-05  
0.14522      5.69394e-06  2.89178e-06  3.92091e-05  
0.1476       6.07609e-06  3.03598e-06  4.11659e-05  
0.14998      6.47713e-06  3.18489e-06  4.31866e-05  
0.15236      6.89768e-06  3.33857e-06  4.52723e-05  
0.15474      7.33836e-06  3.4971e-06   4.74238e-05  
0.15712      7.7998e-06   3.66056e-06  4.96423e-05  
0.1595       8.28264e-06  3.82901e-06  5.19288e-05  
0.16188      8.78753e-06  4.00253e-06  5.42842e-05  
0.16426      9.31513e-06  4.1812e-06   5.67096e-05  
0.16664      9.8661e-06   4.36508e-06  5.9206e-05   
0.16902      1.04411e-05  4.55426e-06  6.17745e-05  
0.1714       1.10409e-05  4.7488e-06   6.44159e-05  
0.17378      1.16661e-05  4.94878e-06  6.71313e-05  
0.17616      1.23174e-05  5.15427e-06  6.99218e-05  
0.17854      1.29956e-05  5.36534e-06  7.27882e-05  
0.18092      1.37014e-05  5.58208e-06  7.57318e-05  
0.1833       1.44355e-05  5.80454e-06  7.87534e-05  
0.18568      1.51986e-05  6.03281e-06  8.1854e-05   
