# Mass = 0.0479598 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 59.5746 MeV 
# RSO = 6.86114 fm 
# aSO = 0.662 fm 
# VSO = 27.9312 MeV fm^2
# n = 2 
# l = 0 
# two_j = 1 
# two_t = 1 
# Energy = -27.7863 MeV
# r          u            Phi          u/r          
0.1          0.0569608    0.000192157  0.569608     
0.10238      0.0583162    0.000192086  0.569605     
0.10476      0.0596711    0.000192014  0.569598     
0.10714      0.0610255    0.00019194   0.569587     
0.10952      0.0623794    0.000191865  0.569571     
0.1119       0.0637327    0.000191787  0.569551     
0.11428      0.0650855    0.000191709  0.569527     
0.11666      0.0664377    0.000191628  0.569499     
0.11904      0.0677894    0.000191546  0.569467     
0.12142      0.0691404    0.000191462  0.569432     
0.1238       0.0704909    0.000191377  0.569393     
0.12618      0.0718407    0.00019129   0.569351     
0.12856      0.07319      0.000191201  0.569306     
0.13094      0.0745386    0.00019111   0.569258     
0.13332      0.0758865    0.000191018  0.569206     
0.1357       0.0772339    0.000190925  0.569151     
0.13808      0.0785805    0.000190829  0.569094     
0.14046      0.0799265    0.000190732  0.569034     
0.14284      0.0812717    0.000190634  0.56897      
0.14522      0.0826163    0.000190533  0.568904     
0.1476       0.0839601    0.000190431  0.568836     
0.14998      0.0853033    0.000190328  0.568764     
0.15236      0.0866457    0.000190223  0.56869      
0.15474      0.0879873    0.000190116  0.568614     
0.15712      0.0893282    0.000190007  0.568535     
0.1595       0.0906683    0.000189897  0.568453     
0.16188      0.0920076    0.000189785  0.568369     
0.16426      0.0933462    0.000189672  0.568283     
0.16664      0.0946839    0.000189557  0.568194     
0.16902      0.0960208    0.00018944   0.568103     
0.1714       0.0973569    0.000189322  0.56801      
0.17378      0.0986921    0.000189202  0.567914     
0.17616      0.100027     0.00018908   0.567816     
0.17854      0.10136      0.000188957  0.567716     
0.18092      0.102693     0.000188832  0.567614     
0.1833       0.104024     0.000188705  0.567509     
0.18568      0.105355     0.000188577  0.567403     
0.18806      0.106685     0.000188447  0.567294     
0.19044      0.108014     0.000188316  0.567183     
0.19282      0.109342     0.000188183  0.56707      
0.1952       0.11067      0.000188048  0.566955     
0.19758      0.111996     0.000187912  0.566838     
0.19996      0.113321     0.000187774  0.566718     
0.20234      0.114645     0.000187635  0.566597     
0.20472      0.115969     0.000187494  0.566474     
0.2071       0.117291     0.000187351  0.566349     
0.20948      0.118612     0.000187206  0.566221     
0.21186      0.119932     0.00018706   0.566092     
0.21424      0.121251     0.000186913  0.565961     
0.21662      0.12257      0.000186764  0.565828     
0.219        0.123887     0.000186613  0.565693     
0.22138      0.125203     0.00018646   0.565556     
0.22376      0.126518     0.000186306  0.565417     
0.22614      0.127832     0.000186151  0.565276     
0.22852      0.129144     0.000185993  0.565133     
0.2309       0.130456     0.000185834  0.564989     
0.23328      0.131766     0.000185674  0.564842     
0.23566      0.133076     0.000185512  0.564694     
0.23804      0.134384     0.000185348  0.564543     
0.24042      0.135691     0.000185183  0.564391     
0.2428       0.136997     0.000185016  0.564237     
0.24518      0.138302     0.000184848  0.564082     
0.24756      0.139605     0.000184677  0.563924     
0.24994      0.140907     0.000184506  0.563765     
0.25232      0.142208     0.000184332  0.563603     
0.2547       0.143508     0.000184158  0.56344      
0.25708      0.144807     0.000183981  0.563276     
0.25946      0.146104     0.000183803  0.563109     
0.26184      0.1474       0.000183624  0.562941     
0.26422      0.148695     0.000183442  0.56277      
0.2666       0.149989     0.00018326   0.562598     
0.26898      0.151281     0.000183075  0.562425     
0.27136      0.152572     0.000182889  0.562249     
0.27374      0.153862     0.000182702  0.562072     
0.27612      0.15515      0.000182513  0.561893     
0.2785       0.156437     0.000182322  0.561712     
0.28088      0.157722     0.00018213   0.561529     
0.28326      0.159007     0.000181936  0.561345     
0.28564      0.160289     0.00018174   0.561159     
0.28802      0.161571     0.000181543  0.560971     
0.2904       0.162851     0.000181345  0.560782     
0.29278      0.16413      0.000181145  0.560591     
0.29516      0.165407     0.000180943  0.560398     
0.29754      0.166683     0.00018074   0.560203     
0.29992      0.167957     0.000180535  0.560007     
0.3023       0.16923      0.000180329  0.559809     
0.30468      0.170502     0.000180121  0.559609     
0.30706      0.171772     0.000179911  0.559408     
0.30944      0.17304      0.0001797    0.559204     
0.31182      0.174307     0.000179488  0.559        
0.3142       0.175573     0.000179273  0.558793     
0.31658      0.176837     0.000179058  0.558585     
0.31896      0.178099     0.000178841  0.558375     
0.32134      0.17936      0.000178622  0.558163     
0.32372      0.18062      0.000178401  0.55795      
0.3261       0.181877     0.00017818   0.557735     
0.32848      0.183134     0.000177956  0.557519     
0.33086      0.184388     0.000177731  0.557301     
0.33324      0.185642     0.000177505  0.557081     
0.33562      0.186893     0.000177277  0.556859     
0.338        0.188143     0.000177047  0.556636     
0.34038      0.189391     0.000176816  0.556411     
0.34276      0.190638     0.000176584  0.556184     
0.34514      0.191883     0.00017635   0.555956     
0.34752      0.193126     0.000176114  0.555727     
0.3499       0.194368     0.000175877  0.555495     
0.35228      0.195608     0.000175638  0.555262     
0.35466      0.196846     0.000175398  0.555027     
0.35704      0.198083     0.000175156  0.554791     
0.35942      0.199317     0.000174913  0.554553     
0.3618       0.200551     0.000174668  0.554313     
0.36418      0.201782     0.000174422  0.554072     
0.36656      0.203012     0.000174174  0.553829     
0.36894      0.20424      0.000173925  0.553585     
0.37132      0.205466     0.000173674  0.553339     
0.3737       0.20669      0.000173422  0.553091     
0.37608      0.207913     0.000173168  0.552842     
0.37846      0.209134     0.000172913  0.552591     
0.38084      0.210353     0.000172656  0.552338     
0.38322      0.21157      0.000172398  0.552084     
0.3856       0.212785     0.000172139  0.551829     
0.38798      0.213999     0.000171877  0.551571     
0.39036      0.21521      0.000171615  0.551312     
0.39274      0.21642      0.000171351  0.551052     
0.39512      0.217628     0.000171085  0.55079      
0.3975       0.218834     0.000170818  0.550526     
0.39988      0.220038     0.000170549  0.550261     
0.40226      0.221241     0.000170279  0.549994     
0.40464      0.222441     0.000170008  0.549725     
0.40702      0.223639     0.000169735  0.549455     
0.4094       0.224836     0.00016946   0.549184     
0.41178      0.22603      0.000169184  0.548911     
0.41416      0.227223     0.000168907  0.548636     
0.41654      0.228414     0.000168628  0.54836      
0.41892      0.229602     0.000168348  0.548082     
0.4213       0.230789     0.000168066  0.547802     
0.42368      0.231974     0.000167783  0.547521     
0.42606      0.233156     0.000167498  0.547239     
0.42844      0.234337     0.000167212  0.546954     
0.43082      0.235516     0.000166924  0.546669     
0.4332       0.236692     0.000166635  0.546382     
0.43558      0.237867     0.000166345  0.546093     
0.43796      0.23904      0.000166053  0.545802     
0.44034      0.24021      0.00016576   0.54551      
0.44272      0.241378     0.000165465  0.545217     
0.4451       0.242545     0.000165169  0.544922     
0.44748      0.243709     0.000164871  0.544625     
0.44986      0.244871     0.000164572  0.544327     
0.45224      0.246031     0.000164272  0.544028     
0.45462      0.247189     0.00016397   0.543727     
0.457        0.248345     0.000163667  0.543424     
0.45938      0.249498     0.000163362  0.54312      
0.46176      0.25065      0.000163056  0.542814     
0.46414      0.251799     0.000162748  0.542507     
0.46652      0.252946     0.00016244   0.542198     
0.4689       0.254091     0.000162129  0.541887     
0.47128      0.255234     0.000161818  0.541576     
0.47366      0.256374     0.000161504  0.541262     
0.47604      0.257513     0.00016119   0.540947     
0.47842      0.258649     0.000160874  0.540631     
0.4808       0.259783     0.000160557  0.540313     
0.48318      0.260914     0.000160238  0.539994     
0.48556      0.262043     0.000159918  0.539673     
0.48794      0.263171     0.000159597  0.53935      
0.49032      0.264295     0.000159274  0.539026     
0.4927       0.265418     0.00015895   0.538701     
0.49508      0.266538     0.000158624  0.538374     
0.49746      0.267656     0.000158297  0.538045     
0.49984      0.268772     0.000157969  0.537716     
0.50222      0.269885     0.000157639  0.537384     
0.5046       0.270996     0.000157308  0.537051     
0.50698      0.272105     0.000156976  0.536717     
0.50936      0.273211     0.000156642  0.536381     
0.51174      0.274315     0.000156307  0.536043     
0.51412      0.275416     0.000155971  0.535705     
0.5165       0.276516     0.000155633  0.535364     
0.51888      0.277612     0.000155294  0.535022     
0.52126      0.278707     0.000154953  0.534679     
0.52364      0.279799     0.000154611  0.534334     
0.52602      0.280888     0.000154268  0.533988     
0.5284       0.281976     0.000153924  0.53364      
0.53078      0.28306      0.000153578  0.533291     
0.53316      0.284142     0.000153231  0.53294      
0.53554      0.285222     0.000152882  0.532588     
0.53792      0.2863       0.000152533  0.532235     
0.5403       0.287375     0.000152182  0.53188      
0.54268      0.288447     0.000151829  0.531523     
0.54506      0.289517     0.000151475  0.531165     
0.54744      0.290584     0.00015112   0.530806     
0.54982      0.291649     0.000150764  0.530445     
0.5522       0.292712     0.000150406  0.530082     
0.55458      0.293771     0.000150048  0.529719     
0.55696      0.294829     0.000149687  0.529353     
