# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1811 MeV 
# RSO = 6.86114 fm 
# aSO = 0.662 fm 
# VSO = 27.8547 MeV fm^2
# n = 0 
# l = 6 
# two_j = 13 
# two_t = -1 
# Energy = -9.34175 MeV
# r          u            Phi          u/r          
0.1          2.57117e-12  5.51802e-12  2.57117e-11  
0.10238      3.03134e-12  6.35404e-12  2.96087e-11  
0.10476      3.56034e-12  7.29306e-12  3.39857e-11  
0.10714      4.16656e-12  8.345e-12    3.88889e-11  
0.10952      4.85916e-12  9.52044e-12  4.43678e-11  
0.1119       5.64816e-12  1.08307e-11  5.04751e-11  
0.11428      6.54451e-12  1.22879e-11  5.72673e-11  
0.11666      7.56009e-12  1.3905e-11   6.48045e-11  
0.11904      8.70785e-12  1.56956e-11  7.31506e-11  
0.12142      1.00018e-11  1.76743e-11  8.23737e-11  
0.1238       1.14572e-11  1.98566e-11  9.25459e-11  
0.12618      1.30904e-11  2.2259e-11   1.03744e-10  
0.12856      1.49192e-11  2.48987e-11  1.16048e-10  
0.13094      1.69627e-11  2.77943e-11  1.29546e-10  
0.13332      1.92416e-11  3.09652e-11  1.44326e-10  
0.1357       2.17779e-11  3.44318e-11  1.60486e-10  
0.13808      2.45956e-11  3.82159e-11  1.78126e-10  
0.14046      2.772e-11    4.23404e-11  1.97352e-10  
0.14284      3.11787e-11  4.68291e-11  2.18277e-10  
0.14522      3.50007e-11  5.17075e-11  2.41018e-10  
0.1476       3.92174e-11  5.70021e-11  2.657e-10    
0.14998      4.38622e-11  6.27408e-11  2.92453e-10  
0.15236      4.89706e-11  6.89529e-11  3.21414e-10  
0.15474      5.45806e-11  7.56691e-11  3.52725e-10  
0.15712      6.07327e-11  8.29217e-11  3.86537e-10  
0.1595       6.74696e-11  9.07443e-11  4.23007e-10  
0.16188      7.4837e-11   9.91722e-11  4.62299e-10  
0.16426      8.28834e-11  1.08242e-10  5.04587e-10  
0.16664      9.166e-11    1.17993e-10  5.50048e-10  
0.16902      1.01221e-10  1.28465e-10  5.98872e-10  
