33
930 0
1730 0
2530 0
3330 0.0441942
4130 0
12430 -0.0818317
13230 -0.104315
21530 0.0862582
22330 0.116369
23130 0.154725
30630 -0.0520156
31430 -0.0974513
32230 -0.145876
33030 -0.154725
40530 0.0505076
41330 0.107736
42130 0.165408
50430 -0.0505076
51230 -0.11755
60330 0.0520156
100730 0
101530 0
102330 0.159344
103130 0
111430 -0.186605
112230 -0.267991
120530 0.11755
121330 0.2063
122130 0.303873
130430 -0.107736
131230 -0.2063
132030 -0.236346
140330 0.0974513
141130 0.186605
150230 -0.0862582
200530 0
201330 0.236346
202130 0
210430 -0.165408
211230 -0.303873
220330 0.145876
221130 0.267991
230230 -0.116369
231030 -0.159344
240130 0.0818317
300330 0.154725
301130 0
310230 -0.154725
320130 0.104315
330030 -0.0441942
400130 0
