107
860 0
870 0
880 0.176777
1660 0.0648593
1670 0
1680 0
2460 0
2470 0
2480 0
3260 0
3270 0
3280 0
4060 0
4070 0
4080 0
10760 0.0576923
10770 0.125
10780 -0.375
11560 -0.170656
11570 0
11580 0
12360 0
12370 0
12380 0
13160 0
13170 0
13180 0
20660 -0.0591312
20670 -0.306186
20680 0.467707
21460 0.293337
21470 0
21480 0
22260 0
22270 0
22280 0
23060 0
23070 0
23080 0
30560 0.040032
30570 0.484123
30580 -0.330719
31360 -0.374465
31370 0
31380 0
32160 0
32170 0
32180 0
40460 4.71256e-17
40470 -0.559017
40480 7.95245e-17
41260 0.367718
51160 -0.275175
51170 0
51180 0
61060 0.14503
61070 0
61080 0
101460 0
101470 0
101480 0
102260 0
102270 0
102280 0
103060 0
103070 0
103080 0
111360 0
111370 0
111380 0
112160 0
112170 0
112180 0
