1113
        2440   3.151278e-01
        3220   2.487469e-01
       11540   1.484102e-17
       12320   1.048809e-01
       12330   2.622022e-01
       12340   -2.622022e-01
       13120   -3.320392e-01
       20640   -3.469443e-01
       21420   -1.681836e-01
       21430   -6.459398e-17
       21440   -1.028689e-01
       22220   -7.559289e-02
       22230   -2.958040e-01
       22240   -6.506000e-02
       23020   1.742843e-01
       30520   -2.047065e-01
       30530   -3.618734e-01
       30540   1.945011e-01
       31320   1.796292e-01
       31330   -1.154701e-01
       31340   1.276569e-01
       32120   1.443211e-01
       32130   1.202676e-01
       32140   2.628069e-01
       40420   0.000000e+00
       40430   4.494895e-01
       40440   0.000000e+00
       41220   -3.130495e-01
       41230   2.020305e-01
       41240   1.748973e-17
       42040   -1.020621e-01
       51140   -2.330686e-01
      101440   7.136240e-02
      102220   -1.250000e-01
      111320   1.800000e-01
      111330   1.500000e-01
      111340   -6.111111e-02
      112120   3.674235e-02
      121220   1.196571e-17
      121230   -2.032893e-01
      121240   -4.082117e-18
      122020   1.006231e-01
