413
        1770   3.593373e-01
        2550   1.494036e-01
        3330   1.077365e-01
        4110   1.321375e-01
       10870   -3.711219e-01
       11650   -1.287322e-01
       11660   3.608439e-01
       11670   8.505173e-03
       12430   -9.974457e-02
       12440   2.638993e-01
       12450   1.560469e-02
       13210   -1.907240e-01
       13220   2.558832e-01
       13230   3.260253e-02
       14010   1.610153e-01
       20750   2.698959e-02
       20760   -4.003204e-01
       20770   -8.699232e-02
       21530   5.257001e-02
       21540   -2.513851e-01
       21550   2.469827e-01
       21560   3.466876e-02
       21570   -2.690089e-01
       22310   2.047065e-01
       22320   -2.803060e-01
       22330   2.509506e-01
       22340   7.042952e-02
       22350   -1.326144e-01
       23110   -5.143445e-03
       23120   2.415229e-01
       23130   -1.257292e-01
       30630   -3.170091e-02
       30640   5.729597e-02
       30650   -3.697870e-01
       30660   -1.507557e-01
       30670   1.268798e-01
       31410   -1.675148e-01
       31420   1.675148e-01
       31430   -3.274154e-01
       31440   5.736115e-02
       31450   1.203061e-01
       31460   -2.665009e-01
       31470   -1.332504e-02
       32210   -4.665695e-02
       32220   -1.597191e-01
       32230   2.598731e-01
       32240   -2.295490e-01
       32250   -3.324819e-02
       33030   -1.450721e-01
       40510   7.063046e-02
       40520   -1.116766e-01
       40530   7.182430e-02
       40540   -2.805194e-01
       40550   -2.183477e-01
       40560   1.992048e-01
       40570   9.182886e-02
       41310   -1.245855e-01
       41320   -8.417938e-02
       41330   -2.912607e-01
       41340   2.497322e-01
       41350   -1.599408e-01
       41360   -5.892557e-02
       41370   2.504337e-01
       42130   1.085620e-01
       42140   -2.051630e-01
       42150   1.577100e-01
       51230   3.857584e-02
       51240   2.748170e-01
       51250   -1.890385e-01
       51260   2.362278e-01
       51270   2.156455e-02
       52050   1.077365e-01
       61150   -1.847471e-01
       61160   1.250000e-01
       61170   -2.504337e-01
       71070   -5.031728e-02
      101550   -1.889822e-01
      102330   -2.091650e-01
      103110   -2.990284e-01
      111430   1.749636e-01
      111440   -1.851640e-01
      111450   7.116836e-02
      112210   3.296222e-01
      112220   -2.988072e-01
      112230   1.675148e-02
      113010   -1.543033e-01
      121310   -2.144444e-01
      121320   3.614032e-01
      121330   -3.868590e-02
      121340   9.988656e-02
      121350   9.404008e-02
      122110   1.919290e-01
      122120   -6.776309e-02
      122130   1.329608e-01
      132030   -4.432026e-02
      202110   1.511858e-01
