411
        1550   3.186887e-01
        2330   1.982062e-01
       10650   -3.328595e-01
       11430   -2.622022e-01
       11440   2.622022e-01
       11450   2.741205e-01
       12230   2.738613e-01
       20530   1.675148e-01
       20540   -3.027650e-01
       20550   -2.850439e-01
       21330   -2.271721e-01
       21340   3.195048e-01
       21350   -5.590170e-02
       22130   1.574672e-01
       30430   5.802885e-02
       30440   -4.605897e-01
       30450   -1.180194e-01
       31230   -2.070813e-01
       31240   1.552648e-01
       31250   -2.746751e-01
       32030   -4.629100e-02
       41130   -2.373858e-01
       41140   -3.535534e-02
       41150   -1.237437e-01
       51050   1.530931e-01
      101330   -2.927700e-01
      111230   -1.484615e-01
