421
        2550   2.332563e-01
        3330   1.654077e-01
       11650   -3.445423e-01
       12430   -2.807525e-01
       12440   1.786607e-01
       12450   1.055722e-01
       13230   1.501639e-01
       20750   2.528249e-01
       21530   2.690356e-01
       21540   -2.917517e-01
       21550   -2.042456e-01
       22330   -2.149774e-01
       22340   1.430430e-01
       22350   -1.327206e-01
       23130   -4.049619e-03
       30630   -1.460111e-01
       30640   2.327373e-01
       30650   1.823147e-01
       31430   1.636634e-01
       31440   -3.340384e-01
       31450   9.510272e-03
       32230   -1.403122e-01
       32240   -3.260253e-03
       32250   -1.317683e-01
       33030   -1.012405e-01
       40530   -4.725933e-02
       40540   3.308153e-01
       40550   7.053006e-02
       41330   1.085620e-01
       41340   -2.051630e-01
       41350   1.577100e-01
       42130   -5.880531e-02
       42140   -6.313453e-02
       42150   6.944799e-02
       51230   1.297319e-01
       51240   -3.058389e-02
       51250   1.247730e-01
       52050   1.250744e-01
       61150   -3.978432e-02
      101550   -4.917474e-02
      102330   -1.682114e-01
      111430   2.014660e-01
      111440   3.133916e-02
      111450   2.179496e-01
      112230   7.247951e-02
      121330   5.984437e-02
      121340   1.982599e-01
      121350   1.562316e-01
      122130   2.306455e-01
      132030   9.691237e-02
