0.0	0.0
0.1	0.162155519961
0.2	0.599672994684
0.3	1.18386345581
0.4	1.75253029875
0.5	2.16398302747
0.6	2.33704176378
0.7	2.26408134286
0.8	1.99751355512
0.9	1.62065449193
1.0	1.21725878542
1.1	0.850408572346
1.2	0.554556671646
1.3	0.338448951018
1.4	0.193716853622
1.5	0.104155105406
1.6	0.0526752446608
1.7	0.0250850419947
1.8	0.0112588552441
1.9	0.00476618071078
2.0	0.00190422917043
2.1	0.000718415301051
2.2	0.000256060122757
2.3	8.62568721027e-05
2.4	2.74715905279e-05
2.5	8.27458970024e-06
2.6	2.35776284018e-06
2.7	6.35696418851e-07
2.8	1.62214232137e-07
2.9	3.91833339978e-08
3.0	8.96111889801e-09
3.1	1.94061462428e-09
3.2	3.98009916564e-10
3.3	7.73181905703e-11
3.4	1.42283108354e-11
3.5	2.48059091634e-12
3.6	4.09759898903e-13
3.7	6.41379588577e-14
3.8	9.51366721769e-15
3.9	1.33739869478e-15
