# mass number (A) = 40
# number of protons (Z) = 18
# k (1/fm)	relative two_body (fm^3)
4.34	3.21973137325e-25
4.36	1.74463877514e-25
4.38	9.42354187191e-26
4.4	5.07394888511e-26
4.42	2.7233395977e-26
4.44	1.45707466992e-26
4.46	7.77117358468e-27
4.48	4.13158506731e-27
4.5	2.18963922463e-27
4.52	1.15679043384e-27
4.54	6.09205126776e-28
4.56	3.19815582105e-28
4.58	1.67364508525e-28
4.6	8.73082437691e-29
4.62	4.54020784249e-29
4.64	2.35355995205e-29
4.66	1.2161980227e-29
4.68	6.26488725646e-30
4.7	3.21701143105e-30
4.72	1.64673137226e-30
4.74	8.40280247674e-31
4.76	4.27422337055e-31
4.78	2.16731660799e-31
4.8	1.09551922553e-31
4.82	5.52014593888e-32
4.84	2.77277375178e-32
4.86	1.38839176891e-32
4.88	6.93016774117e-33
4.9	3.4483391894e-33
4.92	1.71045287954e-33
4.94	8.45760782694e-34
4.96	4.16888242697e-34
4.98	2.0484614934e-34
5.0	1.00339605883e-34
#normalisation = 0.986837334755
