# mass number (A) = 12
# number of protons (Z) = 6
# k (1/fm)	relative two_body (fm^3)
4.42	3.48781527069e-20
4.44	2.1623487668e-20
4.46	1.33753144385e-20
4.48	8.25445511779e-21
4.5	5.08252044005e-21
4.52	3.12231223398e-21
4.54	1.91372777242e-21
4.56	1.17028267919e-21
4.58	7.14016651262e-22
4.6	4.34643312298e-22
4.62	2.63976286892e-22
4.64	1.5995736225e-22
4.66	9.67054847979e-23
4.68	5.8331840912e-23
4.7	3.51049299221e-23
4.72	2.10784434154e-23
4.74	1.26274921043e-23
4.76	7.54751461362e-24
4.78	4.50089881903e-24
4.8	2.67795398104e-24
4.82	1.58970185843e-24
4.84	9.41536381726e-25
4.86	5.56374888742e-25
4.88	3.28025088795e-25
4.9	1.92954924013e-25
4.92	1.13243704366e-25
4.94	6.63104232297e-26
4.96	3.87399624748e-26
4.98	2.258116719e-26
5.0	1.31323818346e-26
#normalisation = 15.0000064372
