# mass number (A) = 27
# number of protons (Z) = 13
# k (1/fm)	relative two_body (fm^3)
4.36	1.73752456391e-23
4.38	9.92706624331e-24
4.4	5.6555160139e-24
4.42	3.21281224941e-24
4.44	1.81995517244e-24
4.46	1.02801322843e-24
4.48	5.79028331025e-25
4.5	3.25210416615e-25
4.52	1.82134839054e-25
4.54	1.0171522534e-25
4.56	5.66426648615e-26
4.58	3.14533254858e-26
4.6	1.74162657942e-26
4.62	9.61633314935e-27
4.64	5.29456560272e-27
4.66	2.90681862292e-27
4.68	1.59137557171e-27
4.7	8.68750316736e-28
4.72	4.72917274989e-28
4.74	2.56710521558e-28
4.76	1.38953924836e-28
4.78	7.5000989377e-29
4.8	4.03675651251e-29
4.82	2.16654574737e-29
4.84	1.15950673415e-29
4.86	6.18798341285e-30
4.88	3.29303092153e-30
4.9	1.74748567162e-30
4.92	9.2470440426e-31
4.94	4.87937340094e-31
4.96	2.5674224975e-31
4.98	1.34711018987e-31
5.0	7.04825678858e-32
#normalisation = 0.992402575227
