# mass number (A) = 40
# number of protons (Z) = 20
#relative orbital quantum number l = 1
# k (1/fm)	total two_body (fm^3)
0.0	1.66566467935
0.02	1.6655537083
0.04	1.66520346146
0.06	1.66456267583
0.08	1.66354833815
0.1	1.6620492018
0.12	1.65993047538
0.14	1.65703946319
0.16	1.65321189534
0.18	1.64827865673
0.2	1.64207261053
0.22	1.63443521389
0.24	1.62522264078
0.26	1.61431115765
0.28	1.60160154093
0.3	1.58702237727
0.32	1.57053214628
0.34	1.55212004692
0.36	1.53180558987
0.38	1.50963703606
0.4	1.48568881236
0.42	1.46005807789
0.44	1.43286064592
0.46	1.4042264858
0.48	1.37429503678
0.5	1.34321056051
0.52	1.31111774322
0.54	1.27815773248
0.56	1.24446476
0.58	1.21016346273
0.6	1.17536697175
0.62	1.14017579581
0.64	1.10467748434
0.66	1.06894701686
0.68	1.03304783334
0.7	0.9970333938
0.72	0.960949137445
0.74	0.924834701051
0.76	0.888726253958
0.78	0.852658811969
0.8	0.816668403986
0.82	0.780793982255
0.84	0.745078988219
0.86	0.709572509861
0.88	0.674329991552
0.9	0.639413482459
0.92	0.604891433239
0.94	0.570838071947
0.96	0.537332408111
0.98	0.504456927971
1.0	0.472296053839
1.02	0.440934446127
1.04	0.410455228089
1.06	0.380938210985
1.08	0.352458191704
1.1	0.325083386519
1.12	0.298874054209
1.14	0.273881349987
1.16	0.250146439228
1.18	0.227699887527
1.2	0.206561331632
1.22	0.186739424923
1.24	0.168232041511
1.26	0.15102671516
1.28	0.135101283101
1.3	0.120424700553
1.32	0.106957989262
1.34	0.0946552826065
1.36	0.0834649305053
1.38	0.073330629354
1.4	0.0641925452411
1.42	0.0559884024861
1.44	0.0486545138506
1.46	0.0421267333641
1.48	0.0363413173494
1.5	0.0312356837474
1.52	0.0267490640724
1.54	0.0228230461576
1.56	0.0194020091877
1.58	0.0164334553252
1.6	0.0138682444795
1.62	0.0116607404669
1.64	0.00976887798011
1.66	0.00815416047719
1.68	0.00678159936411
1.7	0.00561960474709
1.72	0.00463983763341
1.74	0.00381703283044
1.76	0.00312880099298
1.78	0.00255541735736
1.8	0.00207960372817
1.82	0.00168630929328
1.84	0.00136249487226
1.86	0.0010969242799
1.88	0.000879965631967
1.9	0.000703404649221
1.92	0.000560271336217
1.94	0.000444680827132
1.96	0.000351688701514
1.98	0.000277160673978
2.0	0.000217656247593
2.02	0.000170325682981
2.04	0.000132819464943
2.06	0.000103209336652
2.08	7.99199086001e-05
2.1	6.16698267903e-05
2.12	4.742149382e-05
2.14	3.63383699814e-05
2.16	2.7748932832e-05
2.18	2.1116437133e-05
2.2	1.60136879354e-05
2.22	1.2102114059e-05
2.24	9.11450420762e-06
2.26	6.84084118126e-06
2.28	5.11673938505e-06
2.3	3.81405593271e-06
2.32	2.83330538323e-06
2.34	2.09756216451e-06
2.36	1.54758294028e-06
2.38	1.13792368847e-06
2.4	8.33863349944e-07
2.42	6.08977948921e-07
2.44	4.4323651436e-07
2.46	3.2151340622e-07
