# mass number (A) = 48
# number of protons (Z) = 20
#relative orbital quantum number l = 6
# k (1/fm)	total two_body (fm^3)
2.22	6.66339451178e-11
2.24	4.68151107475e-11
2.26	3.27869947075e-11
2.28	2.28898102867e-11
2.3	1.59297075589e-11
2.32	1.10509201267e-11
2.34	7.64212441971e-12
2.36	5.26810952358e-12
2.38	3.62009955245e-12
2.4	2.47976918751e-12
2.42	1.69327318984e-12
2.44	1.15257138209e-12
2.46	7.8204844906e-13
2.48	5.28962047929e-13
2.5	3.56648494171e-13
2.52	2.39707323784e-13
2.54	1.60600627918e-13
2.56	1.07260101061e-13
2.58	7.14092039734e-14
2.6	4.73909275618e-14
2.62	3.13517114491e-14
2.64	2.06753240404e-14
2.66	1.35915323627e-14
2.68	8.90655080136e-15
2.7	5.81802659815e-15
2.72	3.78849643155e-15
2.74	2.45913907018e-15
2.76	1.59119836654e-15
2.78	1.02633841836e-15
2.8	6.59905692491e-16
2.82	4.22958922132e-16
2.84	2.70233716288e-16
2.86	1.72109920506e-16
2.88	1.09269083754e-16
2.9	6.91534300154e-17
2.92	4.3626982712e-17
2.94	2.74360544861e-17
2.96	1.71993946889e-17
2.98	1.07480504416e-17
3.0	6.69531872917e-18
3.02	4.15755347495e-18
3.04	2.5735313234e-18
3.06	1.58798392004e-18
3.08	9.76759782435e-19
3.1	5.98900210379e-19
3.12	3.6605486991e-19
3.14	2.23029822877e-19
3.16	1.3545801811e-19
3.18	8.20108894304e-20
3.2	4.94952308231e-20
3.22	2.9776950096e-20
3.24	1.78575592347e-20
3.26	1.0675519369e-20
3.28	6.36181379415e-21
3.3	3.77918299043e-21
3.32	2.2378960832e-21
3.34	1.32101253394e-21
3.36	7.77318470642e-22
3.38	4.55948786261e-22
3.4	2.66598786046e-22
3.42	1.55390798458e-22
3.44	9.02853853816e-23
3.46	5.22919263968e-23
3.48	3.01909551805e-23
3.5	1.73757713421e-23
3.52	9.96865025688e-24
3.54	5.70103428844e-24
3.56	3.25009438892e-24
3.58	1.8469848023e-24
3.6	1.04629872739e-24
3.62	5.90844367029e-25
3.64	3.32594856686e-25
3.66	1.8663065728e-25
3.68	1.04393983388e-25
3.7	5.82093809126e-26
3.72	3.23545615201e-26
3.74	1.79268128158e-26
3.76	9.90137881085e-27
3.78	5.45146585003e-27
3.8	2.99196109915e-27
3.82	1.63690553251e-27
3.84	8.92722164663e-28
3.86	4.85326545156e-28
3.88	2.63012749474e-28
3.9	1.42083806603e-28
3.92	7.65133810825e-29
3.94	4.10728870149e-29
3.96	2.1978502298e-29
3.98	1.17237347991e-29
4.0	6.23388669083e-30
4.02	3.30428006054e-30
4.04	1.74590183869e-30
4.06	9.19576410991e-31
4.08	4.82815105615e-31
4.1	2.52696311863e-31
4.12	1.31838418503e-31
4.14	6.85662019026e-32
4.16	3.55470224799e-32
4.18	1.83705175439e-32
4.2	9.46377881714e-33
4.22	4.85996116311e-33
4.24	2.48786060432e-33
4.26	1.26953393588e-33
4.28	6.45784494252e-34
4.3	3.27458251742e-34
4.32	1.65519548033e-34
4.34	8.34003113334e-35
4.36	4.1890069327e-35
4.38	2.09739154774e-35
4.4	1.04682232272e-35
4.42	5.20824569799e-36
4.44	2.58306288755e-36
4.46	1.27703712448e-36
4.48	6.29357037606e-37
4.5	3.09183059429e-37
4.52	1.51411657894e-37
4.54	7.39142145967e-38
4.56	3.59684435663e-38
4.58	1.74477870221e-38
4.6	8.43692298051e-39
4.62	4.06680028045e-39
4.64	1.9540993142e-39
4.66	9.35977582146e-40
4.68	4.46898903161e-40
4.7	2.12705224733e-40
4.72	1.00918794435e-40
4.74	4.77299497477e-41
4.76	2.25027154012e-41
4.78	1.05755729456e-41
4.8	4.95447806415e-42
4.82	2.31375271751e-42
4.84	1.07711233871e-42
4.86	4.99838940343e-43
4.88	2.3121936309e-43
4.9	1.06621144762e-43
4.92	4.90103166936e-44
4.94	2.24572567229e-44
4.96	1.02577220214e-44
4.98	4.67057311351e-45
5.0	2.11989549192e-45
