# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 1
# k (1/fm)	total two_body (fm^3)
0.0	1.64323683922
0.05	1.64099868817
0.1	1.63394509144
0.15	1.62114991606
0.2	1.60134811693
0.25	1.57327124546
0.3	1.53597904815
0.35	1.48910152912
0.4	1.43293630131
0.45	1.36839048722
0.5	1.29680031115
0.55	1.21969156413
0.6	1.13855254069
0.65	1.05467759837
0.7	0.969110769674
0.75	0.882685400153
0.8	0.796128223431
0.85	0.710181967499
0.9	0.62570176673
0.95	0.543694580392
1.0	0.465291414309
1.05	0.391662435014
1.1	0.323899440996
1.15	0.262895751328
1.2	0.209250544709
1.25	0.163215512543
1.3	0.124689959983
1.35	0.0932596323224
1.4	0.0682669509715
1.45	0.0488969931922
1.5	0.0342641347055
1.55	0.0234876367449
1.6	0.0157491279006
1.65	0.0103295761529
1.7	0.00662705304644
1.75	0.00415893996976
1.8	0.00255322042623
1.85	0.00153342202241
1.9	0.000901012327852
1.95	0.000517995359605
2.0	0.000291393055222
2.05	0.000160407167728
2.1	8.64157848212e-05
2.15	4.55638738044e-05
2.2	2.35147140656e-05
2.25	1.1879085516e-05
2.3	5.87465864946e-06
2.35	2.84426380871e-06
2.4	1.34826463753e-06
2.45	6.25789021492e-07
2.5	2.84417822066e-07
2.55	1.26587061981e-07
2.6	5.51762384481e-08
2.65	2.35543305586e-08
2.7	9.84849925113e-09
2.75	4.03342281602e-09
2.8	1.61809771254e-09
2.85	6.35894495401e-10
2.9	2.44813808074e-10
2.95	9.23374048915e-11
3.0	3.41216439743e-11
3.05	1.23541147347e-11
3.1	4.38269124261e-12
3.15	1.52347441233e-12
3.2	5.18933041043e-13
3.25	1.73215023782e-13
3.3	5.66595961373e-14
3.35	1.81631057428e-14
3.4	5.70623903423e-15
3.45	1.75698070732e-15
3.5	5.30218262215e-16
3.55	1.56828874432e-16
3.6	4.54667137925e-17
3.65	1.29202051651e-17
3.7	3.59886246423e-18
3.75	9.82635337775e-19
3.8	2.63003609074e-19
3.85	6.90055127813e-20
3.9	1.77487926358e-20
3.95	4.47534640996e-21
4.0	1.10628457583e-21
#normalisation = 0.432603574033
