# mass number (A) = 12
# number of protons (Z) = 6
#relative orbital quantum number l = 2
# k (1/fm)	total two_body (fm^3)
4.24	1.73222198975e-22
4.26	1.07824407085e-22
4.28	6.6967137025e-23
4.3	4.1498988243e-23
4.32	2.56592765402e-23
4.34	1.58300551741e-23
4.36	9.74432077799e-24
4.38	5.98483027249e-24
4.4	3.66761066727e-24
4.42	2.2425686076e-24
4.44	1.36816782239e-24
4.46	8.3284489562e-25
4.48	5.05847964868e-25
4.5	3.06554014823e-25
4.52	1.85363888778e-25
4.54	1.11834133778e-25
4.56	6.73216492708e-26
4.58	4.04358184677e-26
4.6	2.42330931595e-26
4.62	1.44904738704e-26
4.64	8.64544688182e-27
4.66	5.14663569797e-27
4.68	3.05696545988e-27
4.7	1.81171031898e-27
4.72	1.07131727178e-27
4.74	6.3208950263e-28
4.76	3.72108997773e-28
4.78	2.18571175426e-28
4.8	1.28099291145e-28
4.82	7.49086012616e-29
4.84	4.37066752824e-29
4.86	2.54445619e-29
4.88	1.47799616227e-29
4.9	8.56609245716e-30
4.92	4.95362733637e-30
4.94	2.85821587819e-30
4.96	1.64549984694e-30
4.98	9.45217573506e-31
5.0	5.41747419294e-31
