# mass number (A) = 40
# number of protons (Z) = 20
#relative orbital quantum number l = 4
# k (1/fm)	total two_body (fm^3)
0.0	0.420698976714
0.02	0.420065590112
0.04	0.418171146165
0.06	0.415032706569
0.08	0.410678423016
0.1	0.405147116746
0.12	0.398487702302
0.14	0.390758467419
0.16	0.382026223897
0.18	0.372365346736
0.2	0.361856720852
0.22	0.350586616205
0.24	0.338645513159
0.26	0.326126900347
0.28	0.313126067226
0.3	0.299738912875
0.32	0.286060791528
0.34	0.272185413749
0.36	0.258203820255
0.38	0.244203443157
0.4	0.230267266867
0.42	0.216473098311
0.44	0.202892953314
0.46	0.18959256327
0.48	0.176631003538
0.5	0.16406044241
0.52	0.151926007143
0.54	0.140265761386
0.56	0.129110786491
0.58	0.118485357601
0.6	0.108407204233
0.62	0.0988878441103
0.64	0.0899329784778
0.66	0.0815429368507
0.68	0.0737131592104
0.7	0.0664347039665
0.72	0.0596947705654
0.74	0.0534772263816
0.76	0.0477631284511
0.78	0.0425312316501
0.8	0.0377584760576
0.82	0.0334204474164
0.84	0.029491805799
0.86	0.0259466787585
0.88	0.0227590163684
0.9	0.0199029066092
0.92	0.0173528505273
0.94	0.015083997453
0.96	0.0130723413153
0.98	0.0112948797252
1.0	0.00972973801236
1.02	0.0083562608
1.04	0.00715507399075
1.06	0.00610812021896
1.08	0.00519867091788
1.1	0.00441131815677
1.12	0.00373194934015
1.14	0.00314770773846
1.16	0.002646941649
1.18	0.00221914477966
1.2	0.00185489021548
1.22	0.00154576008041
1.24	0.00128427275134
1.26	0.00106380922652
1.28	0.000878540002475
1.3	0.000723353576352
1.32	0.000593787469803
1.34	0.000485962467282
1.36	0.00039652057899
1.38	0.000322567076937
1.4	0.000261616812218
1.42	0.000211544902144
1.44	0.000170541776401
1.46	0.000137072490754
1.48	0.000109840153274
1.5	8.77532601038e-05
1.52	6.9896703389e-05
1.54	5.5506191568e-05
1.56	4.39458097306e-05
1.58	3.46884437002e-05
1.6	2.72987941668e-05
1.62	2.14187151942e-05
1.64	1.67546234538e-05
1.66	1.30667394525e-05
1.68	1.01599388676e-05
1.7	7.87601005471e-06
1.72	6.08713218466e-06
1.74	4.69040676263e-06
1.76	3.60329306384e-06
1.78	2.75981498112e-06
1.8	2.10742269968e-06
1.82	1.60440735145e-06
1.84	1.21778027875e-06
1.86	9.21540727744e-07
1.88	6.95266708622e-07
1.9	5.22973447353e-07
1.92	3.92192376568e-07
1.94	2.93231052856e-07
1.96	2.18580832448e-07
1.98	1.62444680859e-07
2.0	1.20362228094e-07
2.02	8.8913201003e-08
2.04	6.54837552518e-08
2.06	4.80830725064e-08
2.08	3.51999583557e-08
2.1	2.56911409499e-08
2.12	1.8694589692e-08
2.14	1.35625011298e-08
2.16	9.80968226356e-09
2.18	7.0739404243e-09
2.2	5.08579861079e-09
2.22	3.64542546917e-09
2.24	2.60512515183e-09
2.26	1.85609527033e-09
2.28	1.31844871112e-09
2.3	9.33721845336e-10
2.32	6.59269680331e-10
2.34	4.64087627411e-10
2.36	3.2570781657e-10
2.38	2.27901758318e-10
2.4	1.58985850437e-10
2.42	1.10575923841e-10
2.44	7.66750349199e-11
2.46	5.30076672289e-11
2.48	3.65354705896e-11
2.5	2.51062600416e-11
2.52	1.72004830553e-11
2.54	1.17487203998e-11
2.56	8.0007702038e-12
2.58	5.43205713299e-12
2.6	3.67695373187e-12
2.62	2.48143729247e-12
2.64	1.66958966697e-12
2.66	1.11997285174e-12
2.68	7.49025402121e-13
2.7	4.99432616142e-13
2.72	3.32008008499e-13
2.74	2.2004500869e-13
2.76	1.45400462457e-13
2.78	9.57880555898e-14
2.8	6.29141351655e-14
2.82	4.11980260896e-14
2.84	2.68965074116e-14
2.86	1.75067961177e-14
2.88	1.13607960266e-14
2.9	7.35025074501e-15
2.92	4.74118444379e-15
2.94	3.04903809507e-15
2.96	1.954925241e-15
2.98	1.24965105824e-15
3.0	7.96413608504e-16
3.02	5.06034220654e-16
3.04	3.20562270578e-16
3.06	2.02458599293e-16
3.08	1.27482729622e-16
3.1	8.00309152604e-17
3.12	5.00905173443e-17
3.14	3.12568029213e-17
3.16	1.94457588414e-17
3.18	1.2061367223e-17
3.2	7.45863730193e-18
3.22	4.59847406152e-18
3.24	2.82656708376e-18
3.26	1.7321925123e-18
3.28	1.05833783088e-18
3.3	6.44679392222e-19
3.32	3.91520547082e-19
3.34	2.37059101313e-19
3.36	1.43103419744e-19
3.38	8.61260827048e-20
3.4	5.16785929455e-20
3.42	3.09156207046e-20
3.44	1.84389660201e-20
3.46	1.09644401507e-20
3.48	6.50021411471e-21
3.5	3.8420248295e-21
3.52	2.26403937595e-21
3.54	1.33014531191e-21
3.56	7.79122065568e-22
3.58	4.54991437828e-22
3.6	2.64906276104e-22
3.62	1.53770340123e-22
3.64	8.899061458e-23
3.66	5.13460620048e-23
3.68	2.9536659708e-23
3.7	1.69397470836e-23
3.72	9.6859844609e-24
3.74	5.52168869184e-24
3.76	3.13827770458e-24
3.78	1.77828812677e-24
3.8	1.00462548252e-24
3.82	5.65845093977e-25
3.84	3.17747559376e-25
3.86	1.77892728278e-25
3.88	9.92945637124e-26
3.9	5.52565863879e-26
3.92	3.0657302238e-26
3.94	1.69580192066e-26
3.96	9.35206709504e-27
3.98	5.14199214459e-27
4.0	2.8186847608e-27
4.02	1.54046881116e-27
4.04	8.39364536266e-28
4.06	4.55973523721e-28
4.08	2.46956203233e-28
4.1	1.33349550772e-28
4.12	7.17884337422e-29
4.14	3.85308600505e-29
4.16	2.06183653884e-29
4.18	1.09999589418e-29
4.2	5.85085318176e-30
4.22	3.10269181644e-30
4.24	1.64039857702e-30
4.26	8.64672070729e-31
4.28	4.54406758887e-31
4.3	2.38083576234e-31
4.32	1.24367068088e-31
4.34	6.47698152897e-32
4.36	3.36303374218e-32
4.38	1.74092914007e-32
4.4	8.98508662235e-33
4.42	4.62332843052e-33
4.44	2.37180252463e-33
4.46	1.21309164601e-33
4.48	6.18585877432e-34
4.5	3.14483376072e-34
4.52	1.5939940257e-34
4.54	8.05502679225e-35
4.56	4.05824809072e-35
4.58	2.03845674541e-35
4.6	1.02083537605e-35
4.62	5.09684265502e-36
4.64	2.53710268771e-36
4.66	1.25911723267e-36
4.68	6.22996481778e-37
4.7	3.0732389168e-37
4.72	1.5114659148e-37
4.74	7.41125395815e-38
4.76	3.62306675963e-38
4.78	1.76584378647e-38
4.8	8.58063701086e-39
4.82	4.15698141409e-39
4.84	2.00783462352e-39
4.86	9.66872257155e-40
4.88	4.64196180621e-40
4.9	2.22190420204e-40
4.92	1.060328419e-40
4.94	5.04483279421e-41
4.96	2.3930096797e-41
