# mass number (A) = 9
# number of protons (Z) = 4
#relative orbital quantum number l = 0
# k (1/fm)	total two_body (fm^3)
2.04	0.000799054353464
2.06	0.0006656604721
2.08	0.000553269140213
2.1	0.000458804582421
2.12	0.000379600765807
2.14	0.000313353737662
2.16	0.000258078364158
2.18	0.000212069251457
2.2	0.000173865607968
2.22	0.000142219791493
2.24	0.000116069276928
2.26	9.45117778487e-05
2.28	7.67832578003e-05
2.3	6.22385734972e-05
2.32	5.03345016212e-05
2.34	4.06149127172e-05
2.36	3.26978691944e-05
2.38	2.62644390747e-05
2.4	2.10490323995e-05
2.42	1.68310827158e-05
2.44	1.34279114715e-05
2.46	1.0688628199e-05
2.48	8.48893384128e-06
2.5	6.72670833103e-06
2.52	5.3182764532e-06
2.54	4.19525804227e-06
2.56	3.30191964762e-06
2.58	2.59295493344e-06
2.6	2.03163027691e-06
2.62	1.58824031609e-06
2.64	1.23882561972e-06
2.66	9.64111253616e-07
2.68	7.48630858619e-07
2.7	5.80005992593e-07
2.72	4.48354984147e-07
2.74	3.45809458531e-07
2.76	2.66120085687e-07
2.78	2.04336022425e-07
2.8	1.56545028235e-07
2.82	1.19663376443e-07
2.84	9.12665046541e-08
2.86	6.94528918956e-08
2.88	5.27349518706e-08
2.9	3.99518256126e-08
2.92	3.01998722592e-08
2.94	2.27774197784e-08
2.96	1.7140971238e-08
2.98	1.28705865788e-08
3.0	9.64259212782e-09
3.02	7.208125173e-09
3.04	5.37631156072e-09
3.06	4.00111134709e-09
3.08	2.97106023844e-09
3.1	2.20129066995e-09
3.12	1.62734241871e-09
3.14	1.20037408151e-09
3.16	8.83468109865e-10
3.18	6.48787143828e-10
3.2	4.75391228897e-10
3.22	3.47566685108e-10
3.24	2.53550014184e-10
3.26	1.84555980828e-10
3.28	1.3403927127e-10
3.3	9.71350347188e-11
3.32	7.02360536358e-11
3.34	5.06739912986e-11
3.36	3.64797098508e-11
3.38	2.62035015405e-11
3.4	1.87805976577e-11
3.42	1.34308049823e-11
3.44	9.58379813455e-12
3.46	6.82364889451e-12
3.48	4.84774206228e-12
3.5	3.43642257488e-12
3.52	2.43062666436e-12
3.54	1.7154378568e-12
3.56	1.20802843769e-12
3.58	8.48838668814e-13
3.6	5.95140317775e-13
3.62	4.16351557867e-13
3.64	2.90635058629e-13
3.66	2.02433866639e-13
3.68	1.40690921812e-13
3.7	9.75656817327e-14
3.72	6.75113138659e-14
3.74	4.66127649915e-14
3.76	3.21131091748e-14
3.78	2.2075440783e-14
3.8	1.51421065719e-14
3.82	1.03636668592e-14
3.84	7.07768388879e-15
3.86	4.82302806085e-15
3.88	3.2794397634e-15
3.9	2.22500555739e-15
3.92	1.50631028099e-15
3.94	1.01753651081e-15
3.96	6.85864148648e-16
3.98	4.61295329887e-16
4.0	3.09580202872e-16
4.02	2.07310251442e-16
4.04	1.38523085468e-16
4.06	9.23586585391e-17
4.08	6.14451284431e-17
4.1	4.07898371536e-17
4.12	2.70191357523e-17
4.14	1.78585498552e-17
4.16	1.17781333864e-17
4.18	7.75108624164e-18
4.2	5.08984751549e-18
4.22	3.33505770215e-18
4.24	2.18051251698e-18
4.26	1.42256047132e-18
4.28	9.26062029794e-19
4.3	6.01543268145e-19
4.32	3.89898332565e-19
4.34	2.521702546e-19
4.36	1.62740094453e-19
4.38	1.04798182592e-19
4.4	6.73397763191e-20
4.42	4.31766125058e-20
4.44	2.76238804391e-20
4.46	1.76351951731e-20
4.48	1.12340295026e-20
4.5	7.14086448587e-21
4.52	4.5292490195e-21
4.54	2.86656645699e-21
4.56	1.81033299959e-21
4.58	1.14081647922e-21
4.6	7.17355104933e-22
4.62	4.50105077385e-22
4.64	2.81809196822e-22
4.66	1.76058971846e-22
4.68	1.09754699425e-22
4.7	6.82732010178e-23
4.72	4.2377935355e-23
4.74	2.62477402459e-23
4.76	1.62220915458e-23
4.78	1.00042557049e-23
4.8	6.15638723034e-24
4.82	3.78033670625e-24
4.84	2.31632046971e-24
4.86	1.41621963183e-24
4.88	8.64025525358e-25
4.9	5.26001187074e-25
4.92	3.19529717034e-25
4.94	1.93686946439e-25
4.96	1.1715321276e-25
4.98	7.07087225034e-26
5.0	4.25850241979e-26
