# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 0
# k (1/fm)	total two_body (fm^3)
0.0	0.652738374743
0.05	0.649319531508
0.1	0.639422747929
0.15	0.624040055269
0.2	0.604561727932
0.25	0.58246817229
0.3	0.559039723504
0.35	0.53516371414
0.4	0.511279990586
0.45	0.487457642829
0.5	0.463555057529
0.55	0.439396030889
0.6	0.414900925274
0.65	0.3901381902
0.7	0.365295829771
0.75	0.340601202642
0.8	0.31623145099
0.85	0.292253294501
0.9	0.268614036015
0.95	0.245183624155
1.0	0.221829097247
1.05	0.198493504593
1.1	0.175252972474
1.15	0.152335490766
1.2	0.130098488106
1.25	0.108974401942
1.3	0.0894007956496
1.35	0.0717529558167
1.4	0.0562932308428
1.45	0.0431448287018
1.5	0.0322908257853
1.55	0.0235936634782
1.6	0.0168273993386
1.65	0.0117144748682
1.7	0.00796014451192
1.75	0.00528008473399
1.8	0.0034192230003
1.85	0.00216190143452
1.9	0.00133483805975
1.95	0.000804955843217
2.0	0.000474171138248
2.05	0.000272889801285
2.1	0.00015346093451
2.15	8.43402371244e-05
2.2	4.53069353811e-05
2.25	2.37931457106e-05
2.3	1.22168292447e-05
2.35	6.13400825722e-06
2.4	3.0120813873e-06
2.45	1.44670618864e-06
2.5	6.79731826301e-07
2.55	3.12455684922e-07
2.6	1.40533678124e-07
2.65	6.18527332567e-08
2.7	2.66420146573e-08
2.75	1.1231713936e-08
2.8	4.63484228518e-09
2.85	1.87228141161e-09
2.9	7.40440280943e-10
2.95	2.86698566503e-10
3.0	1.08695062012e-10
3.05	4.03527973751e-11
3.1	1.46705475995e-11
3.15	5.22343039185e-12
3.2	1.82149842092e-12
3.25	6.22143802016e-13
3.3	2.08145060314e-13
3.35	6.82147158562e-14
3.4	2.19002437924e-14
3.45	6.8881096104e-15
3.5	2.12251996959e-15
3.55	6.40801780942e-16
3.6	1.89554704865e-16
3.65	5.49417307229e-17
3.7	1.56042989731e-17
3.75	4.34287079735e-18
3.8	1.18444850267e-18
3.85	3.16575552827e-19
3.9	8.29230337009e-20
3.95	2.12874553981e-20
4.0	5.35595221345e-21
#normalisation = 0.206707222759
