# mass number (A) = 40
# number of protons (Z) = 20
#relative orbital quantum number l = 3
# k (1/fm)	total two_body (fm^3)
0.0	1.11044224616
0.02	1.10986037108
0.04	1.10811017064
0.06	1.1051781354
0.08	1.10104246277
0.1	1.09567410034
0.12	1.08903815455
0.14	1.08109561537
0.16	1.07180533646
0.18	1.06112620186
0.2	1.04901940399
0.22	1.03545075473
0.24	1.02039295031
0.26	1.00382771376
0.28	0.985747742936
0.3	0.966158400014
0.32	0.945079087586
0.34	0.922544267699
0.36	0.898604092581
0.38	0.873324628902
0.4	0.846787670779
0.42	0.819090149847
0.44	0.790343163089
0.46	0.760670650377
0.48	0.73020776345
0.5	0.699098976015
0.52	0.667495990729
0.54	0.635555502744
0.56	0.603436881309
0.58	0.571299830759
0.6	0.539302089973
0.62	0.507597225565
0.64	0.47633256857
0.66	0.445647337826
0.68	0.415670985643
0.7	0.386521793232
0.72	0.358305734908
0.74	0.331115621687
0.76	0.305030526764
0.78	0.280115487782
0.8	0.256421473988
0.82	0.23398560042
0.84	0.21283156637
0.86	0.19297029156
0.88	0.17440072071
0.9	0.157110765588
0.92	0.141078353004
0.94	0.126272547579
0.96	0.112654719291
0.98	0.100179727727
1.0	0.0887970974192
1.02	0.0784521615891
1.04	0.0690871548061
1.06	0.060642238467
1.08	0.053056446403
1.1	0.0462685412768
1.12	0.0402177756217
1.14	0.0348445543286
1.16	0.0300909980465
1.18	0.0259014092924
1.2	0.0222226450344
1.22	0.0190044011184
1.24	0.0161994151478
1.26	0.0137635953251
1.28	0.0116560833338
1.3	0.00983925962544
1.32	0.00827869950025
1.34	0.00694308818231
1.36	0.0058041027222
1.38	0.00483626805321
1.4	0.00401679391899
1.42	0.00332539871314
1.44	0.00274412555654
1.46	0.00225715521174
1.48	0.00185061971819
1.5	0.0015124199452
1.52	0.0012320496159
1.54	0.00100042776387
1.56	0.000809741053051
1.58	0.000653296922822
1.6	0.000525388116029
1.62	0.000421168806539
1.64	0.000336542261739
1.66	0.000268059750552
1.68	0.000212830233611
1.7	0.000168440244021
1.72	0.000132883278696
1.74	0.000104497965852
1.76	8.19142483391e-05
1.78	6.40068197375e-05
1.8	4.98550657585e-05
1.82	3.87087931123e-05
1.84	2.9959067832e-05
1.86	2.31135317834e-05
1.88	1.77756170008e-05
1.9	1.36271303153e-05
1.92	1.0413733665e-05
1.94	7.93289712127e-06
1.96	6.02395097708e-06
1.98	4.55990951393e-06
2.0	3.4407818074e-06
2.02	2.58812390688e-06
2.04	1.94062183526e-06
2.06	1.45052614897e-06
2.08	1.08078641712e-06
2.1	8.02758132844e-07
2.12	5.94375514819e-07
2.14	4.38701675301e-07
2.16	3.22783015004e-07
2.18	2.36747745722e-07
2.2	1.730994206e-07
2.22	1.26165534479e-07
2.24	9.16688883951e-08
2.26	6.63957162853e-08
2.28	4.79397486391e-08
2.3	3.45056142671e-08
2.32	2.47584129087e-08
2.34	1.77090622945e-08
2.36	1.2627248893e-08
2.38	8.97558989908e-09
2.4	6.36002772779e-09
2.42	4.49259651293e-09
2.44	3.16358029004e-09
2.46	2.22077200667e-09
2.48	1.55408000945e-09
2.5	1.08414574025e-09
2.52	7.53958519617e-10
2.54	5.22700983419e-10
2.56	3.6124832119e-10
2.58	2.48888930465e-10
2.6	1.7094370277e-10
2.62	1.1704394791e-10
2.64	7.98902327617e-11
2.66	5.43610466351e-11
2.68	3.68749850711e-11
2.7	2.49359735677e-11
2.72	1.68101558835e-11
2.74	1.12971419025e-11
2.76	7.56863123061e-12
2.78	5.05496908841e-12
2.8	3.36567774491e-12
2.82	2.23398312951e-12
2.84	1.47822667112e-12
2.86	9.7511629325e-13
2.88	6.41248655566e-13
2.9	4.20389277664e-13
2.92	2.74746600893e-13
2.94	1.79006573617e-13
2.96	1.16268480807e-13
2.98	7.528557788e-14
3.0	4.85980395668e-14
3.02	3.12739888207e-14
3.04	2.00634564568e-14
3.06	1.2831769867e-14
3.08	8.18137079059e-15
3.1	5.20025527839e-15
3.12	3.29520689245e-15
3.14	2.08161545773e-15
3.16	1.31092687011e-15
3.18	8.23032369632e-16
3.2	5.15129234139e-16
3.22	3.21422772863e-16
3.24	1.9993949199e-16
3.26	1.2398876802e-16
3.28	7.66528389896e-17
3.3	4.72429053533e-17
3.32	2.90273718007e-17
3.34	1.77804153744e-17
3.36	1.08577405309e-17
3.38	6.60998815919e-18
3.4	4.0116761033e-18
3.42	2.42725433942e-18
3.44	1.46409493627e-18
