# Mass = 0.0479598 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 59.5769 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 28.0171 MeV fm^2
# Rc = 7.46549 fm
# Zc = 81
# n = 0 
# l = 4 
# two_j = 9 
# two_t = 1 
# Energy = -15.8199 MeV
# r          u            Phi          u/r          
0.01         6.63141e-14  5.12745e-13  6.63141e-12  
0.012398     1.94251e-13  1.21145e-12  1.56679e-11  
0.014796     4.70246e-13  2.45739e-12  3.1782e-11   
0.017194     9.96522e-13  4.48129e-12  5.79575e-11  
0.019592     1.91423e-12  7.55454e-12  9.77047e-11  
0.02199      3.40977e-12  1.19892e-11  1.5506e-10   
0.024388     5.72107e-12  1.81381e-11  2.34586e-10  
0.026786     9.14394e-12  2.63946e-11  3.4137e-10   
0.029184     1.40383e-11  3.71929e-11  4.81028e-10  
0.031582     2.08347e-11  5.10076e-11  6.59701e-10  
0.03398      3.00402e-11  6.83543e-11  8.84055e-10  
0.036378     4.22451e-11  8.97889e-11  1.16128e-09  
0.038776     5.81291e-11  1.15908e-10  1.4991e-09   
0.041174     7.84676e-11  1.4735e-10   1.90576e-09  
0.043572     1.04138e-10  1.84791e-10  2.39002e-09  
0.04597      1.36126e-10  2.28952e-10  2.96118e-09  
0.048368     1.75531e-10  2.8059e-10   3.62907e-09  
0.050766     2.23575e-10  3.40507e-10  4.40403e-09  
0.053164     2.81606e-10  4.09541e-10  5.29693e-09  
0.055562     3.51106e-10  4.88575e-10  6.31917e-09  
0.05796      4.33695e-10  5.7853e-10   7.48267e-09  
0.060358     5.31143e-10  6.80368e-10  8.79988e-09  
0.062756     6.45369e-10  7.95093e-10  1.02838e-08  
0.065154     7.78451e-10  9.23747e-10  1.19479e-08  
0.067552     9.32633e-10  1.06741e-09  1.38062e-08  
0.06995      1.11033e-09  1.22722e-09  1.58732e-08  
0.072348     1.31413e-09  1.40433e-09  1.81641e-08  
0.074746     1.54682e-09  1.59994e-09  2.06944e-08  
0.077144     1.81136e-09  1.81531e-09  2.34802e-08  
0.079542     2.1109e-09   2.05172e-09  2.65382e-08  
0.08194      2.44883e-09  2.3105e-09   2.98856e-08  
0.084338     2.8287e-09   2.59301e-09  3.35401e-08  
0.086736     3.25431e-09  2.90066e-09  3.75198e-08  
0.089134     3.72968e-09  3.23491e-09  4.18435e-08  
0.091532     4.25903e-09  3.59723e-09  4.65305e-08  
0.09393      4.84685e-09  3.98917e-09  5.16006e-08  
0.096328     5.49783e-09  4.41228e-09  5.70741e-08  
0.098726     6.21695e-09  4.86817e-09  6.29718e-08  
0.101124     7.00941e-09  5.35851e-09  6.9315e-08   
0.103522     7.88069e-09  5.88497e-09  7.61257e-08  
0.10592      8.83652e-09  6.44929e-09  8.34263e-08  
0.108318     9.8829e-09   7.05324e-09  9.12397e-08  
0.110716     1.10261e-08  7.69863e-09  9.95893e-08  
0.113114     1.22728e-08  8.38731e-09  1.08499e-07  
0.115512     1.36297e-08  9.12118e-09  1.17994e-07  
0.11791      1.5104e-08   9.90216e-09  1.28098e-07  
0.120308     1.67032e-08  1.07322e-08  1.38837e-07  
0.122706     1.84351e-08  1.16134e-08  1.50238e-07  
0.125104     2.03077e-08  1.25477e-08  1.62327e-07  
0.127502     2.23295e-08  1.35373e-08  1.75131e-07  
0.1299       2.45091e-08  1.45842e-08  1.88677e-07  
0.132298     2.68557e-08  1.56907e-08  2.02994e-07  
0.134696     2.93786e-08  1.6859e-08   2.1811e-07   
0.137094     3.20876e-08  1.80913e-08  2.34055e-07  
0.139492     3.49928e-08  1.93899e-08  2.50859e-07  
