# Mass = 0.0473905 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 50.2779 MeV 
# RSO = 4.438 fm 
# aSO = 0.662 fm 
# VSO = 28.6942 MeV fm^2
# l = 1 
# two_j = 3 
# two_t = -1 
# Energy = -32.0792 MeV
# r 	 V_eff [2m/hbar/hbar]
0.01 	421972
0.012398 	274506
0.014796 	192722
0.017194 	142701
0.019592 	109895
0.02199 	87223.1
0.024388 	70904.1
0.026786 	58768.4
0.029184 	49499.4
0.031582 	42260.4
0.03398 	36499.3
0.036378 	31839.4
0.038776 	28017.1
0.041174 	24842.9
0.043572 	22178.3
0.04597 	19919.7
0.048368 	17988.6
0.050766 	16324.6
0.053164 	14880.7
0.055562 	13619.7
0.05796 	12511.9
0.060358 	11533.5
0.062756 	10665.2
0.065154 	9890.91
0.067552 	9197.62
0.06995 	8574.41
0.072348 	8012.14
0.074746 	7503.11
0.077144 	7040.81
0.079542 	6619.68
0.08194 	6234.99
0.084338 	5882.64
0.086736 	5559.11
0.089134 	5261.34
0.091532 	4986.67
0.09393 	4732.76
0.096328 	4497.58
0.098726 	4279.32
0.101124 	4076.41
0.103522 	3887.44
0.10592 	3711.15
0.108318 	3546.45
0.110716 	3392.33
0.113114 	3247.9
0.115512 	3112.38
0.11791 	2985.04
0.120308 	2865.24
0.122706 	2752.4
0.125104 	2645.98
0.127502 	2545.51
0.1299 	2450.55
0.132298 	2360.71
0.134696 	2275.63
0.137094 	2194.97
0.139492 	2118.43
0.14189 	2045.74
0.144288 	1976.65
0.146686 	1910.92
0.149084 	1848.33
0.151482 	1788.69
0.15388 	1731.82
0.156278 	1677.55
0.158676 	1625.72
0.161074 	1576.18
0.163472 	1528.81
0.16587 	1483.48
0.168268 	1440.07
0.170666 	1398.49
0.173064 	1358.61
0.175462 	1320.36
0.17786 	1283.65
0.180258 	1248.4
0.182656 	1214.52
0.185054 	1181.95
0.187452 	1150.62
0.18985 	1120.47
0.192248 	1091.45
0.194646 	1063.49
0.197044 	1036.54
0.199442 	1010.56
0.20184 	985.505
0.204238 	961.324
0.206636 	937.98
0.209034 	915.434
0.211432 	893.651
0.21383 	872.597
0.216228 	852.24
0.218626 	832.549
0.221024 	813.495
0.223422 	795.051
0.22582 	777.192
0.228218 	759.893
0.230616 	743.131
0.233014 	726.884
0.235412 	711.131
0.23781 	695.851
0.240208 	681.027
0.242606 	666.641
0.245004 	652.675
0.247402 	639.113
0.2498 	625.94
0.252198 	613.141
0.254596 	600.701
0.256994 	588.609
0.259392 	576.85
0.26179 	565.413
0.264188 	554.285
0.266586 	543.457
0.268984 	532.917
0.271382 	522.656
0.27378 	512.662
0.276178 	502.928
0.278576 	493.445
0.280974 	484.203
0.283372 	475.194
0.28577 	466.412
0.288168 	457.848
0.290566 	449.495
0.292964 	441.346
0.295362 	433.395
0.29776 	425.635
0.300158 	418.061
0.302556 	410.666
0.304954 	403.445
0.307352 	396.392
0.30975 	389.502
0.312148 	382.771
0.314546 	376.192
0.316944 	369.763
0.319342 	363.478
0.32174 	357.333
0.324138 	351.324
0.326536 	345.446
0.328934 	339.697
0.331332 	334.072
0.33373 	328.568
0.336128 	323.182
0.338526 	317.909
0.340924 	312.747
0.343322 	307.694
0.34572 	302.744
0.348118 	297.897
0.350516 	293.149
0.352914 	288.498
0.355312 	283.94
0.35771 	279.474
0.360108 	275.096
0.362506 	270.806
0.364904 	266.599
0.367302 	262.475
0.3697 	258.43
0.372098 	254.464
0.374496 	250.574
0.376894 	246.757
0.379292 	243.013
0.38169 	239.339
0.384088 	235.734
0.386486 	232.195
0.388884 	228.722
0.391282 	225.313
0.39368 	221.965
0.396078 	218.679
0.398476 	215.451
0.400874 	212.281
0.403272 	209.168
0.40567 	206.109
0.408068 	203.105
0.410466 	200.153
0.412864 	197.252
0.415262 	194.401
0.41766 	191.6
0.420058 	188.846
0.422456 	186.139
0.424854 	183.477
0.427252 	180.86
0.42965 	178.287
0.432048 	175.757
0.434446 	173.269
0.436844 	170.821
0.439242 	168.413
0.44164 	166.045
0.444038 	163.715
0.446436 	161.422
0.448834 	159.166
0.451232 	156.946
0.45363 	154.76
0.456028 	152.61
