# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1828 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 27.9403 MeV fm^2
# Rc = 7.46549 fm
# Zc = 0
# n = 0 
# l = 5 
# two_j = 9 
# two_t = -1 
# Energy = -10.68 MeV
# r          u            Phi          u/r          
0.01         2.03097e-16  2.69262e-15  2.03097e-14  
0.012398     7.37585e-16  7.88736e-15  5.94923e-14  
0.014796     2.13092e-15  1.90938e-14  1.4402e-13   
0.017194     5.24759e-15  4.04625e-14  3.05199e-13  
0.019592     1.1486e-14   7.77247e-14  5.86259e-13  
0.02199      2.29638e-14  1.38448e-13  1.04429e-12  
0.024388     4.27314e-14  2.32294e-13  1.75215e-12  
0.026786     7.50126e-14  3.71272e-13  2.80044e-12  
0.029184     1.25473e-13  5.69996e-13  4.29939e-12  
0.031582     2.01519e-13  8.45942e-13  6.38083e-12  
0.03398      3.12619e-13  1.2197e-12   9.20008e-12  
0.036378     4.70655e-13  1.71524e-12  1.29379e-11  
0.038776     6.90308e-13  2.36015e-12  1.78025e-11  
0.041174     9.8946e-13   3.1859e-12   2.40312e-11  
0.043572     1.38963e-12  4.22811e-12  3.18927e-11  
0.04597      1.91644e-12  5.5268e-12   4.16889e-11  
0.048368     2.6001e-12   7.12662e-12  5.37567e-11  
0.050766     3.47595e-12  9.07714e-12  6.847e-11    
0.053164     4.58495e-12  1.14331e-11  8.62416e-11  
0.055562     5.97432e-12  1.42546e-11  1.07525e-10  
0.05796      7.69811e-12  1.76075e-11  1.32818e-10  
0.060358     9.81782e-12  2.15635e-11  1.6266e-10   
0.062756     1.24031e-11  2.62006e-11  1.9764e-10   
0.065154     1.55323e-11  3.1603e-11   2.38394e-10  
0.067552     1.92935e-11  3.78619e-11  2.85609e-10  
0.06995      2.37847e-11  4.50752e-11  3.40024e-10  
0.072348     2.91153e-11  5.33481e-11  4.02434e-10  
0.074746     3.54063e-11  6.27933e-11  4.73688e-10  
0.077144     4.27913e-11  7.35311e-11  5.54693e-10  
0.079542     5.14175e-11  8.56897e-11  6.4642e-10   
0.08194      6.14465e-11  9.94058e-11  7.49896e-10  
0.084338     7.3055e-11   1.14824e-10  8.66217e-10  
0.086736     8.64361e-11  1.32099e-10  9.96542e-10  
0.089134     1.018e-10    1.51392e-10  1.1421e-09   
0.091532     1.19375e-10  1.72876e-10  1.30419e-09  
0.09393      1.39408e-10  1.96732e-10  1.48417e-09  
0.096328     1.62168e-10  2.23152e-10  1.6835e-09   
0.098726     1.87943e-10  2.52335e-10  1.90369e-09  
0.101124     2.17045e-10  2.84494e-10  2.14632e-09  
0.103522     2.49808e-10  3.19851e-10  2.41309e-09  
0.10592      2.86592e-10  3.58638e-10  2.70574e-09  
0.108318     3.27783e-10  4.01098e-10  3.02612e-09  
0.110716     3.73792e-10  4.47486e-10  3.37614e-09  
0.113114     4.25061e-10  4.98069e-10  3.75781e-09  
0.115512     4.82059e-10  5.53125e-10  4.17324e-09  
0.11791      5.45289e-10  6.12943e-10  4.62462e-09  
0.120308     6.15281e-10  6.77826e-10  5.11422e-09  
0.122706     6.92605e-10  7.48089e-10  5.64442e-09  
0.125104     7.7786e-10   8.24059e-10  6.21771e-09  
0.127502     8.71685e-10  9.06077e-10  6.83664e-09  
0.1299       9.74755e-10  9.94496e-10  7.50388e-09  
0.132298     1.08778e-09  1.08968e-09  8.22223e-09  
0.134696     1.21153e-09  1.19202e-09  8.99454e-09  
0.137094     1.34678e-09  1.3019e-09   9.8238e-09   
0.139492     1.49439e-09  1.41974e-09  1.07131e-08  
0.14189      1.65524e-09  1.54595e-09  1.16657e-08  
0.144288     1.83026e-09  1.68098e-09  1.26848e-08  
0.146686     2.02043e-09  1.82528e-09  1.37738e-08  
0.149084     2.22679e-09  1.97932e-09  1.49365e-08  
0.151482     2.45041e-09  2.14357e-09  1.61762e-08  
0.15388      2.69244e-09  2.31855e-09  1.7497e-08   
