# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1828 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 27.9403 MeV fm^2
# Rc = 7.46549 fm
# Zc = 0
# n = 0 
# l = 4 
# two_j = 7 
# two_t = -1 
# Energy = -18.2077 MeV
# r          u            Phi          u/r          
0.01         9.82456e-14  1.91272e-13  9.82456e-12  
0.012398     2.87787e-13  4.51914e-13  2.32123e-11  
0.014796     6.96679e-13  9.16694e-13  4.70856e-11  
0.017194     1.47636e-12  1.67168e-12  8.58651e-11  
0.019592     2.83596e-12  2.8181e-12   1.44751e-10  
0.02199      5.05162e-12  4.47238e-12  2.29723e-10  
0.024388     8.47583e-12  6.7661e-12   3.47541e-10  
0.026786     1.35468e-11  9.84602e-12  5.05743e-10  
0.029184     2.07979e-11  1.38741e-11  7.12646e-10  
0.031582     3.08666e-11  1.90273e-11  9.77349e-10  
0.03398      4.45045e-11  2.54981e-11  1.30973e-09  
0.036378     6.25859e-11  3.34937e-11  1.72043e-09  
0.038776     8.61178e-11  4.32368e-11  2.22091e-09  
0.041174     1.16249e-10  5.49651e-11  2.82336e-09  
0.043572     1.54279e-10  6.89314e-11  3.54077e-09  
0.04597      2.01667e-10  8.54039e-11  4.38693e-09  
0.048368     2.60044e-10  1.04666e-10  5.37637e-09  
0.050766     3.31219e-10  1.27015e-10  6.52443e-09  
0.053164     4.17189e-10  1.52765e-10  7.84721e-09  
0.055562     5.20148e-10  1.82245e-10  9.36158e-09  
0.05796      6.42499e-10  2.15799e-10  1.10852e-08  
0.060358     7.86861e-10  2.53784e-10  1.30366e-08  
0.062756     9.56076e-10  2.96576e-10  1.52348e-08  
0.065154     1.15322e-09  3.44562e-10  1.77e-08     
0.067552     1.38163e-09  3.98148e-10  2.04528e-08  
0.06995      1.64487e-09  4.57753e-10  2.35149e-08  
0.072348     1.94677e-09  5.2381e-10   2.69085e-08  
0.074746     2.29147e-09  5.9677e-10   3.06567e-08  
0.077144     2.68334e-09  6.77097e-10  3.47835e-08  
