# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1828 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 27.9403 MeV fm^2
# l = 5 
# two_j = 9 
# two_t = -1 
# Energy = -10.68 MeV
# r 	 V_eff [2m/hbar/hbar]
0.01 	6.24662e+06
0.012398 	4.06387e+06
0.014796 	2.85333e+06
0.017194 	2.11293e+06
0.019592 	1.62734e+06
0.02199 	1.29176e+06
0.024388 	1.05021e+06
0.026786 	870582
0.029184 	733385
0.031582 	626235
0.03398 	540960
0.036378 	471986
0.038776 	415408
0.041174 	368425
0.043572 	328983
0.04597 	295551
0.048368 	266968
0.050766 	242338
0.053164 	220965
0.055562 	202300
0.05796 	185903
0.060358 	171421
0.062756 	158567
0.065154 	147107
0.067552 	136845
0.06995 	127620
0.072348 	119297
0.074746 	111763
0.077144 	104920
0.079542 	98686.2
0.08194 	92992
0.084338 	87776.5
0.086736 	82987.6
0.089134 	78580
0.091532 	74514.2
0.09393 	70755.9
0.096328 	67274.7
0.098726 	64044.1
0.101124 	61040.6
0.103522 	58243.3
0.10592 	55634
0.108318 	53195.9
0.110716 	50914.6
0.113114 	48776.8
0.115512 	46770.8
0.11791 	44885.9
0.120308 	43112.6
0.122706 	41442.3
0.125104 	39867.1
0.127502 	38379.9
0.1299 	36974.3
0.132298 	35644.4
0.134696 	34385
0.137094 	33191
0.139492 	32058.1
0.14189 	30982.2
0.144288 	29959.4
0.146686 	28986.4
0.149084 	28060
0.151482 	27177.2
0.15388 	26335.4
0.156278 	25532
0.158676 	24764.8
0.161074 	24031.6
0.163472 	23330.4
0.16587 	22659.4
0.168268 	22016.9
0.170666 	21401.2
0.173064 	20811
0.175462 	20244.8
0.17786 	19701.4
0.180258 	19179.5
0.182656 	18678.1
0.185054 	18196
0.187452 	17732.2
0.18985 	17286
0.192248 	16856.3
0.194646 	16442.4
0.197044 	16043.6
0.199442 	15659
0.20184 	15288.1
0.204238 	14930.1
0.206636 	14584.6
0.209034 	14250.8
0.211432 	13928.4
0.21383 	13616.7
0.216228 	13315.4
0.218626 	13023.9
0.221024 	12741.9
0.223422 	12468.8
0.22582 	12204.5
0.228218 	11948.4
0.230616 	11700.3
0.233014 	11459.8
0.235412 	11226.6
0.23781 	11000.4
0.240208 	10781
0.242606 	10568
0.245004 	10361.3
0.247402 	10160.5
0.2498 	9965.51
0.252198 	9776.05
0.254596 	9591.91
0.256994 	9412.9
0.259392 	9238.84
0.26179 	9069.53
0.264188 	8904.82
0.266586 	8744.53
0.268984 	8588.5
0.271382 	8436.6
0.27378 	8288.67
0.276178 	8144.58
0.278576 	8004.19
0.280974 	7867.38
0.283372 	7734.03
0.28577 	7604.02
0.288168 	7477.24
0.290566 	7353.59
0.292964 	7232.96
0.295362 	7115.26
0.29776 	7000.4
0.300158 	6888.27
0.302556 	6778.8
0.304954 	6671.9
0.307352 	6567.5
0.30975 	6465.5
0.312148 	6365.86
0.314546 	6268.48
0.316944 	6173.3
0.319342 	6080.26
0.32174 	5989.29
0.324138 	5900.34
0.326536 	5813.33
0.328934 	5728.22
0.331332 	5644.96
0.33373 	5563.48
0.336128 	5483.74
0.338526 	5405.68
0.340924 	5329.27
0.343322 	5254.46
0.34572 	5181.19
0.348118 	5109.44
0.350516 	5039.15
0.352914 	4970.29
0.355312 	4902.82
0.35771 	4836.7
0.360108 	4771.9
0.362506 	4708.38
0.364904 	4646.11
0.367302 	4585.06
0.3697 	4525.18
0.372098 	4466.47
0.374496 	4408.87
0.376894 	4352.37
0.379292 	4296.95
0.38169 	4242.56
0.384088 	4189.18
0.386486 	4136.8
0.388884 	4085.39
0.391282 	4034.91
0.39368 	3985.36
0.396078 	3936.7
0.398476 	3888.92
0.400874 	3842
0.403272 	3795.9
0.40567 	3750.63
0.408068 	3706.15
0.410466 	3662.44
0.412864 	3619.5
0.415262 	3577.3
0.41766 	3535.82
0.420058 	3495.05
0.422456 	3454.97
0.424854 	3415.57
0.427252 	3376.83
0.42965 	3338.74
0.432048 	3301.28
0.434446 	3264.44
0.436844 	3228.21
0.439242 	3192.56
0.44164 	3157.5
0.444038 	3123
0.446436 	3089.06
0.448834 	3055.66
0.451232 	3022.79
0.45363 	2990.44
0.456028 	2958.59
0.458426 	2927.25
0.460824 	2896.4
0.463222 	2866.02
0.46562 	2836.11
0.468018 	2806.66
0.470416 	2777.66
0.472814 	2749.1
0.475212 	2720.97
0.47761 	2693.26
0.480008 	2665.97
0.482406 	2639.08
0.484804 	2612.59
0.487202 	2586.5
0.4896 	2560.78
0.491998 	2535.44
0.494396 	2510.47
0.496794 	2485.85
0.499192 	2461.6
0.50159 	2437.68
0.503988 	2414.11
0.506386 	2390.88
0.508784 	2367.97
0.511182 	2345.38
0.51358 	2323.11
0.515978 	2301.15
0.518376 	2279.49
0.520774 	2258.13
0.523172 	2237.06
0.52557 	2216.28
0.527968 	2195.79
0.530366 	2175.57
0.532764 	2155.62
0.535162 	2135.94
0.53756 	2116.53
0.539958 	2097.37
0.542356 	2078.47
0.544754 	2059.81
0.547152 	2041.4
0.54955 	2023.23
0.551948 	2005.3
0.554346 	1987.6
0.556744 	1970.12
0.559142 	1952.87
0.56154 	1935.84
0.563938 	1919.03
0.566336 	1902.43
0.568734 	1886.05
0.571132 	1869.86
0.57353 	1853.88
0.575928 	1838.1
0.578326 	1822.52
0.580724 	1807.12
0.583122 	1791.92
0.58552 	1776.9
0.587918 	1762.07
0.590316 	1747.42
0.592714 	1732.94
0.595112 	1718.64
0.59751 	1704.51
0.599908 	1690.55
0.602306 	1676.76
0.604704 	1663.13
0.607102 	1649.66
0.6095 	1636.35
0.611898 	1623.2
0.614296 	1610.2
0.616694 	1597.35
0.619092 	1584.65
0.62149 	1572.09
0.623888 	1559.69
0.626286 	1547.42
0.628684 	1535.29
0.631082 	1523.31
0.63348 	1511.45
0.635878 	1499.74
0.638276 	1488.15
0.640674 	1476.69
0.643072 	1465.36
0.64547 	1454.16
0.647868 	1443.08
0.650266 	1432.13
0.652664 	1421.29
0.655062 	1410.57
0.65746 	1399.97
0.659858 	1389.49
0.662256 	1379.12
0.664654 	1368.86
0.667052 	1358.71
0.66945 	1348.67
0.671848 	1338.74
0.674246 	1328.91
0.676644 	1319.19
0.679042 	1309.57
0.68144 	1300.05
0.683838 	1290.64
0.686236 	1281.32
0.688634 	1272.09
0.691032 	1262.97
0.69343 	1253.94
0.695828 	1245
0.698226 	1236.15
0.700624 	1227.39
0.703022 	1218.73
0.70542 	1210.15
0.707818 	1201.66
0.710216 	1193.25
0.712614 	1184.93
0.715012 	1176.69
0.71741 	1168.54
0.719808 	1160.47
0.722206 	1152.47
0.724604 	1144.56
0.727002 	1136.72
0.7294 	1128.97
0.731798 	1121.28
0.734196 	1113.68
0.736594 	1106.14
0.738992 	1098.68
0.74139 	1091.3
0.743788 	1083.98
0.746186 	1076.73
0.748584 	1069.56
0.750982 	1062.45
0.75338 	1055.41
0.755778 	1048.44
0.758176 	1041.53
0.760574 	1034.69
0.762972 	1027.91
0.76537 	1021.2
0.767768 	1014.55
0.770166 	1007.96
0.772564 	1001.43
0.774962 	994.964
0.77736 	988.557
0.779758 	982.209
0.782156 	975.919
0.784554 	969.687
0.786952 	963.511
0.78935 	957.392
0.791748 	951.328
0.794146 	945.319
0.796544 	939.365
0.798942 	933.463
0.80134 	927.615
0.803738 	921.819
0.806136 	916.075
0.808534 	910.381
0.810932 	904.738
0.81333 	899.145
0.815728 	893.602
0.818126 	888.106
0.820524 	882.659
0.822922 	877.26
0.82532 	871.907
