# Mass = 0.0442061 Mev*(hbarc)^2/2 
# R = 2.88468 fm 
# a = 0.662 fm 
# V0 = 60.3766 MeV 
# RSO = 2.65574 fm 
# aSO = 0.662 fm 
# VSO = 32.9772 MeV fm^2
# Rc = 2.88468 fm
# Zc = 0
# n = 0 
# l = 1 
# two_j = 3 
# two_t = -1 
# Energy = -18.877 MeV
# r          u            Phi          u/r          
0.01         3.74594e-05  0.000713868  0.00374594   
0.012398     5.75786e-05  0.000885015  0.00464418   
0.014796     8.20047e-05  0.00105615   0.00554236   
0.017194     0.000110737  0.00122726   0.00644047   
0.019592     0.000143776  0.00139835   0.00733851   
0.02199      0.00018112   0.00156942   0.00823649   
0.024388     0.000222769  0.00174046   0.00913439   
0.026786     0.000268723  0.00191148   0.0100322    
0.029184     0.00031898   0.00208246   0.0109299    
0.031582     0.000373539  0.00225342   0.0118276    
0.03398      0.0004324    0.00242433   0.0127251    
0.036378     0.000495563  0.00259522   0.0136226    
0.038776     0.000563025  0.00276606   0.0145199    
0.041174     0.000634786  0.00293686   0.0154172    
0.043572     0.000710846  0.00310762   0.0163143    
0.04597      0.000791202  0.00327834   0.0172113    
0.048368     0.000875854  0.00344901   0.0181081    
0.050766     0.0009648    0.00361963   0.0190049    
0.053164     0.00105804   0.00379019   0.0199014    
0.055562     0.00115557   0.00396071   0.0207979    
0.05796      0.00125739   0.00413116   0.0216942    
0.060358     0.0013635    0.00430156   0.0225903    
0.062756     0.0014739    0.0044719    0.0234863    
0.065154     0.00158859   0.00464218   0.0243821    
0.067552     0.00170756   0.00481239   0.0252777    
0.06995      0.00183081   0.00498254   0.0261731    
0.072348     0.00195834   0.00515261   0.0270684    
0.074746     0.00209016   0.00532262   0.0279634    
0.077144     0.00222625   0.00549255   0.0288583    
0.079542     0.00236661   0.00566241   0.029753     
0.08194      0.00251125   0.00583219   0.0306474    
0.084338     0.00266016   0.0060019    0.0315417    
0.086736     0.00281334   0.00617152   0.0324357    
