# Mass = 0.0479598 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 59.5769 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 28.0171 MeV fm^2
# Rc = 7.46549 fm
# Zc = 81
# n = 0 
# l = 3 
# two_j = 5 
# two_t = 1 
# Energy = -18.9057 MeV
# r          u            Phi          u/r          
0.01         3.94827e-11  1.61167e-10  3.94827e-09  
0.012398     9.32851e-11  3.07135e-10  7.52421e-09  
0.014796     1.89226e-10  5.22043e-10  1.2789e-08   
0.017194     3.45073e-10  8.19222e-10  2.00694e-08  
0.019592     5.81723e-10  1.212e-09    2.96919e-08  
0.02199      9.2321e-10   1.71372e-09  4.19832e-08  
0.024388     1.3967e-09   2.33771e-09  5.72698e-08  
0.026786     2.03248e-09  3.09729e-09  7.58784e-08  
0.029184     2.86399e-09  4.00579e-09  9.81356e-08  
0.031582     3.92779e-09  5.07655e-09  1.24368e-07  
0.03398      5.26356e-09  6.32288e-09  1.54902e-07  
0.036378     6.91414e-09  7.75812e-09  1.90064e-07  
0.038776     8.92547e-09  9.39558e-09  2.3018e-07   
0.041174     1.13466e-08  1.12486e-08  2.75578e-07  
0.043572     1.42299e-08  1.33305e-08  3.26583e-07  
0.04597      1.76305e-08  1.56545e-08  3.83522e-07  
0.048368     2.1607e-08   1.82341e-08  4.46722e-07  
0.050766     2.6221e-08   2.10825e-08  5.16508e-07  
0.053164     3.15372e-08  2.4213e-08   5.93206e-07  
0.055562     3.76235e-08  2.76389e-08  6.77144e-07  
0.05796      4.45508e-08  3.13736e-08  7.68648e-07  
0.060358     5.23933e-08  3.54303e-08  8.68043e-07  
0.062756     6.12282e-08  3.98224e-08  9.75655e-07  
0.065154     7.11359e-08  4.45632e-08  1.09181e-06  
0.067552     8.21999e-08  4.96659e-08  1.21684e-06  
0.06995      9.45067e-08  5.51438e-08  1.35106e-06  
0.072348     1.08146e-07  6.10102e-08  1.4948e-06   
0.074746     1.23211e-07  6.72785e-08  1.6484e-06   
0.077144     1.39797e-07  7.39619e-08  1.81216e-06  
0.079542     1.58004e-07  8.10737e-08  1.98643e-06  
0.08194      1.77934e-07  8.86271e-08  2.17152e-06  
0.084338     1.99692e-07  9.66355e-08  2.36776e-06  
0.086736     2.23386e-07  1.05112e-07  2.57548e-06  
0.089134     2.49129e-07  1.1407e-07   2.795e-06    
0.091532     2.77035e-07  1.23523e-07  3.02664e-06  
0.09393      3.07221e-07  1.33484e-07  3.27074e-06  
0.096328     3.39809e-07  1.43966e-07  3.52762e-06  
0.098726     3.74922e-07  1.54983e-07  3.7976e-06   
0.101124     4.12688e-07  1.66547e-07  4.08101e-06  
0.103522     4.53238e-07  1.78672e-07  4.37818e-06  
0.10592      4.96704e-07  1.91372e-07  4.68942e-06  
0.108318     5.43223e-07  2.04659e-07  5.01507e-06  
0.110716     5.92934e-07  2.18547e-07  5.35545e-06  
0.113114     6.45981e-07  2.33048e-07  5.71088e-06  
0.115512     7.02509e-07  2.48177e-07  6.08169e-06  
0.11791      7.62666e-07  2.63946e-07  6.46821e-06  
0.120308     8.26606e-07  2.80369e-07  6.87075e-06  
0.122706     8.94483e-07  2.97459e-07  7.28965e-06  
0.125104     9.66456e-07  3.15228e-07  7.72522e-06  
0.127502     1.04268e-06  3.33691e-07  8.17779e-06  
0.1299       1.12334e-06  3.5286e-07   8.64769e-06  
0.132298     1.20857e-06  3.72748e-07  9.13524e-06  
0.134696     1.29857e-06  3.9337e-07   9.64077e-06  
0.137094     1.3935e-06   4.14737e-07  1.01646e-05  
0.139492     1.49355e-06  4.36863e-07  1.0707e-05   
0.14189      1.59888e-06  4.59761e-07  1.12684e-05  
0.144288     1.70968e-06  4.83445e-07  1.18491e-05  
0.146686     1.82614e-06  5.07928e-07  1.24493e-05  
0.149084     1.94845e-06  5.33221e-07  1.30695e-05  
0.151482     2.0768e-06   5.5934e-07   1.37099e-05  
0.15388      2.21139e-06  5.86297e-07  1.43709e-05  
0.156278     2.35241e-06  6.14104e-07  1.50527e-05  
0.158676     2.50007e-06  6.42776e-07  1.57558e-05  
0.161074     2.65457e-06  6.72325e-07  1.64804e-05  
0.163472     2.81611e-06  7.02765e-07  1.72269e-05  
0.16587      2.98491e-06  7.34107e-07  1.79955e-05  
0.168268     3.16119e-06  7.66367e-07  1.87866e-05  
0.170666     3.34515e-06  7.99556e-07  1.96006e-05  
0.173064     3.53703e-06  8.33687e-07  2.04377e-05  
0.175462     3.73704e-06  8.68775e-07  2.12983e-05  
0.17786      3.9454e-06   9.04831e-07  2.21826e-05  
0.180258     4.16236e-06  9.41869e-07  2.30911e-05  
0.182656     4.38813e-06  9.79902e-07  2.4024e-05   
0.185054     4.62296e-06  1.01894e-06  2.49817e-05  
0.187452     4.86708e-06  1.059e-06    2.59644e-05  
0.18985      5.12074e-06  1.1001e-06   2.69725e-05  
0.192248     5.38417e-06  1.14224e-06  2.80064e-05  
0.194646     5.65764e-06  1.18545e-06  2.90663e-05  
0.197044     5.94138e-06  1.22972e-06  3.01526e-05  
0.199442     6.23565e-06  1.27508e-06  3.12655e-05  
0.20184      6.54072e-06  1.32154e-06  3.24054e-05  
0.204238     6.85682e-06  1.36912e-06  3.35727e-05  
0.206636     7.18424e-06  1.41781e-06  3.47676e-05  
0.209034     7.52324e-06  1.46765e-06  3.59905e-05  
0.211432     7.87408e-06  1.51863e-06  3.72417e-05  
0.21383      8.23704e-06  1.57078e-06  3.85215e-05  
0.216228     8.61239e-06  1.62411e-06  3.98301e-05  
0.218626     9.00042e-06  1.67862e-06  4.11681e-05  
0.221024     9.40139e-06  1.73434e-06  4.25356e-05  
0.223422     9.8156e-06   1.79128e-06  4.3933e-05   
0.22582      1.02433e-05  1.84944e-06  4.53606e-05  
0.228218     1.06849e-05  1.90884e-06  4.68187e-05  
0.230616     1.11405e-05  1.9695e-06   4.83077e-05  
0.233014     1.16106e-05  2.03142e-06  4.98278e-05  
0.235412     1.20953e-05  2.09462e-06  5.13794e-05  
0.23781      1.25951e-05  2.15912e-06  5.29628e-05  
