# Mass = 0.0464574 Mev*(hbarc)^2/2 
# R = 3.78 fm 
# a = 0.662 fm 
# V0 = 52.06 MeV 
# RSO = 3.48 fm 
# aSO = 0.662 fm 
# VSO = 29.8586 MeV fm^2
# Rc = 3.78 fm
# Zc = 0
# n = 0 
# l = 1 
# two_j = 1 
# two_t = -1 
# Energy = -21.3128 MeV
# r          u            Phi          u/r          
0.01         2.72482e-05  0.000246405  0.00272482   
0.012398     4.18833e-05  0.000305491  0.00337823   
0.014796     5.96521e-05  0.000364576  0.00403164   
0.017194     8.05543e-05  0.000423658  0.00468503   
0.019592     0.00010459   0.000482737  0.0053384    
0.02199      0.000131759  0.000541812  0.00599176   
0.024388     0.000162061  0.000600884  0.0066451    
0.026786     0.000195495  0.000659951  0.00729841   
0.029184     0.000232062  0.000719012  0.0079517    
0.031582     0.000271762  0.000778068  0.00860496   
0.03398      0.000314593  0.000837117  0.00925818   
0.036378     0.000360556  0.00089616   0.00991137   
0.038776     0.00040965   0.000955194  0.0105645    
0.041174     0.000461875  0.00101422   0.0112176    
0.043572     0.00051723   0.00107324   0.0118707    
0.04597      0.000575714  0.00113225   0.0125237    
0.048368     0.000637329  0.00119125   0.0131767    
0.050766     0.000702071  0.00125024   0.0138296    
0.053164     0.000769943  0.00130921   0.0144824    
0.055562     0.000840941  0.00136818   0.0151352    
0.05796      0.000915067  0.00142713   0.0157879    
0.060358     0.000992319  0.00148608   0.0164406    
0.062756     0.0010727    0.001545     0.0170931    
0.065154     0.0011562    0.00160392   0.0177456    
0.067552     0.00124283   0.00166282   0.0183981    
0.06995      0.00133258   0.0017217    0.0190504    
0.072348     0.00142545   0.00178057   0.0197027    
0.074746     0.00152144   0.00183943   0.0203549    
0.077144     0.00162056   0.00189826   0.0210069    
0.079542     0.0017228    0.00195708   0.0216589    
0.08194      0.00182815   0.00201588   0.0223108    
0.084338     0.00193662   0.00207467   0.0229626    
0.086736     0.00204821   0.00213343   0.0236143    
0.089134     0.00216292   0.00219218   0.0242659    
0.091532     0.00228074   0.0022509    0.0249174    
0.09393      0.00240167   0.00230961   0.0255688    
0.096328     0.00252572   0.00236829   0.02622      
0.098726     0.00265288   0.00242695   0.0268712    
0.101124     0.00278315   0.00248559   0.0275222    
0.103522     0.00291653   0.00254421   0.0281731    
0.10592      0.00305302   0.0026028    0.0288238    
0.108318     0.00319261   0.00266137   0.0294745    
0.110716     0.00333531   0.00271991   0.030125     
0.113114     0.00348112   0.00277843   0.0307753    
0.115512     0.00363003   0.00283693   0.0314255    
0.11791      0.00378203   0.00289539   0.0320756    
0.120308     0.00393714   0.00295383   0.0327255    
0.122706     0.00409535   0.00301225   0.0333753    
0.125104     0.00425666   0.00307063   0.0340249    
0.127502     0.00442106   0.00312899   0.0346744    
0.1299       0.00458855   0.00318731   0.0353237    
0.132298     0.00475914   0.00324561   0.0359729    
0.134696     0.00493282   0.00330388   0.0366219    
0.137094     0.00510959   0.00336212   0.0372707    
0.139492     0.00528944   0.00342032   0.0379193    
0.14189      0.00547238   0.00347849   0.0385678    
0.144288     0.00565841   0.00353664   0.0392161    
0.146686     0.00584752   0.00359474   0.0398642    
0.149084     0.00603971   0.00365282   0.0405121    
0.151482     0.00623498   0.00371086   0.0411599    
0.15388      0.00643332   0.00376886   0.0418074    
0.156278     0.00663475   0.00382683   0.0424548    
0.158676     0.00683924   0.00388477   0.0431019    
0.161074     0.00704681   0.00394267   0.0437489    
0.163472     0.00725744   0.00400053   0.0443956    
0.16587      0.00747115   0.00405835   0.0450422    
0.168268     0.00768792   0.00411614   0.0456885    
0.170666     0.00790775   0.00417388   0.0463347    
0.173064     0.00813065   0.00423159   0.0469806    
0.175462     0.0083566    0.00428926   0.0476263    
0.17786      0.00858562   0.00434689   0.0482718    
0.180258     0.00881768   0.00440448   0.048917     
0.182656     0.0090528    0.00446202   0.049562     
0.185054     0.00929097   0.00451953   0.0502068    
0.187452     0.00953219   0.00457699   0.0508514    
0.18985      0.00977646   0.0046344    0.0514957    
0.192248     0.0100238    0.00469178   0.0521398    
0.194646     0.0102741    0.00474911   0.0527836    
0.197044     0.0105275    0.0048064    0.0534272    
0.199442     0.0107839    0.00486364   0.0540706    
0.20184      0.0110434    0.00492083   0.0547137    
0.204238     0.0113059    0.00497798   0.0553565    
0.206636     0.0115714    0.00503508   0.0559991    
0.209034     0.01184      0.00509214   0.0566414    
0.211432     0.0121116    0.00514914   0.0572835    
0.21383      0.0123862    0.0052061    0.0579253    
0.216228     0.0126638    0.00526301   0.0585668    
0.218626     0.0129444    0.00531987   0.059208     
0.221024     0.0132281    0.00537668   0.059849     
0.223422     0.0135147    0.00543343   0.0604897    
0.22582      0.0138044    0.00549014   0.0611301    
0.228218     0.0140971    0.0055468    0.0617702    
0.230616     0.0143927    0.0056034    0.06241      
0.233014     0.0146914    0.00565995   0.0630495    
0.235412     0.0149931    0.00571645   0.0636888    
0.23781      0.0152978    0.00577289   0.0643277    
0.240208     0.0156054    0.00582928   0.0649664    
0.242606     0.0159161    0.00588561   0.0656047    
0.245004     0.0162297    0.00594189   0.0662427    
0.247402     0.0165464    0.00599811   0.0668805    
0.2498       0.016866     0.00605427   0.0675179    
0.252198     0.0171885    0.00611038   0.068155     
0.254596     0.0175141    0.00616643   0.0687917    
0.256994     0.0178426    0.00622242   0.0694282    
0.259392     0.0181741    0.00627835   0.0700643    
0.26179      0.0185086    0.00633422   0.0707001    
0.264188     0.018846     0.00639004   0.0713355    
0.266586     0.0191864    0.00644579   0.0719707    
0.268984     0.0195297    0.00650148   0.0726055    
0.271382     0.019876     0.00655711   0.0732399    
0.27378      0.0202252    0.00661268   0.073874     
0.276178     0.0205774    0.00666819   0.0745078    
0.278576     0.0209325    0.00672363   0.0751412    
0.280974     0.0212906    0.00677901   0.0757742    
0.283372     0.0216516    0.00683432   0.0764069    
0.28577      0.0220155    0.00688957   0.0770393    
0.288168     0.0223824    0.00694476   0.0776713    
0.290566     0.0227522    0.00699988   0.0783029    
0.292964     0.0231249    0.00705493   0.0789341    
0.295362     0.0235005    0.00710991   0.079565     
0.29776      0.023879     0.00716483   0.0801955    
0.300158     0.0242605    0.00721968   0.0808256    
0.302556     0.0246448    0.00727447   0.0814554    
0.304954     0.0250321    0.00732918   0.0820848    
0.307352     0.0254222    0.00738382   0.0827137    
0.30975      0.0258153    0.0074384    0.0833423    
0.312148     0.0262112    0.0074929    0.0839705    
0.314546     0.0266101    0.00754733   0.0845983    
0.316944     0.0270118    0.00760169   0.0852257    
0.319342     0.0274164    0.00765598   0.0858527    
0.32174      0.0278239    0.0077102    0.0864794    
0.324138     0.0282342    0.00776434   0.0871056    
0.326536     0.0286474    0.00781841   0.0877313    
0.328934     0.0290635    0.00787241   0.0883567    
0.331332     0.0294825    0.00792633   0.0889817    
0.33373      0.0299043    0.00798017   0.0896062    
0.336128     0.0303289    0.00803394   0.0902303    
0.338526     0.0307565    0.00808764   0.090854     
0.340924     0.0311868    0.00814126   0.0914773    
0.343322     0.03162      0.0081948    0.0921001    
0.34572      0.032056     0.00824826   0.0927226    
0.348118     0.0324949    0.00830164   0.0933445    
0.350516     0.0329366    0.00835495   0.0939661    
0.352914     0.0333811    0.00840817   0.0945871    
0.355312     0.0338285    0.00846132   0.0952078    
0.35771      0.0342786    0.00851439   0.095828     
0.360108     0.0347316    0.00856737   0.0964477    
0.362506     0.0351874    0.00862028   0.097067     
0.364904     0.035646     0.0086731    0.0976859    
0.367302     0.0361073    0.00872584   0.0983043    
0.3697       0.0365715    0.00877849   0.0989222    
0.372098     0.0370385    0.00883107   0.0995396    
0.374496     0.0375082    0.00888356   0.100157     
0.376894     0.0379808    0.00893596   0.100773     
0.379292     0.0384561    0.00898829   0.101389     
0.38169      0.0389342    0.00904052   0.102005     
0.384088     0.039415     0.00909267   0.10262      
0.386486     0.0398987    0.00914474   0.103234     
0.388884     0.040385     0.00919671   0.103849     
0.391282     0.0408742    0.0092486    0.104462     
0.39368      0.041366     0.0093004    0.105075     
0.396078     0.0418607    0.00935212   0.105688     
0.398476     0.042358     0.00940374   0.1063       
0.400874     0.0428581    0.00945528   0.106912     
0.403272     0.043361     0.00950672   0.107523     
0.40567      0.0438665    0.00955808   0.108134     
0.408068     0.0443748    0.00960934   0.108744     
0.410466     0.0448858    0.00966052   0.109353     
0.412864     0.0453995    0.0097116    0.109962     
0.415262     0.0459159    0.00976259   0.110571     
0.41766      0.046435     0.00981349   0.111179     
0.420058     0.0469568    0.00986429   0.111787     
0.422456     0.0474814    0.009915     0.112394     
0.424854     0.0480085    0.00996562   0.113        
0.427252     0.0485384    0.0100161    0.113606     
0.42965      0.049071     0.0100666    0.114211     
0.432048     0.0496062    0.0101169    0.114816     
0.434446     0.0501441    0.0101671    0.115421     
0.436844     0.0506846    0.0102173    0.116025     
0.439242     0.0512278    0.0102673    0.116628     
0.44164      0.0517737    0.0103173    0.117231     
