# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1828 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 27.9403 MeV fm^2
# Rc = 7.46549 fm
# Zc = 0
# n = 2 
# l = 1 
# two_j = 1 
# two_t = -1 
# Energy = -7.6939 MeV
# r          u            Phi          u/r          
0.01         2.48585e-05  7.77942e-05  0.00248585   
0.012398     3.82099e-05  9.64471e-05  0.00308194   
0.014796     5.44199e-05  0.000115099  0.00367801   
0.017194     7.34882e-05  0.000133749  0.00427406   
0.019592     9.54146e-05  0.000152398  0.00487008   
0.02199      0.000120199  0.000171045  0.00546607   
0.024388     0.000147841  0.00018969   0.00606202   
0.026786     0.000178339  0.000208332  0.00665793   
0.029184     0.000211695  0.000226972  0.00725381   
0.031582     0.000247907  0.000245609  0.00784963   
0.03398      0.000286975  0.000264243  0.00844541   
0.036378     0.000328899  0.000282874  0.00904114   
0.038776     0.000373677  0.000301501  0.00963681   
0.041174     0.00042131   0.000320124  0.0102324    
0.043572     0.000471796  0.000338744  0.010828     
0.04597      0.000525136  0.000357359  0.0114235    
0.048368     0.000581328  0.00037597   0.0120189    
0.050766     0.000640372  0.000394576  0.0126142    
0.053164     0.000702267  0.000413177  0.0132095    
0.055562     0.000767013  0.000431773  0.0138046    
0.05796      0.000834607  0.000450364  0.0143997    
0.060358     0.000905051  0.000468949  0.0149947    
0.062756     0.000978342  0.000487529  0.0155896    
0.065154     0.00105448   0.000506102  0.0161844    
0.067552     0.00113346   0.000524669  0.0167791    
0.06995      0.00121529   0.000543229  0.0173737    
0.072348     0.00129997   0.000561783  0.0179682    
0.074746     0.00138748   0.00058033   0.0185626    
0.077144     0.00147784   0.000598869  0.0191569    
0.079542     0.00157104   0.000617402  0.019751     
0.08194      0.00166708   0.000635926  0.0203451    
0.084338     0.00176595   0.000654443  0.020939     
0.086736     0.00186766   0.000672951  0.0215327    
0.089134     0.00197221   0.000691451  0.0221264    
0.091532     0.0020796    0.000709942  0.0227199    
0.09393      0.00218981   0.000728425  0.0233132    
0.096328     0.00230286   0.000746899  0.0239065    
0.098726     0.00241874   0.000765363  0.0244995    
0.101124     0.00253745   0.000783818  0.0250924    
0.103522     0.00265898   0.000802263  0.0256852    
0.10592      0.00278334   0.000820698  0.0262778    
0.108318     0.00291053   0.000839123  0.0268702    
0.110716     0.00304054   0.000857537  0.0274625    
0.113114     0.00317337   0.000875941  0.0280546    
0.115512     0.00330902   0.000894334  0.0286465    
0.11791      0.00344749   0.000912716  0.0292383    
0.120308     0.00358877   0.000931086  0.0298298    
0.122706     0.00373287   0.000949445  0.0304212    
