# mass number (A) = 48
# number of protons (Z) = 20
# k (1/fm)	cm two_body (fm^3)
0.0	0.437256597902
0.01	0.437259172905
0.02	0.43726690659
0.03	0.437279824965
0.04	0.437297971323
0.05	0.437321406154
0.06	0.437350207023
0.07	0.437384468425
0.08	0.437424301589
0.09	0.437469834265
0.1	0.437521210466
0.11	0.437578590185
0.12	0.437642149076
0.13	0.437712078102
0.14	0.437788583157
0.15	0.437871884647
0.16	0.437962217053
0.17	0.438059828453
0.18	0.43816498002
0.19	0.438277945494
0.2	0.438399010618
0.21	0.438528472555
0.22	0.438666639271
0.23	0.438813828903
0.24	0.43897036909
0.25	0.439136596287
0.26	0.439312855057
0.27	0.439499497338
0.28	0.439696881688
0.29	0.439905372519
0.3	0.440125339295
0.31	0.440357155735
0.32	0.440601198978
0.33	0.440857848747
0.34	0.441127486492
0.35	0.441410494524
0.36	0.441707255134
0.37	0.442018149706
0.38	0.442343557814
0.39	0.442683856321
0.4	0.443039418464
0.41	0.443410612939
0.42	0.443797802976
0.43	0.444201345424
0.44	0.444621589823
0.45	0.445058877482
0.46	0.445513540565
0.47	0.44598590117
0.48	0.446476270425
0.49	0.446984947579
0.5	0.447512219117
0.51	0.448058357866
0.52	0.448623622132
0.53	0.449208254834
0.54	0.449812482665
0.55	0.450436515262
0.56	0.451080544395
0.57	0.451744743177
0.58	0.452429265293
0.59	0.453134244254
0.6	0.453859792669
0.61	0.454606001549
0.62	0.455372939633
0.63	0.456160652743
0.64	0.456969163168
0.65	0.45779846908
0.66	0.458648543978
0.67	0.459519336172
0.68	0.460410768295
0.69	0.461322736851
0.7	0.462255111804
0.71	0.463207736199
0.72	0.464180425828
0.73	0.46517296893
0.74	0.466185125933
0.75	0.467216629242
0.76	0.46826718306
0.77	0.469336463263
0.78	0.470424117308
0.79	0.471529764197
0.8	0.472652994471
0.81	0.473793370264
0.82	0.474950425395
0.83	0.476123665502
0.84	0.477312568236
0.85	0.478516583486
0.86	0.479735133659
0.87	0.480967614005
0.88	0.482213392991
0.89	0.483471812713
0.9	0.484742189366
0.91	0.486023813747
0.92	0.487315951814
0.93	0.488617845285
0.94	0.489928712283
0.95	0.49124774802
0.96	0.492574125532
0.97	0.493906996449
0.98	0.495245491812
0.99	0.496588722926
1.0	0.497935782252
1.01	0.499285744342
1.02	0.500637666809
1.03	0.501990591328
1.04	0.503343544676
1.05	0.504695539807
1.06	0.506045576953
1.07	0.507392644757
1.08	0.508735721436
1.09	0.510073775967
1.1	0.511405769304
1.11	0.512730655609
1.12	0.514047383513
1.13	0.515354897391
1.14	0.516652138656
1.15	0.517938047067
1.16	0.519211562052
1.17	0.520471624042
1.18	0.521717175812
1.19	0.522947163833
1.2	0.524160539624
1.21	0.525356261106
1.22	0.526533293967
1.23	0.527690613007
1.24	0.528827203497
1.25	0.52994206252
1.26	0.531034200308
1.27	0.532102641566
1.28	0.533146426785
1.29	0.534164613537
1.3	0.535156277759
1.31	0.536120515005
1.32	0.537056441692
1.33	0.537963196308
1.34	0.538839940602
1.35	0.539685860741
1.36	0.540500168446
1.37	0.541282102082
1.38	0.542030927725
1.39	0.54274594019
1.4	0.543426464021
1.41	0.544071854438
1.42	0.544681498252
1.43	0.545254814727
1.44	0.545791256407
1.45	0.546290309888
1.46	0.546751496552
1.47	0.547174373246
1.48	0.547558532916
1.49	0.547903605186
1.5	0.54820925689
1.51	0.548475192547
1.52	0.548701154786
1.53	0.548886924711
1.54	0.549032322223
1.55	0.549137206269
1.56	0.549201475052
1.57	0.549225066176
1.58	0.549207956732
1.59	0.549150163333
1.6	0.549051742094
1.61	0.548912788545
1.62	0.548733437496
1.63	0.548513862846
1.64	0.54825427733
1.65	0.547954932215
1.66	0.547616116939
1.67	0.547238158698
1.68	0.546821421975
1.69	0.54636630802
1.7	0.545873254277
1.71	0.545342733761
1.72	0.544775254383
1.73	0.544171358227
1.74	0.543531620782
1.75	0.542856650126
1.76	0.542147086066
1.77	0.541403599236
1.78	0.540626890152
1.79	0.539817688228
1.8	0.538976750755
1.81	0.538104861844
1.82	0.53720283133
1.83	0.536271493653
1.84	0.535311706698
1.85	0.534324350616
1.86	0.533310326611
1.87	0.532270555706
1.88	0.531205977489
1.89	0.530117548834
1.9	0.52900624261
1.91	0.527873046368
1.92	0.526718961022
1.93	0.525544999508
1.94	0.524352185448
1.95	0.523141551795
1.96	0.52191413948
1.97	0.520670996057
1.98	0.51941317434
1.99	0.518141731058
2.0	0.516857725496
2.01	0.515562218154
2.02	0.514256269417
2.03	0.512940938222
2.04	0.511617280753
2.05	0.510286349143
2.06	0.508949190196
2.07	0.507606844122
2.08	0.506260343304
2.09	0.504910711078
2.1	0.503558960538
2.11	0.502206093375
2.12	0.500853098737
2.13	0.49950095212
2.14	0.498150614292
2.15	0.496803030248
2.16	0.495459128199
2.17	0.494119818598
2.18	0.492785993204
2.19	0.491458524176
2.2	0.49013826322
2.21	0.488826040762
2.22	0.487522665171
2.23	0.486228922021
2.24	0.484945573396
2.25	0.483673357239
2.26	0.482412986748
2.27	0.481165149808
2.28	0.47993050848
2.29	0.478709698528
2.3	0.477503328992
2.31	0.476311981814
2.32	0.4751362115
2.33	0.473976544839
2.34	0.472833480663
2.35	0.471707489653
2.36	0.470599014191
2.37	0.469508468265
2.38	0.468436237407
2.39	0.46738267869
2.4	0.46634812076
2.41	0.465332863917
2.42	0.464337180238
2.43	0.463361313744
2.44	0.46240548061
2.45	0.461469869414
2.46	0.460554641428
2.47	0.459659930951
2.48	0.458785845681
2.49	0.457932467116
