# Nucleus   width l=0, 1, 2, exp, exp_erro
12   0.154012481651 0.13476898763 0.119950192436 165  5.5
27 0.161632482736 0.146415714334 0.132555844784   170 23
56 0.166293809989 0.15280655939 0.140714349284 185 11
208 0.168817645987 0.158763981324 0.149874447976  188 25
