# mass number (A) = 109
# number of protons (Z) = 47
#relative orbital quantum number l = 3
# k (1/fm)	relative two_body (fm^3)
0.0	0.0
0.02	4.99196172345e-09
0.04	3.17084623388e-07
0.06	3.56667433559e-06
0.08	1.96904002795e-05
0.1	7.34332799657e-05
0.12	0.00021329493956
0.14	0.000520578281081
0.16	0.0011170958548
0.18	0.00217015239509
0.2	0.00389364588528
0.22	0.00654449104801
0.24	0.0104140303745
0.26	0.0158146102341
0.28	0.0230620096264
0.3	0.0324548638429
0.32	0.0442525781175
0.34	0.0586534418204
0.36	0.075774711029
0.38	0.0956363218738
0.4	0.118149640698
0.42	0.143112276128
0.44	0.170209510279
0.46	0.199022396229
0.48	0.229042063577
0.5	0.259689317892
0.52	0.29033825098
0.54	0.320342324928
0.56	0.349061269723
0.58	0.375887144802
0.6	0.400268050115
0.62	0.421728212801
0.64	0.439883493989
0.66	0.454451725115
0.68	0.465257661269
0.7	0.472232699655
0.72	0.475409827572
0.74	0.474914516513
0.76	0.470952454402
0.78	0.463795101977
0.8	0.453764074523
0.82	0.441215295139
0.84	0.426523753995
0.86	0.410069555591
0.88	0.392225760077
0.9	0.3733483418
0.92	0.353768412874
0.94	0.33378670351
0.96	0.31367016219
0.98	0.29365044224
1.0	0.273923978138
1.02	0.254653323439
1.04	0.235969418553
1.06	0.217974475642
1.08	0.200745203262
1.1	0.184336139298
1.12	0.168782911198
1.14	0.15410529297
1.16	0.140309974997
1.18	0.127393002932
1.2	0.115341874327
1.22	0.104137305804
1.24	0.0937546997683
1.26	0.084165348915
1.28	0.0753374202557
1.3	0.0672367595554
1.32	0.0598275532736
1.34	0.0530728796118
1.36	0.0469351741014
1.38	0.0413766290964
1.4	0.0363595411042
1.42	0.0318466153759
1.44	0.02780123372
1.46	0.0241876890466
1.48	0.0209713885951
1.5	0.018119026953
1.52	0.0155987296679
1.54	0.0133801682911
1.56	0.0114346479335
1.58	0.0097351687329
1.6	0.00825646294781
1.62	0.00697500965382
1.64	0.00586902920473
1.66	0.00491845972143
1.68	0.00410491790025
1.7	0.00341164640185
1.72	0.00282345000757
1.74	0.00232662262827
1.76	0.00190886713253
1.78	0.00155920983392
1.8	0.00126791134604
1.82	0.00102637537977
1.84	0.000827056920359
1.86	0.000663371081388
1.88	0.000529603786745
1.9	0.000420825281946
1.92	0.000332807321564
1.94	0.000261944723196
1.96	0.000205181822351
1.98	0.000159944210354
2.0	0.000124075992252
2.02	9.57826670491e-05
2.04	7.35796114114e-05
2.06	5.62460424801e-05
2.08	4.27842471307e-05
2.1	3.23837945917e-05
2.12	2.43903966562e-05
2.14	1.82790439376e-05
2.16	1.36310263276e-05
2.18	1.01144391589e-05
2.2	7.46778146127e-06
2.22	5.48626690263e-06
2.24	4.01048933439e-06
2.26	2.91711123402e-06
2.28	2.11127289255e-06
2.3	1.52045130816e-06
2.32	1.08952908421e-06
2.34	7.76864131381e-07
2.36	5.51179852137e-07
2.38	3.89122196261e-07
2.4	2.73354187051e-07
2.42	1.91080072235e-07
2.44	1.32910134685e-07
2.46	9.19934942208e-08
2.48	6.33601055986e-08
2.5	4.34248190842e-08
2.52	2.96160547116e-08
2.54	2.00995933036e-08
2.56	1.35744464245e-08
2.58	9.12295988878e-09
2.6	6.10143845256e-09
2.62	4.06083776648e-09
2.64	2.68961503447e-09
2.66	1.77280048733e-09
2.68	1.16286433753e-09
2.7	7.59105086746e-10
2.72	4.93154076063e-10
2.74	3.18841939661e-10
2.76	2.05156156998e-10
2.78	1.31375432893e-10
2.8	8.37275598472e-11
2.82	5.31069712087e-11
2.84	3.35249074244e-11
2.86	2.10630227163e-11
2.88	1.31708841039e-11
2.9	8.19698832658e-12
2.92	5.07741728133e-12
2.94	3.1302895034e-12
2.96	1.92080454875e-12
2.98	1.17312081395e-12
3.0	7.13127241028e-13
3.02	4.31479151766e-13
3.04	2.59851270796e-13
3.06	1.5576353734e-13
3.08	9.29365027451e-14
3.1	5.51937637967e-14
3.12	3.26272447005e-14
3.14	1.9198221105e-14
3.16	1.12443724867e-14
3.18	6.55551026033e-15
3.2	3.80432989742e-15
3.22	2.19762471144e-15
3.24	1.26367627313e-15
3.26	7.23316341331e-16
3.28	4.1212980305e-16
3.3	2.33752450371e-16
3.32	1.31976859131e-16
3.34	7.4175739299e-17
3.36	4.15003179356e-17
3.38	2.31136924485e-17
3.4	1.28149960941e-17
3.42	7.07296808278e-18
3.44	3.88616984247e-18
3.46	2.12559959096e-18
3.48	1.15739989861e-18
3.5	6.27379582922e-19
3.52	3.38551620584e-19
3.54	1.81873557598e-19
3.56	9.72673110776e-20
3.58	5.17868428326e-20
3.6	2.74491937051e-20
3.62	1.44843762074e-20
3.64	7.60908483742e-21
3.66	3.97951203282e-21
3.68	2.07202164456e-21
3.7	1.07405888094e-21
3.72	5.54285429065e-22
3.74	2.84782041908e-22
3.76	1.45669176656e-22
3.78	7.4182384419e-23
3.8	3.76109293142e-23
3.82	1.89849542902e-23
3.84	9.54089890095e-24
3.86	4.77370170971e-24
3.88	2.37798700521e-24
3.9	1.17938019063e-24
3.92	5.82358263275e-25
3.94	2.86299504315e-25
3.96	1.40135039764e-25
3.98	6.82921050032e-26
4.0	3.31355104777e-26
#normalisation = 0.198124962837
#sigma**2 n(k)k**2 = 0.157156524207
#kurtosis n(k)k**2 = 1.97182855293
#skewness n(k)k**2 = 1.84601301496
