# mass number (A) = 12
# number of protons (Z) = 6
#relative orbital quantum number l = 0
# k (1/fm)	relative two_body (fm^3)
0.0	4.4054474589
0.01	4.40410468088
0.02	4.40007891172
0.03	4.39337783768
0.04	4.38401424128
0.05	4.37200595949
0.06	4.35737582557
0.07	4.34015159465
0.08	4.32036585356
0.09	4.29805591523
0.1	4.27326369816
0.11	4.24603559152
0.12	4.21642230651
0.13	4.18447871465
0.14	4.15026367369
0.15	4.11383984202
0.16	4.0752734823
0.17	4.03463425522
0.18	3.9919950044
0.19	3.9474315332
0.2	3.90102237453
0.21	3.85284855463
0.22	3.80299335179
0.23	3.75154205106
0.24	3.69858169599
0.25	3.64420083832
0.26	3.58848928683
0.27	3.53153785609
0.28	3.47343811635
0.29	3.41428214541
0.3	3.35416228332
0.31	3.29317089112
0.32	3.23140011408
0.33	3.16894165066
0.34	3.10588652774
0.35	3.04232488293
0.36	2.97834575474
0.37	2.91403688107
0.38	2.84948450687
0.39	2.78477320123
0.4	2.71998568462
0.41	2.6552026665
0.42	2.59050269385
0.43	2.52596201077
0.44	2.46165442946
0.45	2.39765121277
0.46	2.33402096845
0.47	2.27082955508
0.48	2.20813999986
0.49	2.14601242804
0.5	2.08450400403
0.51	2.02366888393
0.52	1.96355817938
0.53	1.90421993249
0.54	1.84569910144
0.55	1.78803755659
0.56	1.73127408667
0.57	1.67544441459
0.58	1.6205812226
0.59	1.56671418622
0.6	1.51387001649
0.61	1.46207251013
0.62	1.41134260696
0.63	1.3616984542
0.64	1.31315547701
0.65	1.26572645477
0.66	1.21942160259
0.67	1.17424865742
0.68	1.13021296827
0.69	1.08731759007
0.7	1.04556338047
0.71	1.00494909922
0.72	0.965471509545
0.73	0.927125481027
0.74	0.889904093567
0.75	0.853798741889
0.76	0.818799240212
0.77	0.784893926651
0.78	0.752069766951
0.79	0.720312457185
0.8	0.68960652507
0.81	0.659935429579
0.82	0.631281658552
0.83	0.603626824028
0.84	0.576951755063
0.85	0.551236587807
0.86	0.526460852638
0.87	0.5026035582
0.88	0.479643272178
0.89	0.457558198698
0.9	0.436326252259
0.91	0.4159251281
0.92	0.396332368963
0.93	0.377525428211
0.94	0.35948172928
0.95	0.342178721471
0.96	0.325593932095
0.97	0.309705015015
0.98	0.294489795622
0.99	0.279926312314
1.0	0.265992854548
1.01	0.25266799756
1.02	0.239930633829
1.03	0.227760001414
1.04	0.216135709248
1.05	0.205037759528
1.06	0.194446567311
1.07	0.184342977448
1.08	0.174708278986
1.09	0.165524217166
1.1	0.156773003152
1.11	0.14843732163
1.12	0.140500336409
1.13	0.132945694144
1.14	0.125757526337
1.15	0.118920449722
1.16	0.112419565169
1.17	0.106240455242
1.18	0.100369180501
1.19	0.0947922746976
1.2	0.089496738948
1.21	0.0844700350083
1.22	0.0797000777417
1.23	0.0751752268811
1.24	0.0708842781763
1.25	0.0668164540135
1.26	0.0629613935868
1.27	0.0593091427002
1.28	0.055850143269
1.29	0.0525752225883
1.3	0.0494755824284
1.31	0.0465427880141
1.32	0.0437687569386
1.33	0.0411457480602
1.34	0.0386663504218
1.35	0.0363234722339
1.36	0.0341103299545
1.37	0.0320204374946
1.38	0.0300475955789
1.39	0.0281858812827
1.4	0.026429637766
1.41	0.0247734642221
1.42	0.023212206054
1.43	0.0217409452923
1.44	0.0203549912615
1.45	0.019049871504
1.46	0.0178213229663
1.47	0.0166652834505
1.48	0.0155778833335
1.49	0.014555437554
1.5	0.0135944378673
1.51	0.0126915453639
1.52	0.0118435832521
1.53	0.0110475298969
1.54	0.0103005121147
1.55	0.0095997987155
1.56	0.00894279428853
1.57	0.00832703322518
1.58	0.00775017397227
1.59	0.00720999350962
1.6	0.00670438204489
1.61	0.00623133791888
1.62	0.00578896271434
1.63	0.00537545656146
1.64	0.00498911363304
1.65	0.00462831782264
1.66	0.00429153859895
1.67	0.00397732702996
1.68	0.00368431197035
1.69	0.00341119640606
1.7	0.00315675394991
1.71	0.00291982548249
1.72	0.00269931593267
1.73	0.00249419119228
1.74	0.00230347515983
1.75	0.00212624690816
1.76	0.00196163797131
1.77	0.00180882974591
1.78	0.00166705100279
1.79	0.00153557550449
1.8	0.00141371972471
1.81	0.0013008406657
1.82	0.00119633377014
1.83	0.00109963092365
1.84	0.00101019854476
1.85	0.000927535759032
1.86	0.000851172654145
1.87	0.000780668613006
1.88	0.000715610721996
1.89	0.000655612251559
1.9	0.000600311206472
1.91	0.000549368943222
1.92	0.000502468852
1.93	0.00045931510091
1.94	0.000419631440078
1.95	0.000383160063394
1.96	0.000349660525732
1.97	0.000318908713514
1.98	0.000290695866575
1.99	0.000264827649344
2.0	0.000241123269391
2.01	0.000219414641479
2.02	0.000199545595275
2.03	0.000181371124949
2.04	0.000164756678941
2.05	0.0001495774882
2.06	0.000135717931265
2.07	0.000123070934612
2.08	0.000111537406696
2.09	0.00010102570422
2.1	9.14511291476e-05
2.11	8.27354550572e-05
2.12	7.48064814741e-05
2.13	6.75976148378e-05
2.14	6.10474748296e-05
2.15	5.50995248113e-05
2.16	4.97017251743e-05
2.17	4.48062084355e-05
2.18	4.03689749611e-05
2.19	3.63496082364e-05
2.2	3.2711008641e-05
2.21	2.94191447293e-05
2.22	2.64428210531e-05
2.23	2.37534616041e-05
2.24	2.1324907989e-05
2.25	1.9133231491e-05
2.26	1.71565582044e-05
2.27	1.53749064673e-05
2.28	1.3770035852e-05
2.29	1.2325307007e-05
2.3	1.1025551678e-05
2.31	9.85695226765e-06
2.32	8.80693032669e-06
2.33	7.86404339927e-06
2.34	7.0178896748e-06
2.35	6.25901992859e-06
2.36	5.57885626087e-06
2.37	4.96961717117e-06
2.38	4.42424853088e-06
2.39	3.93636004184e-06
2.4	3.50016679307e-06
2.41	3.11043555048e-06
2.42	2.76243543669e-06
2.43	2.45189267914e-06
2.44	2.17494912463e-06
2.45	1.92812423793e-06
2.46	1.70828031993e-06
2.47	1.51259069852e-06
2.48	1.33851066154e-06
2.49	1.18375091701e-06
2.5	1.04625338028e-06
2.51	9.24169101886e-07
2.52	8.1583816307e-07
2.53	7.19771378068e-07
2.54	6.34633654201e-07
2.55	5.59228871568e-07
2.56	4.92486154508e-07
2.57	4.33447416597e-07
2.58	3.81256069987e-07
2.59	3.35146798306e-07
2.6	2.94436300237e-07
2.61	2.58514918216e-07
2.62	2.26839073545e-07
2.63	1.98924435587e-07
2.64	1.74339758607e-07
2.65	1.52701325332e-07
2.66	1.33667941391e-07
2.67	1.16936429503e-07
2.68	1.02237576655e-07
2.69	8.93324915334e-08
2.7	7.80093331966e-08
2.71	6.80803754002e-08
2.72	5.93793741549e-08
2.73	5.17592089909e-08
2.74	4.50897710808e-08
2.75	3.92560738185e-08
2.76	3.41565637029e-08
2.77	2.97016114311e-08
2.78	2.58121649899e-08
2.79	2.24185482578e-08
2.8	1.94593902014e-08
2.81	1.68806711829e-08
2.82	1.46348742064e-08
2.83	1.26802301174e-08
2.84	1.0980046855e-08
2.85	9.50211383743e-09
2.86	8.21817345797e-09
2.87	7.10345247404e-09
2.88	6.13624680897e-09
2.89	5.29755394838e-09
2.9	4.57074771405e-09
2.91	3.94129074043e-09
2.92	3.3964804686e-09
2.93	2.92522491392e-09
2.94	2.51784486129e-09
2.95	2.16589949983e-09
2.96	1.8620328308e-09
2.97	1.5998384716e-09
2.98	1.37374073828e-09
2.99	1.17889012183e-09
3.0	1.01107148192e-09
#normalisation = 0.409427805979
#sigma**2 n(k)k**2 = 0.154003607157
#kurtosis n(k)k**2 = 0.243994690978
#skewness n(k)k**2 = 1.1331363097
