# mass number (A) = 27
# number of protons (Z) = 13
#relative orbital quantum number l = 2
# k (1/fm)	relative two_body (fm^3)
0.0	0.0
0.01	7.23895076349e-08
0.02	1.15702309493e-06
0.03	5.84724253354e-06
0.04	1.84351947415e-05
0.05	4.48670072575e-05
0.06	9.26806495986e-05
0.07	0.000170927088396
0.08	0.000290075506849
0.09	0.000461903513589
0.1	0.000699373410861
0.11	0.00101649572559
0.12	0.00142818132796
0.13	0.0019500835694
0.14	0.00259843196431
0.15	0.00338985901661
0.16	0.00434122185236
0.17	0.00546942036297
0.18	0.00679121358966
0.19	0.00832303608793
0.2	0.0100808160024
0.21	0.012079796556
0.22	0.0143343626142
0.23	0.0168578739282
0.24	0.0196625065823
0.25	0.0227591040879
0.26	0.0261570394593
0.27	0.0298640894947
0.28	0.0338863223617
0.29	0.0382279994497
0.3	0.0428914923122
0.31	0.0478772153712
0.32	0.0531835749054
0.33	0.0588069346848
0.34	0.0647415984598
0.35	0.0709798093538
0.36	0.0775117660538
0.37	0.0843256555417
0.38	0.0914077019615
0.39	0.0987422310779
0.4	0.106311749648
0.41	0.114097038906
0.42	0.122077261237
0.43	0.130230079033
0.44	0.13853178461
0.45	0.146957439994
0.46	0.155481025326
0.47	0.164075594573
0.48	0.172713437188
0.49	0.18136624435
0.5	0.190005278391
0.51	0.198601544016
0.52	0.207125959948
0.53	0.215549529639
0.54	0.223843509738
0.55	0.231979575046
0.56	0.239929978757
0.57	0.247667706845
0.58	0.255166625531
0.59	0.262401620855
0.6	0.269348729472
0.61	0.275985259869
0.62	0.282289903326
0.63	0.288242834019
0.64	0.293825797798
0.65	0.299022189248
0.66	0.303817116785
0.67	0.308197455593
0.68	0.31215188837
0.69	0.315670933906
0.7	0.318746963625
0.71	0.321374206329
0.72	0.323548741446
0.73	0.325268481178
0.74	0.326533142022
0.75	0.327344206187
0.76	0.327704873506
0.77	0.327620004495
0.78	0.327096055232
0.79	0.32614100481
0.8	0.324764276095
0.81	0.322976650584
0.82	0.320790178152
0.83	0.318218082478
0.84	0.31527466297
0.85	0.311975193953
0.86	0.308335821928
0.87	0.30437346164
0.88	0.300105691694
0.89	0.295550650435
0.9	0.290726932753
0.91	0.285653488447
0.92	0.280349522746
0.93	0.274834399525
0.94	0.269127547736
0.95	0.263248371479
0.96	0.257216164154
0.97	0.25105002701
0.98	0.244768792431
0.99	0.238390952186
1.0	0.231934590863
1.01	0.225417324647
1.02	0.218856245536
1.03	0.21226787108
1.04	0.205668099656
1.05	0.199072171259
1.06	0.192494633759
1.07	0.185949314536
1.08	0.179449297357
1.09	0.173006904353
1.1	0.166633682913
1.11	0.160340397294
1.12	0.154137024718
1.13	0.148032755718
