# mass number (A) = 109
# number of protons (Z) = 47
#relative orbital quantum number l = 4
# k (1/fm)	relative two_body (fm^3)
0.0	0.0
0.02	7.47371882016e-13
0.04	1.90002888222e-10
0.06	4.81352267915e-09
0.08	4.7308082434e-08
0.1	2.76164693236e-07
0.12	1.15760896713e-06
0.14	3.85542256315e-06
0.16	1.08376857255e-05
0.18	2.67350092424e-05
0.2	5.94374450597e-05
0.22	0.000121372323227
0.24	0.000230858885005
0.26	0.000413394608015
0.28	0.000702699180191
0.3	0.001141330681
0.32	0.00178069826546
0.34	0.00268032764994
0.36	0.00390628839055
0.38	0.00552876113323
0.4	0.00761880231514
0.42	0.0102444453326
0.44	0.0134663524737
0.46	0.0173332928099
0.48	0.0218777608919
0.5	0.0271120646896
0.52	0.0330251965311
0.54	0.0395807584266
0.56	0.0467161464621
0.58	0.0543431136288
0.6	0.0623497339992
0.62	0.0706036920024
0.64	0.0789567272353
0.66	0.0872499855686
0.68	0.0953199676079
0.7	0.103004730176
0.72	0.110149987389
0.74	0.116614774744
0.76	0.122276379802
0.78	0.127034302138
0.8	0.130813077513
0.82	0.133563880269
0.84	0.135264897264
0.86	0.135920540366
0.88	0.135559627465
0.9	0.134232710677
0.92	0.132008762601
0.94	0.128971446614
0.96	0.125215196012
0.98	0.120841311355
1.0	0.115954258381
1.02	0.1106583139
1.04	0.105054667457
1.06	0.099239045898
1.08	0.093299889182
1.1	0.0873170712237
1.12	0.0813611310889
1.14	0.0754929583334
1.16	0.0697638620771
1.18	0.0642159461792
1.2	0.0588827118796
1.22	0.0537898133774
1.24	0.0489558997519
1.26	0.0443934870702
1.28	0.0401098162119
1.3	0.0361076637856
1.32	0.0323860846363
1.34	0.0289410742059
1.36	0.0257661470356
1.38	0.0228528338005
1.4	0.0201911034821
1.42	0.0177697197695
1.44	0.0155765418002
1.46	0.0135987792266
1.48	0.011823210651
1.5	0.0102363730354
1.52	0.00882472802376
1.54	0.00757480945254
1.56	0.00647335481598
1.58	0.00550742221898
1.6	0.00466449342597
1.62	0.00393256302077
1.64	0.00330021339671
1.66	0.00275667525335
1.68	0.0022918734249
1.7	0.00189645814222
1.72	0.00156182217409
1.74	0.00128010465199
1.76	0.00104418271337
1.78	0.000847652371318
1.8	0.000684800215726
1.82	0.000550567664315
1.84	0.00044050951211
1.86	0.000350748483366
1.88	0.000277927381992
1.9	0.000219160280125
1.92	0.000171983995011
1.94	0.000134310896382
1.96	0.000104383873392
1.98	8.07340828683e-05
2.0	6.21419076539e-05
2.02	4.7601381306e-05
2.04	3.62881869319e-05
2.06	2.75312152456e-05
2.08	2.07875698851e-05
2.1	1.56208353147e-05
2.12	1.16823719805e-05
2.14	8.69537194677e-06
2.16	6.4413929172e-06
2.18	4.74908619171e-06
2.2	3.48484174601e-06
2.22	2.54508852188e-06
2.24	1.85000781308e-06
2.26	1.33844033239e-06
2.28	9.6379154174e-07
2.3	6.90763875122e-07
2.32	4.92767666888e-07
2.34	3.49884283112e-07
2.36	2.47274746131e-07
2.38	1.73944835829e-07
2.4	1.21793186301e-07
2.42	8.48823205406e-08
2.44	5.88840000101e-08
2.46	4.06598782022e-08
2.48	2.79464305075e-08
2.5	1.91196882976e-08
2.52	1.30206315565e-08
2.54	8.82637879467e-09
2.56	5.95572643219e-09
2.58	4.00028464633e-09
2.6	2.67456556476e-09
2.62	1.7800161571e-09
2.64	1.17924773259e-09
2.66	7.77675758735e-10
2.68	5.10512533985e-10
2.7	3.33603393979e-10
2.72	2.17006391112e-10
2.74	1.40518775876e-10
2.76	9.0576944566e-11
2.78	5.81198000629e-11
2.8	3.71240468559e-11
2.82	2.36054807122e-11
2.84	1.49416400006e-11
2.86	9.41484306366e-12
2.88	5.905528714e-12
2.9	3.6875407674e-12
2.92	2.29217967745e-12
2.94	1.41839008094e-12
2.96	8.73734155999e-13
2.98	5.35797799607e-13
3.0	3.27085952402e-13
3.02	1.98775828508e-13
3.04	1.2025615475e-13
3.06	7.24259922396e-14
3.08	4.34236501049e-14
3.1	2.59181653966e-14
3.12	1.54003136343e-14
3.14	9.10968937689e-15
3.16	5.3644793685e-15
3.18	3.14487152601e-15
3.2	1.83540057925e-15
3.22	1.06638187504e-15
3.24	6.16807841572e-16
3.26	3.5517596147e-16
3.28	2.03608121041e-16
3.3	1.16199908559e-16
3.32	6.60202160852e-17
3.34	3.73430570466e-17
3.36	2.10283827429e-17
3.38	1.17887094464e-17
3.4	6.57949177087e-18
3.42	3.65582529783e-18
3.44	2.02230580858e-18
3.46	1.11372467805e-18
3.48	6.10632314163e-19
3.5	3.33314308816e-19
3.52	1.81134707819e-19
3.54	9.799958605e-20
3.56	5.27865116587e-20
3.58	2.83073454833e-20
3.6	1.51131186495e-20
3.62	8.03320971282e-21
3.64	4.25114074765e-21
3.66	2.2397756953e-21
3.68	1.17486382427e-21
3.7	6.13558233429e-22
3.72	3.19014621213e-22
3.74	1.65140356593e-22
3.76	8.51108564913e-23
3.78	4.36724037693e-23
3.8	2.23110957703e-23
3.82	1.13482173171e-23
3.84	5.74683322339e-24
3.86	2.89751045931e-24
3.88	1.45451484005e-24
3.9	7.26957930375e-25
3.92	3.61742574421e-25
3.94	1.79221635742e-25
3.96	8.84062459277e-26
3.98	4.34188574817e-26
4.0	2.12313684096e-26
#normalisation = 0.0724267192131
#sigma**2 n(k)k**2 = 0.0775573223119
#kurtosis n(k)k**2 = 12.1234486453
#skewness n(k)k**2 = 3.63772342266
