# mass number (A) = 48
# number of protons (Z) = 20
#relative orbital quantum number l = 0
# k (1/fm)	relative two_body (fm^3)
0.0	3.58119756703
0.02	3.57329853602
0.04	3.54971623673
0.06	3.51079220316
0.08	3.45708626629
0.1	3.38936280438
0.12	3.30857215642
0.14	3.21582782699
0.16	3.11238024334
0.18	2.99958792585
0.2	2.87888699753
0.22	2.75175998549
0.24	2.61970485653
0.26	2.48420518319
0.28	2.34670225705
0.3	2.20856986009
0.32	2.07109227596
0.34	1.93544597922
0.36	1.80268528853
0.38	1.67373211579
0.4	1.5493697954
0.42	1.43024084006
0.44	1.31684834927
0.46	1.20956069558
0.48	1.10861903628
0.5	1.01414714436
0.52	0.926163023899
0.54	0.844591769285
0.56	0.769279143618
0.58	0.700005385994
0.6	0.636498807176
0.62	0.578448794106
0.64	0.525517912323
0.66	0.477352867543
0.68	0.433594160004
0.7	0.393884334434
0.72	0.357874792115
0.74	0.325231187433
0.76	0.295637478197
0.78	0.26879873599
0.8	0.244442849883
0.82	0.222321274065
0.84	0.202208978349
0.86	0.183903760848
0.88	0.167225075986
0.9	0.152012519483
0.92	0.138124096771
0.94	0.125434383552
0.96	0.1138326684
0.98	0.10322114833
1.0	0.0935132301647
1.02	0.0846319739191
1.04	0.0765086998146
1.06	0.0690817682374
1.08	0.0622955320396
1.1	0.0560994530496
1.12	0.050447369344
1.14	0.0452968964988
1.16	0.0406089443973
1.18	0.0363473309037
1.2	0.0324784744937
1.22	0.028971149458
1.24	0.0257962892913
1.26	0.0229268261045
1.28	0.0203375561647
1.3	0.0180050238301
1.32	0.0159074180961
1.34	0.0140244776537
1.36	0.0123374017396
1.38	0.010828765139
1.4	0.00948243649486
1.42	0.00828349962453
1.44	0.00721817787835
1.46	0.00627376174247
1.48	0.00543853993426
1.5	0.00470173420012
1.52	0.00405343793802
1.54	0.00348455865877
1.56	0.00298676419035
1.58	0.00255243243504
1.6	0.00217460441629
1.62	0.00184694030716
1.64	0.001563678113
1.66	0.00131959468632
1.68	0.00110996877655
1.7	0.000930545856722
1.72	0.000777504516524
1.74	0.000647424263158
1.76	0.000537254621675
1.78	0.000444285472901
1.8	0.000366118606411
1.82	0.00030064049694
1.84	0.000245996334536
1.86	0.000200565351776
1.88	0.000162937496124
1.9	0.000131891493229
1.92	0.00010637433898
1.94	8.54822459e-05
1.96	6.8443054527e-05
1.98	5.4600104079e-05
2.0	4.33975401412e-05
2.02	3.43670213626e-05
2.04	2.71157729012e-05
2.06	2.1315922176e-05
2.08	1.66950426733e-05
2.1	1.30278242536e-05
2.12	1.01287835843e-05
2.14	7.84592586383e-06
2.16	6.05526864964e-06
2.18	4.65614010668e-06
2.2	3.56716700709e-06
2.22	2.72287204325e-06
2.24	2.07080513401e-06
2.26	1.56913912821e-06
2.28	1.18466637969e-06
2.3	8.91138861853e-07
2.32	6.67900626476e-07
2.34	4.98767343711e-07
2.36	3.71113280952e-07
2.38	2.75131309918e-07
2.4	2.03236326282e-07
2.42	1.49586800068e-07
2.44	1.09703043133e-07
2.46	8.01641924383e-08
2.48	5.83688861758e-08
2.5	4.23471832231e-08
2.52	3.06134791353e-08
2.54	2.20520405282e-08
2.56	1.58283515694e-08
2.58	1.13207778428e-08
2.6	8.06813876082e-09
2.62	5.72967210305e-09
2.64	4.05460240323e-09
2.66	2.85911491628e-09
2.68	2.00901177218e-09
2.7	1.40670665155e-09
2.72	9.81516039979e-10
2.74	6.82443382636e-10
2.76	4.72839483012e-10
2.78	3.26468427298e-10
2.8	2.24621539938e-10
2.82	1.54009224546e-10
2.84	1.05227558904e-10
2.86	7.16476478848e-11
2.88	4.86145486333e-11
2.9	3.28718842884e-11
2.92	2.21502713177e-11
2.94	1.48741323882e-11
2.96	9.95369557675e-12
2.98	6.63802842132e-12
3.0	4.41161668913e-12
3.02	2.92187853998e-12
3.04	1.92856389286e-12
3.06	1.26857192961e-12
3.08	8.31585698637e-13
3.1	5.43264566211e-13
3.12	3.53695679188e-13
3.14	2.29489933692e-13
3.16	1.48393368444e-13
3.18	9.56277021464e-14
3.2	6.14147491482e-14
3.22	3.93081581423e-14
3.24	2.50735038291e-14
3.26	1.59393610347e-14
3.28	1.00983755921e-14
3.3	6.37614237014e-15
3.32	4.01228217823e-15
3.34	2.51624527363e-15
3.36	1.57269150616e-15
3.38	9.79634710246e-16
3.4	6.0815711905e-16
3.42	3.76269789583e-16
3.44	2.32014814517e-16
3.46	1.42582342092e-16
3.48	8.73273448955e-17
3.5	5.33052571376e-17
3.52	3.2428425754e-17
3.54	1.96615820956e-17
3.56	1.18808779429e-17
3.58	7.15511745716e-18
3.6	4.29461085436e-18
3.62	2.56903675099e-18
3.64	1.53164062325e-18
3.66	9.10089458657e-19
3.68	5.38955002364e-19
3.7	3.18099285376e-19
3.72	1.871178295e-19
3.74	1.09700965689e-19
3.76	6.4098670961e-20
3.78	3.73277119554e-20
3.8	2.16649627879e-20
3.82	1.25322544042e-20
3.84	7.22512835891e-21
3.86	4.15152310589e-21
3.88	2.37747131228e-21
3.9	1.35696747471e-21
3.92	7.71916457575e-22
3.94	4.37641243614e-22
3.96	2.47294028202e-22
3.98	1.39269754038e-22
4.0	7.81714424087e-23
#normalisation = 0.182890148892
#sigma**2 n(k)k**2 = 0.0755392138209
#kurtosis n(k)k**2 = 6.19115294822
#skewness n(k)k**2 = 2.56250556976
