# mass number (A) = 56
# number of protons (Z) = 26
#relative orbital quantum number l = 0
# k (1/fm)	relative two_body (fm^3)
0.0	3.51333188048
0.02	3.50491006449
0.04	3.47977849772
0.06	3.43833519531
0.08	3.38123155712
0.1	3.3093548997
0.12	3.22380491829
0.14	3.12586494451
0.16	3.01696904202
0.18	2.89866611146
0.2	2.77258225288
0.22	2.64038265585
0.24	2.50373425536
0.26	2.36427030963
0.28	2.22355792862
0.3	2.08306941838
0.32	1.9441581154
0.34	1.80803917679
0.36	1.67577557767
0.38	1.54826935667
0.4	1.4262579529
0.42	1.31031530246
0.44	1.20085721477
0.46	1.09815043425
0.48	1.00232471293
0.5	0.913387176259
0.52	0.831238254303
0.54	0.755688473407
0.56	0.686475452505
0.58	0.623280520156
0.6	0.565744456276
0.62	0.513481960876
0.64	0.466094554886
0.66	0.423181720011
0.68	0.384350180787
0.7	0.349221318825
0.72	0.317436783782
0.74	0.288662426029
0.76	0.262590721506
0.78	0.2389418899
0.8	0.217463923867
0.82	0.19793175098
0.84	0.180145743332
0.86	0.163929774358
0.88	0.149129000752
0.9	0.135607521565
0.92	0.123246038678
0.94	0.111939614758
0.96	0.101595597892
0.98	0.0921317576479
1.0	0.0834746559879
1.02	0.0755582588547
1.04	0.0683227804513
1.06	0.0617137421914
1.08	0.0556812217321
1.1	0.0501792639788
1.12	0.0451654249732
1.14	0.0406004205876
1.16	0.0364478543989
1.18	0.032674002513
1.2	0.0292476369771
1.22	0.0261398734092
1.24	0.0233240322775
1.26	0.0207755066772
1.28	0.0184716323502
1.3	0.0163915580031
1.32	0.0145161156968
1.34	0.0128276922469
1.36	0.0113101032432
1.38	0.00994847156617
1.4	0.00872911223055
1.42	0.00763942511864
1.44	0.00666779675899
1.46	0.00580351183848
1.48	0.00503667466054
1.5	0.00435814032856
1.52	0.00375945506883
1.54	0.00323280482976
1.56	0.00277097110882
1.58	0.00236729286316
1.6	0.0020156333446
1.62	0.00171035075101
1.64	0.00144627168868
1.66	0.00121866657805
1.68	0.00102322629256
1.7	0.000856039484409
1.72	0.000713570210301
1.74	0.000592635616528
1.76	0.000490383569815
1.78	0.000404270225134
1.8	0.00033203760255
1.82	0.0002716913026
1.84	0.000221478525449
1.86	0.00017986657568
1.88	0.000145522035264
1.9	0.000117290775415
1.92	9.41789570127e-05
1.94	7.53351422146e-05
1.96	6.00336095736e-05
1.98	4.76589337303e-05
2.0	3.76918604649e-05
2.02	2.96964799351e-05
2.04	2.33086762721e-05
2.06	1.82258109132e-05
2.08	1.41975803711e-05
2.1	1.10179765403e-05
2.12	8.51826891378e-06
2.14	6.56092285774e-06
2.16	5.03436592464e-06
2.18	3.84851458421e-06
2.2	2.93097621669e-06
2.22	2.22384526423e-06
2.24	1.68101763159e-06
2.26	1.26595337478e-06
2.28	9.49824080237e-07
2.3	7.09987841092e-07
2.32	5.28741160944e-07
2.34	3.92303292089e-07
2.36	2.89994324656e-07
2.38	2.13573706062e-07
2.4	1.56710741412e-07
2.42	1.14562986928e-07
2.44	8.34423034117e-08
2.46	6.05517041416e-08
2.48	4.37790414123e-08
2.5	3.15360651552e-08
2.52	2.26334965513e-08
2.54	1.61845313897e-08
2.56	1.15306637094e-08
2.58	8.18493964546e-09
2.6	5.78875124108e-09
2.62	4.07909379409e-09
2.64	2.86386802822e-09
2.66	2.00333631471e-09
2.68	1.39626313375e-09
2.7	9.69603475926e-10
2.72	6.70865457973e-10
2.74	4.62478893732e-10
2.76	3.17661383864e-10
2.78	2.17397081711e-10
2.8	1.48238325444e-10
2.82	1.00712988838e-10
2.84	6.81756553311e-11
2.86	4.59825064629e-11
2.88	3.09012499808e-11
2.9	2.06909353358e-11
2.92	1.38040152442e-11
2.94	9.17598111483e-12
2.96	6.07745698317e-12
2.98	4.0106437926e-12
3.0	2.63711827016e-12
3.02	1.72770239029e-12
3.04	1.12780120913e-12
3.06	7.33535186864e-13
3.08	4.7537309069e-13
3.1	3.06954464713e-13
3.12	1.97487449647e-13
3.14	1.26599415863e-13
3.16	8.08632186698e-14
3.18	5.14633362312e-14
3.2	3.26341955996e-14
3.22	2.06194190191e-14
3.24	1.29810239503e-14
3.26	8.14274764459e-15
3.28	5.08935780608e-15
3.3	3.16946143707e-15
3.32	1.96670370427e-15
3.34	1.21597285768e-15
3.36	7.49101762618e-16
3.38	4.59822552477e-16
3.4	2.81237191728e-16
3.42	1.71391312776e-16
3.44	1.04073213534e-16
3.46	6.29685622511e-17
3.48	3.79615377089e-17
3.5	2.28033987539e-17
3.52	1.36487129906e-17
3.54	8.13993111509e-18
3.56	4.83712430018e-18
3.58	2.86412417663e-18
3.6	1.68979924168e-18
3.62	9.93385121954e-19
3.64	5.81888897874e-19
3.66	3.39627605735e-19
3.68	1.97518148833e-19
3.7	1.14459742537e-19
3.72	6.60907814085e-20
3.74	3.80252437632e-20
3.76	2.1799511611e-20
3.78	1.24527652544e-20
3.8	7.08809886629e-21
3.82	4.02012272214e-21
3.84	2.27193075025e-21
3.86	1.27937470882e-21
3.88	7.17873607671e-22
3.9	4.01371407624e-22
3.92	2.23611307966e-22
3.94	1.241339707e-22
3.96	6.86653692203e-23
3.98	3.78473757304e-23
4.0	2.07866909149e-23
#normalisation = 0.166210302171
#sigma**2 n(k)k**2 = 0.0690555691547
#kurtosis n(k)k**2 = 7.40205041592
#skewness n(k)k**2 = 2.76102952723
