# mass number (A) = 48
# number of protons (Z) = 20
#relative orbital quantum number l = 1
# k (1/fm)	relative two_body (fm^3)
0.0	0.0
0.02	0.00935792380982
0.04	0.0372087793725
0.06	0.0828906513341
0.08	0.145322859301
0.1	0.223038819687
0.12	0.314230283233
0.14	0.416801276729
0.16	0.528429733493
0.18	0.646634543525
0.2	0.768845600843
0.22	0.89247437704
0.24	1.01498260608
0.26	1.13394682001
0.28	1.24711671846
0.3	1.35246567196
0.32	1.44823203309
0.34	1.53295034083
0.36	1.60547193169
0.38	1.66497489607
0.4	1.71096372161
0.42	1.74325932852
0.44	1.76198051369
0.46	1.76751806725
0.48	1.7605030036
0.5	1.74177045343
0.52	1.71232079607
0.54	1.67327957719
0.56	1.62585766141
0.58	1.57131292364
0.6	1.51091459759
0.62	1.44591118622
0.64	1.37750261087
0.66	1.30681704302
0.68	1.23489263806
0.7	1.16266418126
0.72	1.09095447174
0.74	1.02047011455
0.76	0.951801268404
0.78	0.88542480823
0.8	0.82171030744
0.82	0.760928221956
0.84	0.703259664535
0.86	0.648807188415
0.88	0.597606049722
0.9	0.549635482998
0.92	0.504829598684
0.94	0.46308759053
0.96	0.424283020535
0.98	0.388272025283
1.0	0.354900357716
1.02	0.324009240052
1.04	0.295440055516
1.06	0.269037947962
1.08	0.244654429304
1.1	0.222149115378
1.12	0.201390722363
1.14	0.182257459239
1.16	0.164636948474
1.18	0.148425798503
1.2	0.13352893914
1.22	0.119858816094
1.24	0.107334524585
1.26	0.0958809455432
1.28	0.0854279320648
1.3	0.0759095791809
1.32	0.0672635970969
1.34	0.0594307971393
1.36	0.0523546908033
1.38	0.0459811955244
1.4	0.0402584359783
1.42	0.0351366266466
1.44	0.0305680198358
1.46	0.0265069030368
1.48	0.0229096301833
1.5	0.0197346727577
1.52	0.0169426785528
1.54	0.0144965280267
1.56	0.0123613804053
1.58	0.0105047038506
1.6	0.00889628602709
1.62	0.00750822317942
1.64	0.00631488735241
1.66	0.00529287260421
1.68	0.00442092200262
1.7	0.00367983785504
1.72	0.00305237803912
1.74	0.00252314150198
1.76	0.00207844602022
1.78	0.00170620119509
1.8	0.00139577943467
1.82	0.00113788737902
1.84	0.000924439884065
1.86	0.000748438319926
1.88	0.000603854578584
1.9	0.000485521840312
1.92	0.000389032828335
1.94	0.000310645994916
1.96	0.000247199833297
1.98	0.000196035300575
2.0	0.000154926166132
2.02	0.000122016966854
2.04	9.57681509817e-05
2.06	7.49079234082e-05
2.08	5.8390262446e-05
2.1	4.53585574768e-05
2.12	3.51143143343e-05
2.14	2.70903870255e-05
2.16	2.08282169924e-05
2.18	1.59585915238e-05
2.2	1.21854685243e-05
2.22	9.27245345954e-06
2.24	7.03155413712e-06
2.26	5.3138786507e-06
2.28	4.00198025722e-06
2.3	3.003589389e-06
2.32	2.24650691542e-06
2.34	1.6744638395e-06
2.36	1.24378069841e-06
2.38	9.20685009659e-07
2.4	6.79167245973e-07
2.42	4.99275176053e-07
2.44	3.65763169571e-07
2.46	2.67027454135e-07
2.48	1.94270563858e-07
2.5	1.40848570614e-07
2.52	1.0176337022e-07
2.54	7.32695249218e-08
2.56	5.25711426746e-08
2.58	3.75891866274e-08
2.6	2.67836195824e-08
2.62	1.90180432469e-08
2.64	1.34571177021e-08
2.66	9.48915202169e-09
2.68	6.66793578467e-09
2.7	4.66921235086e-09
2.72	3.25824442679e-09
2.74	2.26574570833e-09
2.76	1.57009466156e-09
2.78	1.08424496934e-09
2.8	7.46132040581e-10
2.82	5.11670633651e-10
2.84	3.49664626908e-10
2.86	2.38121843094e-10
2.88	1.61596914356e-10
2.9	1.09283147227e-10
2.92	7.36477825866e-11
2.94	4.94598278725e-11
2.96	3.3100312999e-11
2.98	2.20748796975e-11
3.0	1.46707238871e-11
3.02	9.71609917231e-12
3.04	6.41238828291e-12
3.06	4.21730951606e-12
3.08	2.76400788369e-12
3.1	1.80522606095e-12
3.12	1.17493227867e-12
3.14	7.62049945667e-13
3.16	4.92542672604e-13
3.18	3.17244867302e-13
3.2	2.03627381932e-13
3.22	1.30247417616e-13
3.24	8.30221542136e-14
3.26	5.2736510604e-14
3.28	3.33827340479e-14
3.3	2.10584380819e-14
3.32	1.32380736076e-14
3.34	8.29312985568e-15
3.36	5.17735388569e-15
3.38	3.22102158451e-15
3.4	1.99699288871e-15
3.42	1.2338353658e-15
3.44	7.59690067775e-16
3.46	4.66138480905e-16
3.48	2.8503191099e-16
3.5	1.73689189093e-16
3.52	1.05475994512e-16
3.54	6.38317541731e-17
3.56	3.8496656942e-17
3.58	2.31373238188e-17
3.6	1.38582340628e-17
3.62	8.27195404246e-18
3.64	4.92056059884e-18
3.66	2.91694411704e-18
3.68	1.72325477253e-18
3.7	1.0145642013e-18
3.72	5.9527692813e-19
3.74	3.48071807287e-19
3.76	2.02828854768e-19
3.78	1.17788402694e-19
3.8	6.81691754975e-20
3.82	3.93176068638e-20
3.84	2.25995840713e-20
3.86	1.29458020406e-20
3.88	7.39049333512e-21
3.9	4.20469652447e-21
3.92	2.38403948595e-21
3.94	1.34713337525e-21
3.96	7.58624579716e-22
3.98	4.25758357724e-22
4.0	2.38133340955e-22
#normalisation = 0.405680006991
#sigma**2 n(k)k**2 = 0.184901707556
#kurtosis n(k)k**2 = -0.378675704609
#skewness n(k)k**2 = 0.950747121783
