# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 2
# k (1/fm)	relative two_body (fm^3)
0.0	0.0
0.02	2.1395504503e-06
0.04	3.40579495587e-05
0.06	0.000170953203287
0.08	0.000533880711095
0.1	0.00128355804096
0.12	0.00261211339546
0.14	0.00473317315946
0.16	0.00787076088654
0.18	0.0122475329018
0.2	0.0180729019576
0.22	0.0255315991352
0.24	0.0347731960012
0.26	0.0459030559031
0.28	0.058975108528
0.3	0.0739867498123
0.32	0.0908760651565
0.34	0.109521463314
0.36	0.129743697085
0.38	0.151310140657
0.4	0.173941097258
0.42	0.197317829031
0.44	0.221091937177
0.46	0.244895676713
0.48	0.268352767795
0.5	0.291089264405
0.52	0.312744060169
0.54	0.332978648068
0.56	0.351485802806
0.58	0.367996918243
0.6	0.382287803681
0.62	0.394182817877
0.64	0.40355729471
0.66	0.41033828583
0.68	0.414503710236
0.7	0.416080056227
0.72	0.415138825617
0.74	0.411791942469
0.76	0.406186368529
0.78	0.39849817529
0.8	0.388926319022
0.82	0.377686351575
0.84	0.365004277894
0.86	0.351110742964
0.88	0.336235698294
0.9	0.320603663064
0.92	0.304429659565
0.94	0.287915868194
0.96	0.271249015522
0.98	0.254598480743
1.0	0.238115082153
1.02	0.221930486393
1.04	0.206157169384
1.06	0.190888848944
1.08	0.176201304682
1.1	0.162153500519
1.12	0.14878892826
1.14	0.136137096571
1.16	0.124215097604
1.18	0.113029192745
1.2	0.102576368929
1.22	0.0928458269828
1.24	0.0838203731983
1.26	0.0754776943111
1.28	0.0677915040776
1.3	0.0607325564887
1.32	0.0542695262822
1.34	0.048369761797
1.36	0.0429999184249
1.38	0.0381264830484
1.4	0.0337162010624
1.42	0.0297364180057
1.44	0.0261553476402
1.46	0.0229422776711
1.48	0.0200677233437
1.5	0.0175035380044
1.52	0.0152229884921
1.54	0.0132008020081
1.56	0.0114131899635
1.58	0.00983785326992
1.6	0.00845397264041
1.62	0.00724218672147
1.64	0.00618456027404
1.66	0.00526454415745
1.68	0.00446692852523
1.7	0.00377779039779
1.72	0.00318443661245
1.74	0.00267534304624
1.76	0.00224009094272
1.78	0.0018693011349
1.8	0.00155456692868
1.82	0.00128838638631
1.84	0.00106409471905
1.86	0.00087579745947
1.88	0.000718305034229
1.9	0.000587069297898
1.92	0.000478122518821
1.94	0.000388019231369
1.96	0.000313781287997
1.98	0.000252846362201
2.0	0.000203020072592
2.02	0.000162431821345
2.04	0.000129494369382
2.06	0.000102867107305
2.08	8.1422926447e-05
2.1	6.42185489529e-05
2.12	5.04681397526e-05
2.14	3.95199962389e-05
2.16	3.0836093007e-05
2.18	2.39742482427e-05
2.2	1.85726743724e-05
2.22	1.43366773883e-05
2.24	1.10272757777e-05
2.26	8.45152021662e-06
2.28	6.45430817258e-06
2.3	4.91150244257e-06
2.32	3.72417866988e-06
2.34	2.81384339583e-06
2.36	2.11848068146e-06
2.38	1.58930136135e-06
2.4	1.18808425222e-06
2.42	8.85012908504e-07
2.44	6.56924650925e-07
2.46	4.85900514789e-07
2.48	3.58135447305e-07
2.5	2.63037547148e-07
2.52	1.92513434018e-07
2.54	1.40404034e-07
2.56	1.02041255022e-07
2.58	7.39013005271e-08
2.6	5.33348265559e-08
2.62	3.83578843027e-08
2.64	2.74906995039e-08
2.66	1.96339082593e-08
2.68	1.39739753166e-08
2.7	9.91123677836e-09
2.72	7.00539781748e-09
2.74	4.93443256149e-09
2.76	3.46372555438e-09
2.78	2.42300287543e-09
2.8	1.68916053267e-09
2.82	1.17353698604e-09
2.84	8.12519506755e-10
2.86	5.60640212457e-10
2.88	3.85523076804e-10
2.9	2.64200982185e-10
2.92	1.80442399156e-10
2.94	1.22818857073e-10
2.96	8.33136104473e-11
2.98	5.63239920671e-11
3.0	3.79489330222e-11
3.02	2.54821724014e-11
3.04	1.7053208912e-11
3.06	1.13739306279e-11
3.08	7.56052279457e-12
3.1	5.00877855095e-12
3.12	3.30713955728e-12
3.14	2.17628519813e-12
3.16	1.4273272948e-12
3.18	9.32991450907e-13
3.2	6.07826899693e-13
3.22	3.94668193278e-13
3.24	2.55408927651e-13
3.26	1.6473789163e-13
3.28	1.05902482368e-13
3.3	6.78540354925e-14
3.32	4.33315077146e-14
3.34	2.7579865547e-14
3.36	1.74961437081e-14
3.38	1.106256861e-14
3.4	6.97163497027e-15
3.42	4.37904971893e-15
3.44	2.74153133858e-15
3.46	1.71070908058e-15
3.48	1.06397199432e-15
3.5	6.59563757049e-16
3.52	4.0752791135e-16
3.54	2.50976662671e-16
3.56	1.54058662444e-16
3.58	9.42577529454e-17
3.6	5.74814310852e-17
3.62	3.49396802588e-17
3.64	2.11686157285e-17
3.66	1.27834908635e-17
3.68	7.69469163043e-18
3.7	4.61656526037e-18
3.72	2.76079386382e-18
3.74	1.6456498892e-18
3.76	9.7775618593e-19
3.78	5.79047974838e-19
3.8	3.4181454241e-19
3.82	2.01122050311e-19
3.84	1.17956841684e-19
3.86	6.89575774588e-20
3.88	4.01825383976e-20
3.9	2.3339434932e-20
3.92	1.35126948942e-20
3.94	7.7981812038e-21
3.96	4.48585705402e-21
3.98	2.57216791948e-21
4.0	1.47013085422e-21
#normalisation = 0.178917381795
#sigma**2 n(k)k**2 = 0.145168578094
#kurtosis n(k)k**2 = 2.85022008089
#skewness n(k)k**2 = 2.04792241256
