# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 1
# k (1/fm)	relative two_body (fm^3)
0.0	0.0
0.02	0.00859720986814
0.04	0.0341989920067
0.06	0.0762411840688
0.08	0.133801258214
0.1	0.205624275648
0.12	0.290157932611
0.14	0.385595473174
0.16	0.489924984511
0.18	0.600983392223
0.2	0.716513343993
0.22	0.834221113449
0.24	0.951833673149
0.26	1.06715317343
0.28	1.17810721651
0.3	1.28279352428
0.32	1.37951785248
0.34	1.46682429142
0.36	1.54351740019
0.38	1.60867593382
0.4	1.661658228
0.42	1.70209959136
0.44	1.72990230964
0.46	1.74521908203
0.48	1.74843087932
0.5	1.74012033392
0.52	1.7210418408
0.54	1.69208956709
0.56	1.65426454006
0.58	1.60864191283
0.6	1.55633940102
0.62	1.49848774957
0.64	1.43620393459
0.66	1.37056763918
0.68	1.30260137235
0.7	1.23325443388
0.72	1.16339077222
0.74	1.09378064177
0.76	1.02509584524
0.78	0.957908248374
0.8	0.892691179843
0.82	0.829823278739
0.84	0.769594325189
0.86	0.712212583907
0.88	0.657813203862
0.9	0.606467246418
0.92	0.558190955893
0.94	0.512954937108
0.96	0.470692960637
0.98	0.431310175015
1.0	0.394690563244
1.02	0.360703536147
1.04	0.329209605633
1.06	0.300065125177
1.08	0.273126122114
1.1	0.248251276055
1.12	0.22530411995
1.14	0.204154555356
1.16	0.184679781883
1.18	0.166764743455
1.2	0.150302191799
1.22	0.135192461537
1.24	0.121343042317
1.26	0.108668022615
1.28	0.0970874679554
1.3	0.0865267841358
1.32	0.0769161041962
1.34	0.0681897268535
1.36	0.0602856242471
1.38	0.0531450283636
1.4	0.0467120985322
1.42	0.0409336669144
1.44	0.0357590549063
1.46	0.0311399506904
1.48	0.0270303366738
1.5	0.0233864550283
1.52	0.0201667998207
1.54	0.0173321250908
1.56	0.0148454595211
1.58	0.0126721198795
1.6	0.0107797170714
1.62	0.00913815028853
1.64	0.00771958630395
1.66	0.00649842237345
1.68	0.00545123241469
1.7	0.00455669713185
1.72	0.0037955195246
1.74	0.00315032777552
1.76	0.0026055678652
1.78	0.00214738844351
1.8	0.00176352051538
1.82	0.00144315440938
1.84	0.00117681631565
1.86	0.00095624643328
1.88	0.000774280479935
1.9	0.000624736010075
1.92	0.000502304678645
1.94	0.000402451289248
1.96	0.000321320189186
1.98	0.000255649325496
2.0	0.000202692060436
2.02	0.000160146663576
2.04	0.000126093250776
2.06	9.89378262559e-05
2.08	7.73630003029e-05
2.1	6.0284898544e-05
2.12	4.68157456479e-05
2.14	3.62315929824e-05
2.16	2.79446625307e-05
2.18	2.14797947592e-05
2.2	1.6454512989e-05
2.22	1.25622483532e-05
2.24	9.55830523254e-06
2.26	7.24818515114e-06
2.28	5.47792586538e-06
2.3	4.12615054103e-06
2.32	3.09755853188e-06
2.34	2.31762368858e-06
2.36	1.72829790115e-06
2.38	1.28454646975e-06
2.4	9.51567815442e-07
2.42	7.02573012017e-07
2.44	5.17020753306e-07
2.46	3.79220840643e-07
2.48	2.77234293015e-07
2.5	2.02010979171e-07
2.52	1.46716485775e-07
2.54	1.06209004277e-07
2.56	7.66345673357e-08
2.58	5.51152038829e-08
2.6	3.95097026121e-08
2.62	2.82308496654e-08
2.64	2.01063904153e-08
2.66	1.42736909722e-08
2.68	1.01002575199e-08
2.7	7.12400904359e-09
2.72	5.00857448239e-09
2.74	3.50996829153e-09
2.76	2.45184650805e-09
2.78	1.70720614682e-09
2.8	1.18490287732e-09
2.82	8.19756884799e-10
2.84	5.65319911498e-10
2.86	3.88607945525e-10
2.88	2.66279959662e-10
2.9	1.81876198211e-10
2.92	1.23829732816e-10
2.94	8.40401334937e-11
2.96	5.68541603313e-11
2.98	3.83400274288e-11
3.0	2.5772593468e-11
3.02	1.72695170774e-11
3.04	1.15350481338e-11
3.06	7.68027043783e-12
3.08	5.09744077749e-12
3.1	3.37246217614e-12
3.12	2.22413843982e-12
3.14	1.4621668811e-12
3.16	9.5819301004e-13
3.18	6.25936790976e-13
3.2	4.0759593763e-13
3.22	2.64576661716e-13
3.24	1.71196915723e-13
3.26	1.10423988579e-13
3.28	7.0999347803e-14
3.3	4.55060399744e-14
3.32	2.90742004511e-14
3.34	1.85170092057e-14
3.36	1.17559703943e-14
3.38	7.43996577771e-15
3.4	4.69362535069e-15
3.42	2.95169263545e-15
3.44	1.85037287717e-15
3.46	1.15630647239e-15
3.48	7.20298309888e-16
3.5	4.47278183197e-16
3.52	2.76865631133e-16
3.54	1.70838801501e-16
3.56	1.05082460635e-16
3.58	6.44318062608e-17
3.6	3.93819151384e-17
3.62	2.39949529268e-17
3.64	1.45736925435e-17
3.66	8.82360413433e-18
3.68	5.32536299571e-18
3.7	3.20390240353e-18
3.72	1.92148178503e-18
3.74	1.14873608798e-18
3.76	6.84591217005e-19
3.78	4.06695634975e-19
3.8	2.40843479608e-19
3.82	1.4217640615e-19
3.84	8.36657082897e-20
3.86	4.90789018247e-20
3.88	2.86991894047e-20
3.9	1.67290754457e-20
3.92	9.72079605985e-21
3.94	5.6306609323e-21
3.96	3.2512071596e-21
3.98	1.87136156689e-21
4.0	1.07373878649e-21
#normalisation = 0.432603574033
#sigma**2 n(k)k**2 = 0.196245531006
#kurtosis n(k)k**2 = -0.588852940496
#skewness n(k)k**2 = 0.840541624398
