# mass number (A) = 48
# number of protons (Z) = 20
#relative orbital quantum number l = 3
# k (1/fm)	relative two_body (fm^3)
0.0	0.0
0.02	8.74103903073e-10
0.04	5.56690782708e-08
0.06	6.28946030533e-07
0.08	3.49364356631e-06
0.1	1.31326614159e-05
0.12	3.85155355731e-05
0.14	9.50811626008e-05
0.16	0.000206731465389
0.18	0.000407629267867
0.2	0.000743597396827
0.22	0.00127293499719
0.24	0.00206650000084
0.26	0.0032069514186
0.28	0.00478709860746
0.3	0.00690736328626
0.32	0.00967241988652
0.34	0.0131871368298
0.36	0.0175519917425
0.38	0.022858174151
0.4	0.0291826172373
0.42	0.0365832140227
0.44	0.045094472073
0.46	0.0547238446695
0.48	0.0654489464583
0.5	0.0772158198508
0.52	0.089938367512
0.54	0.103499009286
0.56	0.117750562254
0.58	0.132519283739
0.6	0.147608962269
0.62	0.162805893618
0.64	0.177884540553
0.66	0.192613647399
0.68	0.206762565197
0.7	0.220107540158
0.72	0.232437727028
0.74	0.243560708742
0.76	0.253307332752
0.78	0.261535710723
0.8	0.268134269557
0.82	0.273023785697
0.84	0.276158378856
0.86	0.277525483785
0.88	0.277144857317
0.9	0.275066711301
0.92	0.271369089018
0.94	0.266154622463
0.96	0.259546820279
0.98	0.251686041281
1.0	0.242725306732
1.02	0.232826096784
1.04	0.222154263576
1.06	0.210876176601
1.08	0.199155196255
1.1	0.187148550122
1.12	0.175004664714
1.14	0.162860983969
1.16	0.150842285752
1.18	0.139059489567
1.2	0.127608933113
1.22	0.116572082617
1.24	0.106015632114
1.26	0.095991940036
1.28	0.0865397474989
1.3	0.0776851212759
1.32	0.0694425652588
1.34	0.0618162469512
1.36	0.0548012897225
1.38	0.0483850868446
1.4	0.0425485993284
1.42	0.0372676059323
1.44	0.0325138801349
1.46	0.0282562750851
1.48	0.0244617033653
1.5	0.0210960036857
1.52	0.0181246912569
1.54	0.015513592517
1.56	0.0132293681016
1.58	0.0112399304477
1.6	0.00951476426753
1.62	0.00802515936465
1.64	0.00674436597136
1.66	0.00564768303546
1.68	0.00471248976202
1.7	0.0039182302961
1.72	0.00324636079082
1.74	0.00268026730921
1.76	0.00220516211599
1.78	0.00180796497697
1.8	0.00147717514059
1.82	0.00120273876051
1.84	0.000975915654028
1.86	0.000789148496437
1.88	0.000635936836254
1.9	0.000510717686882
1.92	0.000408753907345
1.94	0.000326031126676
1.96	0.000259163588583
1.98	0.000205308988888
2.0	0.00016209214059
2.02	0.000127537122317
2.04	0.000100007437304
2.06	7.81536240718e-05
2.08	6.08677092077e-05
2.1	4.72438703339e-05
2.12	3.65446772923e-05
2.14	2.81722965168e-05
2.16	2.16440728347e-05
2.18	1.65719406896e-05
2.2	1.26451598349e-05
2.22	9.61591631164e-06
2.24	7.28737602465e-06
2.26	5.5038239056e-06
2.28	4.14256541245e-06
2.3	3.10730817733e-06
2.32	2.32277949777e-06
2.34	1.73036980564e-06
2.36	1.28462315772e-06
2.38	9.50423215938e-07
2.4	7.00747266644e-07
2.42	5.14881772169e-07
2.44	3.77011003584e-07
2.46	2.75105740499e-07
2.48	2.000521192e-07
2.5	1.4497173756e-07
2.52	1.04693345092e-07
2.54	7.53441033161e-08
2.56	5.40347187746e-08
2.58	3.86179300858e-08
2.6	2.7504050403e-08
2.62	1.95206846647e-08
2.64	1.38064933824e-08
2.66	9.7310784573e-09
2.68	6.83482115935e-09
2.7	4.78389183212e-09
2.72	3.33674520514e-09
2.74	2.31927252165e-09
2.76	1.60644984997e-09
2.78	1.10883999976e-09
2.8	7.62705095114e-10
2.82	5.22793586783e-10
2.84	3.5709974561e-10
2.86	2.43071710427e-10
2.88	1.64878806397e-10
2.9	1.11450186905e-10
2.92	7.50727583642e-11
2.94	5.03929353956e-11
2.96	3.37087621071e-11
2.98	2.24699451509e-11
3.0	1.49261403606e-11
3.02	9.88051568715e-12
3.04	6.51776360371e-12
3.06	4.28454646502e-12
3.08	2.80671788437e-12
3.1	1.83223319254e-12
3.12	1.19193142402e-12
3.14	7.72699837188e-13
3.16	4.99183150701e-13
3.18	3.21365392461e-13
3.2	2.06171654639e-13
3.22	1.31810516915e-13
3.24	8.397751976e-14
3.26	5.33173476324e-14
3.28	3.37339501949e-14
3.3	2.12696189189e-14
3.32	1.33643166892e-14
3.34	8.36814231316e-15
3.36	5.22164485058e-15
3.38	3.24700018792e-15
3.4	2.01212408114e-15
3.42	1.24258305364e-15
3.44	7.64707040455e-16
3.46	4.68991019583e-16
3.48	2.86638505372e-16
3.5	1.74584586123e-16
3.52	1.05969145498e-16
3.54	6.4099692321e-17
3.56	3.86399228881e-17
3.58	2.32124601377e-17
3.6	1.38966950899e-17
3.62	8.2910236042e-18
3.64	4.92960214008e-18
3.66	2.92094590786e-18
3.68	1.7248205581e-18
3.7	1.01501841175e-18
3.72	5.95270485523e-19
3.74	3.4790930517e-19
3.76	2.02642174888e-19
3.78	1.17626876244e-19
3.8	6.80451310021e-20
3.82	3.92285396148e-20
3.84	2.25383776198e-20
3.86	1.2905041692e-20
3.88	7.36399097041e-21
3.9	4.18779079582e-21
3.92	2.37342450459e-21
3.94	1.34055733546e-21
3.96	7.54598092839e-22
3.98	4.23318411995e-22
4.0	2.36668556222e-22
#normalisation = 0.15383583803
#sigma**2 n(k)k**2 = 0.150650913203
#kurtosis n(k)k**2 = 3.29614540732
#skewness n(k)k**2 = 2.18985371026
