# mass number (A) = 109
# number of protons (Z) = 47
#relative orbital quantum number l = 1
# k (1/fm)	relative two_body (fm^3)
0.0	0.0
0.02	0.0151767799196
0.04	0.0601541490618
0.06	0.133299495872
0.08	0.231977900579
0.1	0.352675907419
0.12	0.491164444325
0.14	0.642691411887
0.16	0.802192936055
0.18	0.964511503476
0.2	1.12460920807
0.22	1.27776510589
0.24	1.41974711919
0.26	1.54695091908
0.28	1.6565005838
0.3	1.74630839009
0.32	1.81509365882
0.34	1.86236296432
0.36	1.88835607584
0.38	1.89396361211
0.4	1.88062347977
0.42	1.85020370357
0.44	1.80487925508
0.46	1.74700999871
0.48	1.67902598398
0.5	1.60332512644
0.52	1.52218695222
0.54	1.43770464994
0.56	1.35173628642
0.58	1.26587479015
0.6	1.18143525847
0.62	1.09945734568
0.64	1.02071995964
0.66	0.945765230635
0.68	0.8749286955
0.7	0.808372824151
0.72	0.746121358062
0.74	0.688092378152
0.76	0.63412852287
0.78	0.584023288896
0.8	0.537542828223
0.82	0.494443077148
0.84	0.454482395515
0.86	0.417430149325
0.88	0.383071835945
0.9	0.351211435199
0.92	0.321671683507
0.94	0.294292926721
0.96	0.268931126593
0.98	0.245455491632
1.0	0.223746089473
1.02	0.203691686452
1.04	0.185187959422
1.06	0.168136140672
1.08	0.152442091908
1.1	0.138015758072
1.12	0.124770925002
1.14	0.112625193808
1.16	0.101500086041
1.18	0.0913212036621
1.2	0.0820183830512
1.22	0.073525799745
1.24	0.0657819980239
1.26	0.0587298349683
1.28	0.0523163412339
1.3	0.046492509986
1.32	0.0412130311774
1.34	0.036435990976
1.36	0.0321225561735
1.38	0.0282366614977
1.4	0.0247447145588
1.42	0.02161532931
1.44	0.0188190948989
1.46	0.0163283830355
1.48	0.0141171937693
1.5	0.0121610370166
1.52	0.0104368453545
1.54	0.00892291249376
1.56	0.0075988513696
1.58	0.00644556584403
1.6	0.00544523047345
1.62	0.0045812735264
1.64	0.00383835933257
1.66	0.00320236700062
1.68	0.00266036348246
1.7	0.00220056982706
1.72	0.00181232021846
1.74	0.00148601400978
1.76	0.00121306144026
1.78	0.000985824058832
1.8	0.000797551087707
1.82	0.000642313058654
1.84	0.000514934062106
1.86	0.000410923884976
1.88	0.000326411195809
1.9	0.000258078783295
1.92	0.000203101681497
1.94	0.000159088835113
1.96	0.000124028781066
1.98	9.62396562177e-05
2.0	7.43236907478e-05
2.02	5.7126215918e-05
2.04	4.36991054802e-05
2.06	3.32684821052e-05
2.08	2.520645324e-05
2.1	1.90065931885e-05
2.12	1.42628578958e-05
2.14	1.06516035349e-05
2.16	7.91637703937e-06
2.18	5.8551537197e-06
2.2	4.30971170145e-06
2.22	3.15685298894e-06
2.24	2.30120461373e-06
2.26	1.66935898079e-06
2.28	1.20513887171e-06
2.3	8.65798578177e-07
2.32	6.18997551945e-07
2.34	4.40406227857e-07
2.36	3.11824958728e-07
2.38	2.19716109719e-07
2.4	1.54066239014e-07
2.42	1.07509981752e-07
2.44	7.46598663486e-08
2.46	5.15969847418e-08
2.48	3.54863960759e-08
2.5	2.42885650365e-08
2.52	1.65442199036e-08
2.54	1.12149523255e-08
2.56	7.56584825411e-09
2.58	5.07959809724e-09
2.6	3.39402617797e-09
2.62	2.25692854937e-09
2.64	1.49361952438e-09
2.66	9.83749540503e-10
2.68	6.44843608492e-10
2.7	4.20680635391e-10
2.72	2.73137875904e-10
2.74	1.76500396279e-10
2.76	1.13513338449e-10
2.78	7.26588800289e-11
2.8	4.62886223995e-11
2.82	2.93499083872e-11
2.84	1.85220640304e-11
2.86	1.16339009111e-11
2.88	7.27307231242e-12
2.9	4.52553822121e-12
2.92	2.80275783434e-12
2.94	1.72769523491e-12
2.96	1.06002992659e-12
2.98	6.4735386652e-13
3.0	3.93496778146e-13
3.02	2.38078183517e-13
3.04	1.4337722081e-13
3.06	8.59460629716e-14
3.08	5.12814387405e-14
3.1	3.04569134722e-14
3.12	1.8005538644e-14
3.14	1.05955602909e-14
3.16	6.20643669789e-15
3.18	3.61879776473e-15
3.2	2.10035562383e-15
3.22	1.21347496207e-15
3.24	6.97880669238e-16
3.26	3.99527564734e-16
3.28	2.27682889017e-16
3.3	1.29162043985e-16
3.32	7.29395479268e-17
3.34	4.10031864329e-17
3.36	2.29456961462e-17
3.38	1.27825244788e-17
3.4	7.08869734413e-18
3.42	3.91339108153e-18
3.44	2.15069912859e-18
3.46	1.17665244687e-18
3.48	6.40857381389e-19
3.5	3.47473511264e-19
3.52	1.87556268475e-19
3.54	1.0078443052e-19
3.56	5.39150076685e-20
3.58	2.87132669015e-20
3.6	1.52235021573e-20
3.62	8.03540651027e-21
3.64	4.22245180006e-21
3.66	2.20895740318e-21
3.68	1.15047706877e-21
3.7	5.96538860309e-22
3.72	3.07944033534e-22
3.74	1.58262940728e-22
3.76	8.0977268936e-23
3.78	4.1250149003e-23
3.8	2.09203254126e-23
3.82	1.05631599336e-23
3.84	5.31011272778e-24
3.86	2.6576636981e-24
3.88	1.3242946091e-24
3.9	6.56990938805e-25
3.92	3.24508578768e-25
3.94	1.59583080713e-25
3.96	7.8134559362e-26
3.98	3.80887679592e-26
4.0	1.84862945159e-26
#normalisation = 0.304484669967
#sigma**2 n(k)k**2 = 0.141244842253
#kurtosis n(k)k**2 = 1.06449610847
#skewness n(k)k**2 = 1.47720965258
