# mass number (A) = 56
# number of protons (Z) = 26
#relative orbital quantum number l = 2
# k (1/fm)	relative two_body (fm^3)
0.0	0.0
0.02	3.07700649014e-06
0.04	4.8946640339e-05
0.06	0.000245402662523
0.08	0.000765144061618
0.1	0.00183573941392
0.12	0.00372635327322
0.14	0.00673195583816
0.16	0.0111558685935
0.18	0.0172915807987
0.2	0.0254048005038
0.22	0.0357166784439
0.24	0.0483890662554
0.26	0.0635125476126
0.28	0.081097820382
0.3	0.101070820069
0.32	0.123271771325
0.34	0.147458147279
0.36	0.17331131789
0.38	0.200446489284
0.4	0.228425385471
0.42	0.256771009019
0.44	0.284983742887
0.46	0.312558023649
0.48	0.338998826236
0.5	0.363837248923
0.52	0.386644569686
0.54	0.407044254231
0.56	0.42472152442
0.58	0.439430234895
0.6	0.45099694715
0.62	0.459322226378
0.64	0.464379310151
0.66	0.466210403859
0.68	0.464920941871
0.7	0.460672213005
0.72	0.453672783507
0.74	0.444169160808
0.76	0.432436129076
0.78	0.418767155904
0.8	0.403465222202
0.82	0.386834368852
0.84	0.369172188094
0.86	0.350763419415
0.88	0.331874742626
0.9	0.31275079812
0.92	0.293611408815
0.94	0.274649931612
0.96	0.256032629733
0.98	0.23789893123
1.0	0.220362423211
1.02	0.20351242506
1.04	0.187415985973
1.06	0.172120161098
1.08	0.157654434791
1.1	0.144033177435
1.12	0.131258042254
1.14	0.119320229307
1.16	0.108202564076
1.18	0.0978813568427
1.2	0.0883280256804
1.22	0.0795104799257
1.24	0.071394272184
1.26	0.0639435352996
1.28	0.0571217263808
1.3	0.0508922032106
1.32	0.0452186595418
1.34	0.0400654452592
1.36	0.0353977956196
1.38	0.0311819911284
1.4	0.0273854664531
1.42	0.0239768834112
1.44	0.0209261797552
1.46	0.0182046023992
1.48	0.0157847310256
1.5	0.0136404957413
1.52	0.0117471906696
1.54	0.0100814840367
1.56	0.00862142442344
1.58	0.00734644233805
1.6	0.00623734605745
1.62	0.00527631072025
1.64	0.00444685985452
1.66	0.00373383883197
1.68	0.00312338009898
1.7	0.00260286039965
1.72	0.00216085054337
1.74	0.00178705855484
1.76	0.00147226726463
1.78	0.00120826754634
1.8	0.000987788483446
1.82	0.000804425759913
1.84	0.000652569522822
1.86	0.000527332873133
1.88	0.00042448201433
1.9	0.000340368939243
1.92	0.000271867373725
1.94	0.00021631253133
1.96	0.000171445073424
1.98	0.000135359520264
2.0	0.000106457224817
2.02	8.34039051173e-05
2.04	6.5091634158e-05
2.06	5.06051088853e-05
2.08	3.91919609524e-05
2.1	3.02368302528e-05
2.12	2.32388958984e-05
2.14	1.77925461909e-05
2.16	1.35708670111e-05
2.18	1.03116347491e-05
2.2	7.80551334562e-06
2.22	5.88617336062e-06
2.24	4.42207256987e-06
2.26	3.30966104679e-06
2.28	2.46779785919e-06
2.3	1.83319050912e-06
2.32	1.35669138338e-06
2.34	1.00030727685e-06
2.36	7.34798177324e-07
2.38	5.37759775441e-07
2.4	3.92100510585e-07
2.42	2.84838392737e-07
2.44	2.06155423428e-07
2.46	1.48658290409e-07
2.48	1.06803273183e-07
2.5	7.64511268316e-08
2.52	5.45242714831e-08
2.54	3.87440635032e-08
2.56	2.74304134699e-08
2.58	1.93496856602e-08
2.6	1.35997912966e-08
2.62	9.52378645151e-09
2.64	6.64520446187e-09
2.66	4.61987763837e-09
2.68	3.20020699563e-09
2.7	2.20878325981e-09
2.72	1.51899886439e-09
2.74	1.0408614199e-09
2.76	7.10658919037e-10
2.78	4.83463835899e-10
2.8	3.27719913109e-10
2.82	2.21349845889e-10
2.84	1.48968554403e-10
2.86	9.98965140834e-11
2.88	6.67494535688e-11
2.9	4.44414259012e-11
2.92	2.94830441239e-11
2.94	1.94895516873e-11
2.96	1.28374165276e-11
2.98	8.42559710062e-12
3.0	5.51025859671e-12
3.02	3.59081003096e-12
3.04	2.33164757741e-12
3.06	1.50863524167e-12
3.08	9.72651455594e-13
3.1	6.24859877202e-13
3.12	4.00001076651e-13
3.14	2.55148775435e-13
3.16	1.62173644046e-13
3.18	1.0271222666e-13
3.2	6.48215915011e-14
3.22	4.07636891117e-14
3.24	2.55437151544e-14
3.26	1.59496794052e-14
3.28	9.92379236511e-15
3.3	6.15264246446e-15
3.32	3.8010576126e-15
3.34	2.3399492554e-15
3.36	1.43538391229e-15
3.38	8.77384137862e-16
3.4	5.34406781862e-16
3.42	3.24350834247e-16
3.44	1.96164014984e-16
3.46	1.18218462765e-16
3.48	7.09926337703e-17
3.5	4.24818722254e-17
3.52	2.53312572805e-17
3.54	1.50512626466e-17
3.56	8.91153592754e-18
3.58	5.25770209419e-18
3.6	3.0910320931e-18
3.62	1.81082098831e-18
3.64	1.0570908863e-18
3.66	6.14913853702e-19
3.68	3.56436115491e-19
3.7	2.05880368436e-19
3.72	1.18498899454e-19
3.74	6.79641950677e-20
3.76	3.88430080851e-20
3.78	2.21214039591e-20
3.8	1.25539388759e-20
3.82	7.09929405108e-21
3.84	4.00053886089e-21
3.86	2.24641680262e-21
3.88	1.25698775408e-21
3.9	7.00875638414e-22
3.92	3.8942196423e-22
3.94	2.15610464004e-22
3.96	1.18956860378e-22
3.98	6.54003056717e-23
4.0	3.58295248571e-23
#normalisation = 0.175801038509
#sigma**2 n(k)k**2 = 0.132744572365
#kurtosis n(k)k**2 = 3.07643620714
#skewness n(k)k**2 = 2.09362720856
