# mass number (A) = 40
# number of protons (Z) = 18
#relative orbital quantum number l = 3
# k (1/fm)	relative two_body (fm^3)
0.0	0.0
0.02	5.91672661186e-10
0.04	3.76947080069e-08
0.06	4.26114344638e-07
0.08	2.36884234914e-06
0.1	8.91360264909e-06
0.12	2.61744360748e-05
0.14	6.47104380864e-05
0.16	0.000140936058965
0.18	0.000278428293839
0.2	0.000508996297478
0.22	0.000873388511486
0.24	0.00142153073296
0.26	0.0022122145561
0.28	0.00331218766092
0.3	0.00479463350273
0.32	0.00673706581868
0.34	0.00921870065987
0.36	0.0123174030738
0.38	0.0161063349958
0.4	0.0206504535738
0.42	0.0260030237038
0.44	0.0322023141378
0.46	0.0392686428589
0.48	0.0472019247446
0.5	0.0559798536396
0.52	0.0655568230785
0.54	0.0758636566385
0.56	0.0868081821462
0.58	0.098276645729
0.6	0.110135924028
0.62	0.122236457728
0.64	0.13441579863
0.66	0.146502637277
0.68	0.158321159635
0.7	0.16969557033
0.72	0.180454616553
0.74	0.190435950933
0.76	0.199490182793
0.78	0.207484484482
0.8	0.214305641676
0.82	0.219862462439
0.84	0.224087488015
0.86	0.226937977252
0.88	0.228396165065
0.9	0.228468821965
0.92	0.227186165541
0.94	0.224600194909
0.96	0.220782535012
0.98	0.2158218889
1.0	0.209821202613
1.02	0.202894649231
1.04	0.195164536289
1.06	0.186758234652
1.08	0.177805217666
1.1	0.168434287671
1.12	0.15877105352
1.14	0.148935708282
1.16	0.139041141579
1.18	0.129191406565
1.2	0.119480548035
1.22	0.109991785873
1.24	0.100797037449
1.26	0.0919567538291
1.28	0.0835200378305
1.3	0.075525007146
1.32	0.0679993628155
1.34	0.0609611221545
1.36	0.0544194756285
1.38	0.0483757288759
1.4	0.0428242938656
1.42	0.037753696774
1.44	0.0331475743242
1.46	0.0289856348047
1.48	0.0252445645738
1.5	0.0218988653574
1.52	0.0189216119328
1.54	0.0162851237141
1.56	0.0139615472648
1.58	0.0119233497717
1.6	0.0101437260287
1.62	0.00859692347337
1.64	0.00725849132962
1.66	0.00610546095979
1.68	0.00511646517177
1.7	0.00427180451046
1.72	0.00355346854624
1.74	0.00294511991263
1.76	0.00243204839696
1.78	0.00200110180297
1.8	0.00164059962903
1.82	0.00134023488187
1.84	0.00109096860559
1.86	0.000884920979241
1.88	0.000715262143315
1.9	0.000576105272441
1.92	0.000462403829318
1.94	0.000369854419171
1.96	0.000294806217441
1.98	0.000234177565392
2.0	0.00018538001597
2.02	0.000146249860964
2.04	0.00011498697461
2.06	9.01006619585e-05
2.08	7.03620958557e-05
2.1	5.4762857912e-05
2.12	4.2479059902e-05
2.14	3.28405070246e-05
2.16	2.53043680191e-05
2.18	1.94328347399e-05
2.2	1.48742814507e-05
2.22	1.13474685059e-05
2.24	8.62837349928e-06
2.26	6.5392732103e-06
2.28	4.93974007234e-06
2.3	3.71925616509e-06
2.32	2.79118499023e-06
2.34	2.08787593028e-06
2.36	1.55670795601e-06
2.38	1.15690767428e-06
2.4	8.57002179661e-07
2.42	6.32789479123e-07
2.44	4.6572866671e-07
2.46	3.41668749654e-07
2.48	2.4984931208e-07
2.5	1.82118302519e-07
2.52	1.32322401043e-07
2.54	9.58339060293e-08
2.56	6.91851090965e-08
2.58	4.97869102527e-08
2.6	3.57131538278e-08
2.62	2.55360077374e-08
2.64	1.82008116547e-08
2.66	1.29313113369e-08
2.68	9.15818588229e-09
2.7	6.46535457604e-09
2.72	4.54979788743e-09
2.74	3.19160772208e-09
2.76	2.23174857641e-09
2.78	1.5556074949e-09
2.8	1.08087225659e-09
2.82	7.4863273926e-10
2.84	5.16872980037e-10
2.86	3.55729451208e-10
2.88	2.44049068776e-10
2.9	1.66899924815e-10
2.92	1.13777673947e-10
2.94	7.73179112931e-11
2.96	5.23751788365e-11
2.98	3.5366609164e-11
3.0	2.3805864006e-11
3.02	1.59733933694e-11
3.04	1.06839833777e-11
3.06	7.12347718574e-12
3.08	4.7344954707e-12
3.1	3.13673768883e-12
3.12	2.07159810246e-12
3.14	1.36381534474e-12
3.16	8.95010954953e-13
3.18	5.85495784184e-13
3.2	3.81805127731e-13
3.22	2.48188820705e-13
3.24	1.60821849077e-13
3.26	1.03879574027e-13
3.28	6.68863401193e-14
3.3	4.29305800548e-14
3.32	2.74674292578e-14
3.34	1.75182649226e-14
3.36	1.11374524604e-14
3.38	7.05833419425e-15
3.4	4.45902630983e-15
3.42	2.80801356447e-15
3.44	1.7627048727e-15
3.46	1.10301428674e-15
3.48	6.88024170313e-16
3.5	4.27806302993e-16
3.52	2.65162127432e-16
3.54	1.6383117847e-16
3.56	1.00902581847e-16
3.58	6.19481856399e-17
3.6	3.79118890225e-17
3.62	2.31282470986e-17
3.64	1.40646983244e-17
3.66	8.52586571569e-18
3.68	5.15189356931e-18
3.7	3.10324151445e-18
3.72	1.86330757864e-18
3.74	1.11525400868e-18
3.76	6.65400773945e-19
3.78	3.95742855054e-19
3.8	2.34618984424e-19
3.82	1.3865435947e-19
3.84	8.16816025375e-20
3.86	4.79662043939e-20
3.88	2.80780465826e-20
3.9	1.63839614306e-20
3.92	9.52996926654e-21
3.94	5.52566706625e-21
3.96	3.19373326578e-21
3.98	1.84006588754e-21
4.0	1.05679076543e-21
#normalisation = 0.135607992594
#sigma**2 n(k)k**2 = 0.141526566764
#kurtosis n(k)k**2 = 4.29572071063
#skewness n(k)k**2 = 2.40136573397
