# Mass = 0.0441503 Mev*(hbarc)^2/2 
# R = 2.88468 fm 
# a = 0.662 fm 
# V0 = 60.3743 MeV 
# RSO = 2.65116 fm 
# aSO = 0.662 fm 
# VSO = 32.9592 MeV fm^2
# n = 0 
# l = 1 
# two_j = 3 
# two_t = 1 
# Energy = -18.8508 MeV
# r          u            Phi          u/r          
0.1          0.00373051   0.00713694   0.0373051    
0.10238      0.00391018   0.00730505   0.0381928    
0.10476      0.00409402   0.00747308   0.03908      
0.10714      0.00428205   0.00764102   0.0399668    
0.10952      0.00447425   0.00780887   0.0408532    
0.1119       0.00467063   0.00797663   0.0417393    
0.11428      0.00487118   0.0081443    0.0426249    
0.11666      0.0050759    0.00831187   0.0435102    
0.11904      0.00528479   0.00847934   0.044395     
0.12142      0.00549784   0.00864671   0.0452795    
0.1238       0.00571506   0.00881397   0.0461636    
0.12618      0.00593644   0.00898113   0.0470474    
0.12856      0.00616197   0.00914817   0.0479307    
0.13094      0.00639166   0.0093151    0.0488137    
0.13332      0.0066255    0.00948192   0.0496962    
0.1357       0.00686349   0.00964862   0.0505784    
0.13808      0.00710563   0.0098152    0.0514602    
0.14046      0.00735191   0.00998165   0.0523417    
0.14284      0.00760233   0.010148     0.0532227    
0.14522      0.00785689   0.0103142    0.0541033    
0.1476       0.00811558   0.0104803    0.0549836    
0.14998      0.0083784    0.0106462    0.0558634    
0.15236      0.00864535   0.010812     0.0567429    
0.15474      0.00891642   0.0109777    0.0576219    
0.15712      0.00919161   0.0111432    0.0585006    
0.1595       0.00947092   0.0113086    0.0593788    
0.16188      0.00975434   0.0114738    0.0602566    
0.16426      0.0100419    0.0116389    0.061134     
0.16664      0.0103335    0.0118039    0.062011     
0.16902      0.0106293    0.0119687    0.0628875    
0.1714       0.0109291    0.0121334    0.0637637    
0.17378      0.011233     0.0122979    0.0646393    
0.17616      0.011541     0.0124622    0.0655146    
0.17854      0.0118532    0.0126264    0.0663894    
0.18092      0.0121694    0.0127904    0.0672637    
